,Object,Property,Value,Source
7618,AA-3979-CVG-ORD,Arrival gate,G10,flylouisville
7619,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,flightstats
7620,AA-3979-CVG-ORD,Actual departure,2011-12-01 8:04 AM,flightstats
7621,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,flightstats
7622,AA-3979-CVG-ORD,Actual arrival,2011-12-01 8:06 AM,flightstats
7623,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,quicktrip
7624,AA-3979-CVG-ORD,Actual departure,2011-12-01 8:04 AM,quicktrip
7625,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,quicktrip
7626,AA-3979-CVG-ORD,Actual arrival,2011-12-01 8:06 AM,quicktrip
7627,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,world-flight-tracker
7628,AA-3979-CVG-ORD,Actual departure,2011-12-01 8:04 AM,world-flight-tracker
7629,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,world-flight-tracker
7630,AA-3979-CVG-ORD,Actual arrival,2011-12-01 8:06 AM,world-flight-tracker
7631,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,flightview
7632,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,flightview
7633,AA-3979-CVG-ORD,Departure gate,Terminal 2,flightview
7634,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,flightview
7635,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,flightview
7636,AA-3979-CVG-ORD,Arrival gate,G10,flightview
7637,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,panynj
7638,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,panynj
7639,AA-3979-CVG-ORD,Departure gate,Terminal 2,panynj
7640,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,panynj
7641,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,panynj
7642,AA-3979-CVG-ORD,Arrival gate,G10,panynj
7643,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,gofox
7644,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,gofox
7645,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,gofox
7646,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,gofox
7647,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,foxbusiness
7648,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,foxbusiness
7649,AA-3979-CVG-ORD,Departure gate,Terminal 2,foxbusiness
7650,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,foxbusiness
7651,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,foxbusiness
7652,AA-3979-CVG-ORD,Arrival gate,G10,foxbusiness
7653,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,allegiantair
7654,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,allegiantair
7655,AA-3979-CVG-ORD,Departure gate,Terminal 2,allegiantair
7656,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,allegiantair
7657,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,allegiantair
7658,AA-3979-CVG-ORD,Arrival gate,G10,allegiantair
7659,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,boston
7660,AA-3979-CVG-ORD,Actual departure,2011-12-01 18:04 AM,boston
7661,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,boston
7662,AA-3979-CVG-ORD,Actual arrival,2011-12-01 17:57 AM,boston
7663,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,travelocity
7664,AA-3979-CVG-ORD,Actual departure,2011-12-01 7:28 AM,travelocity
7665,AA-3979-CVG-ORD,Departure gate,1,travelocity
7666,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,travelocity
7667,AA-3979-CVG-ORD,Actual arrival,2011-12-01 8:06 AM,travelocity
7668,AA-3979-CVG-ORD,Arrival gate,G10/T3,travelocity
7669,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,orbitz
7670,AA-3979-CVG-ORD,Actual departure,2011-12-01 17:28 AM,orbitz
7671,AA-3979-CVG-ORD,Departure gate,1,orbitz
7672,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,orbitz
7673,AA-3979-CVG-ORD,Actual arrival,2011-12-01 18:06 AM,orbitz
7674,AA-3979-CVG-ORD,Arrival gate,G10,orbitz
7675,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,weather
7676,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,weather
7677,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,ord
7678,AA-3979-CVG-ORD,Departure gate,1,ord
7679,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,ord
7680,AA-3979-CVG-ORD,Arrival gate,G10,ord
7681,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 7:30 AM,ifly
7682,AA-3979-CVG-ORD,Actual departure,2011-12-01 8:04 AM,ifly
7683,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 8:00 AM,ifly
7684,AA-3979-CVG-ORD,Actual arrival,2011-12-01 8:06 AM,ifly
7685,AA-3979-CVG-ORD,Scheduled departure,2011-12-01 17:30 AM,mytripandmore
7686,AA-3979-CVG-ORD,Actual departure,2011-12-01 17:28 AM,mytripandmore
7687,AA-3979-CVG-ORD,Departure gate,1,mytripandmore
7688,AA-3979-CVG-ORD,Scheduled arrival,2011-12-01 18:00 AM,mytripandmore
7689,AA-3979-CVG-ORD,Actual arrival,2011-12-01 18:06 AM,mytripandmore
7690,AA-3979-CVG-ORD,Arrival gate,G10,mytripandmore
7691,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,aa
7692,AA-204-LAX-MCO,Departure gate,45,aa
7693,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,aa
7694,AA-204-LAX-MCO,Arrival gate,TBA,aa
7695,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flightexplorer
7696,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,flightexplorer
7697,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flightaware
7698,AA-204-LAX-MCO,Departure gate,47A,flightaware
7699,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:30 AM,flightaware
7700,AA-204-LAX-MCO,Arrival gate,14,flightaware
7701,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,wunderground
7702,AA-204-LAX-MCO,Departure gate,47A,wunderground
7703,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:30 AM,wunderground
7704,AA-204-LAX-MCO,Arrival gate,14,wunderground
7705,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flights
7706,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,flights
7707,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,businesstravellogue
7708,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,businesstravellogue
7709,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flylouisville
7710,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,flylouisville
7711,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flightstats
7712,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,flightstats
7713,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,quicktrip
7714,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,quicktrip
7715,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,world-flight-tracker
7716,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,world-flight-tracker
7717,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,flightview
7718,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,flightview
7719,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,panynj
7720,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,panynj
7721,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,gofox
7722,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,gofox
7723,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,foxbusiness
7724,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,foxbusiness
7725,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,allegiantair
7726,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,allegiantair
7727,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,boston
7728,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,boston
7729,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,travelocity
7730,AA-204-LAX-MCO,Departure gate,45/T4,travelocity
7731,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,travelocity
7732,AA-204-LAX-MCO,Arrival gate,TBA,travelocity
7733,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,orbitz
7734,AA-204-LAX-MCO,Departure gate,45,orbitz
7735,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,orbitz
7736,AA-204-LAX-MCO,Arrival gate,TBA,orbitz
7737,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,weather
7738,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 6:55 AM,weather
7739,AA-204-LAX-MCO,Arrival gate,14?,mco
7740,AA-204-LAX-MCO,Scheduled departure,2011-12-01 11:25 PM,mytripandmore
7741,AA-204-LAX-MCO,Departure gate,45,mytripandmore
7742,AA-204-LAX-MCO,Scheduled arrival,2011-12-01 26:55 AM,mytripandmore
7743,AA-204-LAX-MCO,Arrival gate,TBA,mytripandmore
7744,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,aa
7745,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,aa
7746,AA-4277-CVG-JFK,Departure gate,1,aa
7747,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,aa
7748,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,aa
7749,AA-4277-CVG-JFK,Arrival gate,32G,aa
7750,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,flightexplorer
7751,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,flightexplorer
7752,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,airtravelcenter
7753,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,airtravelcenter
7754,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,myrateplan
7755,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,myrateplan
7756,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,helloflight
7757,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,helloflight
7758,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,flytecomm
7759,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,flytecomm
7760,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flightaware
7761,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,flightaware
7762,AA-4277-CVG-JFK,Departure gate,1,flightaware
7763,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:05 PM,flightaware
7764,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,flightaware
7765,AA-4277-CVG-JFK,Arrival gate,32G,flightaware
7766,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,wunderground
7767,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,wunderground
7768,AA-4277-CVG-JFK,Departure gate,1,wunderground
7769,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:05 PM,wunderground
7770,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:42 PM,wunderground
7771,AA-4277-CVG-JFK,Arrival gate,32G,wunderground
7772,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flights
7773,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,flights
7774,AA-4277-CVG-JFK,Departure gate,1,flights
7775,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,flights
7776,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,flights
7777,AA-4277-CVG-JFK,Arrival gate,C32G,flights
7778,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,businesstravellogue
7779,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,businesstravellogue
7780,AA-4277-CVG-JFK,Departure gate,1,businesstravellogue
7781,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,businesstravellogue
7782,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,businesstravellogue
7783,AA-4277-CVG-JFK,Arrival gate,C32G,businesstravellogue
7784,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flylouisville
7785,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,flylouisville
7786,AA-4277-CVG-JFK,Departure gate,1,flylouisville
7787,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,flylouisville
7788,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,flylouisville
7789,AA-4277-CVG-JFK,Arrival gate,C32G,flylouisville
7790,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flightstats
7791,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,flightstats
7792,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,flightstats
7793,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,flightstats
7794,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,quicktrip
7795,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,quicktrip
7796,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,quicktrip
7797,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,quicktrip
7798,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,world-flight-tracker
7799,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:10 PM,world-flight-tracker
7800,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,world-flight-tracker
7801,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,world-flight-tracker
7802,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flightview
7803,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,flightview
7804,AA-4277-CVG-JFK,Departure gate,Terminal 2,flightview
7805,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,flightview
7806,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,flightview
7807,AA-4277-CVG-JFK,Arrival gate,Terminal 8 - 32G,flightview
7808,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,panynj
7809,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,panynj
7810,AA-4277-CVG-JFK,Departure gate,Terminal 2,panynj
7811,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,panynj
7812,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,panynj
7813,AA-4277-CVG-JFK,Arrival gate,Terminal 8 - 32G,panynj
7814,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,gofox
7815,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,gofox
7816,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,gofox
7817,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,gofox
7818,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,foxbusiness
7819,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,foxbusiness
7820,AA-4277-CVG-JFK,Departure gate,Terminal 2,foxbusiness
7821,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,foxbusiness
7822,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,foxbusiness
7823,AA-4277-CVG-JFK,Arrival gate,Terminal 8 - 32G,foxbusiness
7824,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,allegiantair
7825,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,allegiantair
7826,AA-4277-CVG-JFK,Departure gate,Terminal 2,allegiantair
7827,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,allegiantair
7828,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,allegiantair
7829,AA-4277-CVG-JFK,Arrival gate,Terminal 8 - 32G,allegiantair
7830,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,boston
7831,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,boston
7832,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,boston
7833,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:40 PM,boston
7834,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,travelocity
7835,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:01 PM,travelocity
7836,AA-4277-CVG-JFK,Departure gate,1,travelocity
7837,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,travelocity
7838,AA-4277-CVG-JFK,Actual arrival,2011-12-01 1:43 PM,travelocity
7839,AA-4277-CVG-JFK,Arrival gate,32G/8,travelocity
7840,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,orbitz
7841,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:01 PM,orbitz
7842,AA-4277-CVG-JFK,Departure gate,1,orbitz
7843,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,orbitz
7844,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,orbitz
7845,AA-4277-CVG-JFK,Arrival gate,32G,orbitz
7846,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,weather
7847,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,weather
7848,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,usatoday
7849,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 2:15 PM,usatoday
7850,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,mytripandmore
7851,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:01 PM,mytripandmore
7852,AA-4277-CVG-JFK,Departure gate,1,mytripandmore
7853,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,mytripandmore
7854,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:43 PM,mytripandmore
7855,AA-4277-CVG-JFK,Arrival gate,32G,mytripandmore
7856,AA-4277-CVG-JFK,Scheduled departure,2011-12-01 12:10 PM,flightarrival
7857,AA-4277-CVG-JFK,Actual departure,2011-12-01 12:11 PM,flightarrival
7858,AA-4277-CVG-JFK,Scheduled arrival,2011-12-01 12:15 PM,flightarrival
7859,AA-4277-CVG-JFK,Actual arrival,2011-12-01 11:40 PM,flightarrival
7860,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,aa
7861,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,aa
7862,AA-3756-ORD-SLC,Departure gate,G19,aa
7863,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,aa
7864,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,aa
7865,AA-3756-ORD-SLC,Arrival gate,A3,aa
7866,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,flightexplorer
7867,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,flightexplorer
7868,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,airtravelcenter
7869,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,airtravelcenter
7870,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,myrateplan
7871,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,myrateplan
7872,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,helloflight
7873,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,helloflight
7874,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,flytecomm
7875,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,flytecomm
7876,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,flightaware
7877,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,flightaware
7878,AA-3756-ORD-SLC,Departure gate,G19,flightaware
7879,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:35 PM,flightaware
7880,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:40 PM,flightaware
7881,AA-3756-ORD-SLC,Arrival gate,A3,flightaware
7882,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,wunderground
7883,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,wunderground
7884,AA-3756-ORD-SLC,Departure gate,G19,wunderground
7885,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:35 PM,wunderground
7886,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:40 PM,wunderground
7887,AA-3756-ORD-SLC,Arrival gate,A3,wunderground
7888,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,flights
7889,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,flights
7890,AA-3756-ORD-SLC,Departure gate,G19,flights
7891,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,flights
7892,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,flights
7893,AA-3756-ORD-SLC,Arrival gate,A3,flights
7894,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,businesstravellogue
7895,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,businesstravellogue
7896,AA-3756-ORD-SLC,Departure gate,G19,businesstravellogue
7897,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,businesstravellogue
7898,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,businesstravellogue
7899,AA-3756-ORD-SLC,Arrival gate,A3,businesstravellogue
7900,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,flylouisville
7901,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,flylouisville
7902,AA-3756-ORD-SLC,Departure gate,G19,flylouisville
7903,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,flylouisville
7904,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,flylouisville
7905,AA-3756-ORD-SLC,Arrival gate,A3,flylouisville
7906,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,flightstats
7907,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,flightstats
7908,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,flightstats
7909,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,flightstats
7910,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,quicktrip
7911,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,quicktrip
7912,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,quicktrip
7913,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,quicktrip
7914,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,world-flight-tracker
7915,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:41 PM,world-flight-tracker
7916,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,world-flight-tracker
7917,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,world-flight-tracker
7918,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,flightview
7919,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,flightview
7920,AA-3756-ORD-SLC,Departure gate,G19,flightview
7921,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,flightview
7922,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,flightview
7923,AA-3756-ORD-SLC,Arrival gate,A3,flightview
7924,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,panynj
7925,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,panynj
7926,AA-3756-ORD-SLC,Departure gate,G19,panynj
7927,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,panynj
7928,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,panynj
7929,AA-3756-ORD-SLC,Arrival gate,A3,panynj
7930,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,gofox
7931,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,gofox
7932,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,gofox
7933,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,gofox
7934,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,foxbusiness
7935,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,foxbusiness
7936,AA-3756-ORD-SLC,Departure gate,G19,foxbusiness
7937,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,foxbusiness
7938,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,foxbusiness
7939,AA-3756-ORD-SLC,Arrival gate,A3,foxbusiness
7940,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,allegiantair
7941,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,allegiantair
7942,AA-3756-ORD-SLC,Departure gate,G19,allegiantair
7943,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,allegiantair
7944,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,allegiantair
7945,AA-3756-ORD-SLC,Arrival gate,A3,allegiantair
7946,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,boston
7947,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:42 PM,boston
7948,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 12:45 PM,boston
7949,AA-3756-ORD-SLC,Actual arrival,2011-12-01 12:52 PM,boston
7950,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,travelocity
7951,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:10 PM,travelocity
7952,AA-3756-ORD-SLC,Departure gate,G19/T3,travelocity
7953,AA-3756-ORD-SLC,Scheduled arrival,2011-12-01 2:45 PM,travelocity
7954,AA-3756-ORD-SLC,Actual arrival,2011-12-01 2:50 PM,travelocity
7955,AA-3756-ORD-SLC,Arrival gate,A3,travelocity
7956,AA-3756-ORD-SLC,Scheduled departure,2011-12-01 12:15 PM,orbitz
7957,AA-3756-ORD-SLC,Actual departure,2011-12-01 12:10 PM,orbitz
