Object,Property,Value,False
Object1654,Property4,384465,"[658776, 839873, 636438, 586247, 922382, 698620, 550660, 809533, 522286, 589105, 839546, 713728, 661386, 838626, 822064, 609341, 831359, 689042, 971580, 796001]"
Object1654,Property5,442672,"[673987, 951497, 980716, 895527, 867389, 618790, 878812, 619868, 779350, 637207, 874760, 552501, 533533, 683593, 929590, 844548, 886818, 954237, 736152, 970307]"
Object1654,Property6,367656,"[702001, 687271, 591934, 585177, 640633, 874723, 658552, 691390, 672267, 594751, 749827, 989584, 944074, 657884, 761757, 896533, 968935, 964296, 989523, 753097]"
Object1654,Property7,390729,"[744790, 566339, 878499, 687450, 569945, 697533, 611819, 813878, 857184, 506958, 646689, 981219, 694630, 741144, 551048, 853772, 708660, 702868, 882590, 631064]"
Object1654,Property8,383643,"[529342, 747758, 942483, 719837, 676255, 804168, 972376, 700896, 903692, 741987, 824884, 671303, 553618, 823172, 978546, 568845, 922318, 557210, 616547, 516560]"
Object1654,Property9,430087,"[876644, 524955, 503389, 886680, 549759, 876698, 997163, 795491, 662467, 893176, 755176, 530340, 559384, 501615, 990524, 839218, 974105, 898724, 900416, 980404]"
Object1654,Property10,238700,"[608288, 645646, 853025, 622041, 647616, 630526, 514368, 670567, 814000, 752561, 953967, 963012, 684062, 582197, 589861, 509196, 987000, 853225, 669836, 722196]"
Object1655,Property1,284114,"[755645, 532486, 950132, 848768, 505028, 914842, 772122, 880810, 931790, 737974, 513643, 997051, 670880, 572160, 862963, 515358, 744410, 599253, 726720, 643621]"
Object1655,Property2,144962,"[519193, 762968, 661714, 795248, 598736, 617660, 503782, 839882, 990407, 564586, 738079, 931223, 586524, 602946, 595508, 610085, 924347, 889735, 894645, 834643]"
Object1655,Property3,316995,"[623250, 841349, 927559, 523828, 956907, 820214, 855349, 820852, 787923, 987949, 646910, 604322, 959779, 559088, 683534, 888174, 914784, 983674, 743727, 767620]"
Object1655,Property4,343630,"[701995, 664361, 973901, 607657, 924465, 829409, 570798, 938482, 879961, 784954, 664901, 982819, 579626, 874269, 640810, 512848, 778838, 933743, 582419, 517621]"
Object1655,Property5,266555,"[719871, 759614, 768786, 522571, 890292, 696048, 829078, 866961, 951505, 896489, 976940, 514652, 843621, 935610, 711037, 626511, 771775, 788175, 813759, 526988]"
Object1655,Property6,468918,"[532030, 965962, 622228, 783973, 935477, 763855, 977985, 816621, 629417, 901075, 881909, 732281, 766738, 754638, 611040, 637592, 538848, 553063, 720916, 608099]"
Object1655,Property7,255271,"[656619, 612067, 834370, 997012, 639224, 653829, 684735, 607356, 781040, 837628, 887723, 751235, 591171, 566355, 681006, 756535, 678541, 530161, 549375, 568719]"
Object1655,Property8,204846,"[800164, 776687, 925270, 899099, 808679, 569379, 824292, 905620, 870814, 616786, 714048, 700736, 729734, 582034, 671748, 847324, 838375, 657973, 896491, 549371]"
Object1655,Property9,465935,"[633115, 769959, 694622, 964542, 861403, 904023, 688334, 901133, 846973, 773975, 642475, 889687, 685570, 752284, 678680, 734850, 500587, 629165, 768210, 708635]"
Object1655,Property10,488316,"[705521, 679038, 811484, 921981, 910219, 630961, 957310, 605809, 758172, 899042, 561566, 748225, 715397, 681183, 910158, 507968, 770215, 593261, 754575, 809767]"
Object1656,Property1,271264,"[632415, 714934, 552715, 531522, 709941, 840952, 893488, 998762, 779550, 631342, 926156, 549393, 546863, 555209, 538030, 796110, 506638, 839361, 659311, 936091]"
Object1656,Property2,321551,"[607312, 560528, 896101, 810219, 649647, 961332, 554064, 643946, 500078, 719299, 711108, 776854, 735983, 770694, 806199, 599449, 950054, 877225, 636064, 988615]"
Object1656,Property3,132390,"[842885, 863702, 947913, 911742, 600184, 568835, 669549, 711981, 637967, 601492, 920259, 767350, 828395, 865811, 691251, 764318, 567678, 889743, 954143, 770784]"
Object1656,Property4,379215,"[570029, 984991, 871570, 775806, 863149, 711972, 910267, 893849, 895993, 693214, 719334, 784541, 954187, 587261, 841756, 986444, 758288, 769919, 635338, 680461]"
Object1656,Property5,465394,"[549834, 695580, 949337, 775674, 764208, 892557, 669105, 689737, 903745, 822196, 736513, 706515, 531710, 663873, 536363, 761917, 869553, 840283, 921730, 544745]"
Object1656,Property6,458432,"[577812, 523519, 815500, 580480, 836190, 865480, 870637, 931674, 569471, 711353, 978180, 939879, 670624, 649498, 792478, 905349, 714725, 607367, 886513, 819114]"
Object1656,Property7,399760,"[626652, 728283, 586668, 800197, 848941, 525377, 523007, 749708, 506534, 648266, 667870, 512511, 824303, 983558, 530066, 583119, 562264, 617455, 670044, 951875]"
Object1656,Property8,380415,"[732320, 634984, 591873, 516287, 814205, 845986, 605997, 708652, 847587, 756275, 982323, 851484, 644848, 513685, 546541, 842343, 776369, 775202, 666316, 682568]"
Object1656,Property9,311970,"[557370, 972808, 785717, 841955, 724373, 881454, 568171, 643017, 789910, 897833, 504795, 579639, 824700, 694553, 681102, 549068, 680490, 769280, 896101, 775387]"
Object1656,Property10,373532,"[581489, 959018, 511069, 894430, 655614, 884822, 746825, 513375, 568715, 566776, 828539, 892690, 573452, 814107, 861222, 735269, 872747, 527980, 683826, 823214]"
Object1657,Property1,286810,"[852332, 791837, 606524, 640386, 819696, 606176, 732568, 508063, 976946, 617522, 587948, 654637, 803816, 726818, 773885, 732898, 870289, 721550, 974682, 561017]"
Object1657,Property2,129243,"[936913, 915854, 864872, 804715, 709907, 745137, 818448, 641395, 908530, 799629, 641136, 500335, 579211, 522970, 681756, 711996, 871489, 682352, 705727, 800515]"
Object1657,Property3,236901,"[769271, 697198, 845719, 823037, 673361, 688708, 866525, 987259, 992745, 926984, 517608, 560813, 849220, 538113, 886737, 832922, 956895, 944769, 651917, 615574]"
Object1657,Property4,447737,"[857548, 877238, 855367, 946737, 820768, 985225, 705952, 810593, 668295, 896524, 774959, 705656, 711848, 568726, 679437, 500005, 929771, 602345, 599916, 905159]"
Object1657,Property5,497270,"[865537, 648581, 515109, 650629, 607992, 513572, 772468, 842542, 794571, 831526, 668353, 821885, 655033, 725428, 641925, 960957, 893477, 846886, 632364, 662340]"
Object1657,Property6,222468,"[687296, 738528, 599739, 735579, 832253, 614643, 971625, 949086, 875726, 806468, 702539, 593509, 815443, 674392, 782870, 605343, 933512, 805519, 873110, 810988]"
Object1657,Property7,432783,"[731477, 726862, 585853, 624218, 873404, 525359, 673069, 961697, 525225, 979713, 985294, 502770, 646465, 986791, 587867, 533455, 837814, 627358, 548630, 859224]"
Object1657,Property8,272979,"[867262, 666653, 740426, 690028, 573334, 803539, 955483, 628988, 505128, 660193, 560209, 970254, 976123, 752265, 681528, 939204, 904364, 770059, 918027, 755861]"
Object1657,Property9,272809,"[743171, 698299, 932573, 954267, 819923, 759052, 954939, 904181, 856861, 565223, 986676, 617474, 691309, 600627, 567641, 803882, 967386, 560180, 537584, 812051]"
Object1657,Property10,199659,"[931896, 714978, 667222, 785801, 582436, 759779, 674985, 855170, 633559, 569824, 835819, 510105, 632998, 722298, 905375, 652955, 918896, 940373, 604488, 795978]"
Object1658,Property1,205105,"[756989, 536260, 691893, 983436, 757013, 701119, 651552, 686739, 948383, 631190, 570639, 976205, 556990, 981502, 680088, 842018, 518741, 709670, 839228, 557183]"
Object1658,Property2,353691,"[842718, 778458, 814013, 987080, 726921, 845313, 765724, 815426, 983608, 609893, 520662, 874980, 582575, 790259, 685259, 752367, 646403, 965888, 843233, 570390]"
Object1658,Property3,112120,"[960814, 934738, 960974, 896903, 975147, 731695, 551098, 904357, 933956, 782602, 781850, 896032, 657200, 544272, 934406, 562998, 958642, 971072, 744305, 745957]"
Object1658,Property4,326466,"[909167, 507404, 516434, 694342, 922635, 746078, 771444, 583520, 749666, 837720, 567856, 969963, 730037, 797286, 608738, 780591, 588734, 531966, 854180, 547301]"
Object1658,Property5,384698,"[695779, 562524, 804241, 661023, 874342, 755077, 902739, 509891, 969166, 536704, 606886, 580448, 918711, 701954, 560658, 676034, 549260, 789277, 727038, 733806]"
Object1658,Property6,460018,"[929307, 709495, 853592, 533062, 796141, 737072, 664112, 939553, 787185, 826980, 947318, 565438, 679208, 566268, 714124, 853733, 558996, 595044, 679942, 669415]"
Object1658,Property7,279637,"[617706, 986611, 834868, 963141, 859463, 577158, 546093, 542177, 660726, 532116, 919294, 555874, 751966, 793904, 702705, 579799, 775060, 551772, 517123, 718857]"
Object1658,Property8,183428,"[699886, 680502, 521593, 824177, 645370, 516969, 527072, 672034, 851842, 800614, 588583, 909432, 911196, 674880, 616719, 624254, 631364, 779225, 906908, 939409]"
Object1658,Property9,209502,"[641227, 864294, 981914, 535506, 793403, 798578, 744541, 703592, 613851, 937909, 561272, 858905, 632256, 702455, 874128, 776952, 796716, 504807, 622443, 678926]"
Object1658,Property10,212009,"[562665, 686318, 695773, 859151, 915825, 776005, 813306, 592216, 763457, 779552, 557181, 774408, 961265, 935644, 617427, 547883, 916773, 689736, 596946, 543821]"
Object1659,Property1,294938,"[952530, 599343, 848402, 521706, 918027, 818566, 939836, 592187, 525799, 557127, 559238, 869901, 854151, 900978, 948072, 617231, 937362, 855095, 825546, 753421]"
Object1659,Property2,298812,"[819059, 841386, 844982, 506777, 961798, 984713, 909150, 857198, 853661, 856311, 841600, 866590, 609535, 948661, 899674, 852169, 930194, 776837, 981181, 661212]"
Object1659,Property3,224479,"[800734, 641888, 905873, 949218, 855224, 804386, 834266, 602471, 682343, 706275, 667719, 881158, 923111, 604175, 556490, 752480, 976334, 629236, 685080, 609764]"
Object1659,Property4,209264,"[697512, 783085, 715833, 662120, 602323, 614845, 690217, 651199, 777322, 766758, 804622, 789548, 585875, 597288, 732335, 688067, 905828, 889985, 820822, 923871]"
Object1659,Property5,273736,"[837182, 900662, 914612, 745207, 995397, 856867, 971842, 731413, 953777, 700083, 764560, 548357, 792298, 800108, 963971, 849638, 706272, 856129, 961599, 950372]"
Object1659,Property6,108186,"[645477, 819647, 880928, 612674, 716920, 658771, 815253, 909636, 946813, 771054, 977546, 987076, 573176, 718233, 869160, 823199, 970850, 667123, 919072, 899834]"
Object1659,Property7,316550,"[627710, 674267, 983868, 828560, 779005, 551322, 754427, 588787, 614760, 759117, 691703, 811243, 551638, 545521, 544196, 950556, 673962, 841038, 924845, 723807]"
Object1659,Property8,494260,"[973328, 626655, 509438, 961984, 976147, 908451, 906869, 532054, 927471, 694066, 575914, 647461, 804223, 501144, 995203, 588625, 614027, 923423, 888894, 881090]"
Object1659,Property9,227960,"[631362, 929834, 500939, 517893, 525711, 631012, 514401, 956674, 980573, 555512, 620172, 685232, 589324, 555947, 686691, 732899, 681285, 917541, 969613, 852985]"
Object1659,Property10,128851,"[707266, 848690, 827936, 852969, 859326, 621954, 742782, 538913, 869746, 875260, 714276, 686509, 837966, 887948, 664086, 767667, 817765, 557168, 516540, 647324]"
Object1660,Property1,458158,"[554570, 941629, 500376, 809065, 649894, 900705, 728125, 958722, 859425, 629393, 672369, 870179, 617365, 555564, 665898, 927227, 795271, 709029, 589118, 871549]"
Object1660,Property2,198381,"[722758, 865272, 540191, 630671, 996872, 876148, 541393, 979414, 538964, 777444, 610516, 968477, 538173, 818612, 503112, 547444, 660383, 841038, 895856, 638139]"
Object1660,Property3,377001,"[532005, 809123, 926691, 913806, 571907, 778428, 948389, 941715, 682234, 824493, 735515, 504364, 609544, 637089, 546833, 881068, 596344, 761411, 753088, 580553]"
Object1660,Property4,316545,"[707903, 601158, 912654, 658283, 500069, 562916, 873126, 806900, 880853, 693081, 555391, 938439, 517846, 806677, 934914, 716421, 572625, 602287, 670085, 623275]"
Object1660,Property5,133400,"[676132, 883870, 594977, 861687, 918623, 524835, 704827, 522616, 994603, 803041, 729421, 805106, 809817, 562685, 911939, 765104, 687993, 818839, 758200, 782058]"
Object1660,Property6,373175,"[708827, 825810, 872173, 594128, 859436, 981701, 600776, 981842, 853238, 899533, 722642, 804985, 788942, 502708, 738012, 515783, 885396, 746202, 923042, 862700]"
Object1660,Property7,483696,"[545677, 996074, 563107, 694827, 530659, 709389, 750042, 945946, 998135, 920458, 935235, 645628, 550429, 708043, 985753, 896591, 549159, 752832, 983839, 698236]"
Object1660,Property8,361611,"[748446, 711037, 796440, 865420, 842684, 582195, 839108, 801563, 536276, 655677, 597610, 998352, 608698, 585524, 790174, 993297, 982860, 844139, 632589, 512858]"
Object1660,Property9,174320,"[908195, 722646, 961970, 587141, 660677, 844652, 651155, 962638, 796367, 855322, 998233, 742013, 775231, 567620, 724404, 517946, 770950, 950114, 944637, 843160]"
Object1660,Property10,268600,"[639824, 771881, 586377, 925141, 648158, 831809, 573635, 747849, 933719, 744071, 794755, 794958, 765430, 980798, 732709, 760473, 665113, 863314, 793192, 976501]"
Object1661,Property1,309624,"[800429, 588767, 533030, 679828, 919327, 687827, 802509, 745651, 723664, 610303, 871884, 630582, 981670, 720510, 816417, 946864, 715837, 662865, 623756, 509624]"
Object1661,Property2,190913,"[898867, 940869, 946256, 792038, 785817, 637353, 785241, 787259, 558739, 648928, 729703, 661131, 893423, 574835, 870267, 715509, 906563, 878165, 925219, 798306]"
Object1661,Property3,146910,"[562971, 740577, 871460, 720230, 604560, 966609, 536085, 994513, 740681, 776145, 521379, 593274, 819754, 746932, 788242, 781378, 905399, 588350, 892202, 580363]"
Object1661,Property4,411724,"[942818, 699361, 932442, 816438, 784701, 506545, 938651, 862477, 858807, 551279, 724540, 544256, 964928, 802228, 898237, 767824, 509860, 590338, 600671, 554566]"
Object1661,Property5,425014,"[877296, 514015, 840292, 564313, 821410, 878140, 887265, 974173, 836695, 682724, 686818, 978691, 966018, 523993, 929350, 887063, 756458, 804724, 958650, 520912]"
Object1661,Property6,115137,"[611267, 605652, 691579, 968970, 624277, 756115, 812384, 597238, 504952, 627784, 607784, 562362, 689199, 980474, 530885, 602080, 766706, 840474, 735426, 540669]"
Object1661,Property7,342564,"[702641, 766954, 670282, 733295, 929918, 806060, 697640, 562246, 768786, 705962, 693229, 602614, 650796, 559823, 618979, 953715, 666244, 723749, 899454, 980989]"
Object1661,Property8,338268,"[776990, 742652, 925721, 930291, 772669, 584549, 785024, 817140, 650128, 525203, 612479, 558421, 741099, 992050, 944569, 828715, 969138, 921289, 833562, 579035]"
Object1661,Property9,230085,"[549629, 888742, 691135, 672207, 569593, 855392, 534464, 881261, 915397, 892365, 522768, 863168, 790699, 991437, 831936, 972604, 684609, 525283, 506521, 759638]"
Object1661,Property10,353652,"[727320, 840287, 986671, 908456, 961992, 913585, 632357, 990259, 929743, 948851, 630971, 814782, 676524, 913892, 877946, 542485, 632880, 555895, 990036, 782158]"
Object1662,Property1,348009,"[580722, 620738, 567551, 789848, 986221, 646390, 998002, 929365, 884493, 983295, 568789, 561680, 596313, 667235, 735420, 531424, 516501, 545393, 865609, 975086]"
Object1662,Property2,188259,"[902250, 512001, 550679, 640843, 789210, 613174, 800797, 643315, 751365, 882225, 754158, 715337, 930663, 667330, 563143, 687792, 816674, 999672, 698672, 722585]"
Object1662,Property3,295238,"[771049, 928283, 692650, 862416, 661131, 736889, 912716, 762086, 744459, 764067, 730857, 759503, 503910, 741138, 866652, 765771, 561680, 724352, 774389, 569327]"
Object1662,Property4,381808,"[718302, 962503, 619497, 779840, 885645, 575279, 682577, 603194, 887449, 704262, 762110, 829106, 728746, 520199, 675979, 602575, 921171, 617762, 706291, 562411]"
Object1662,Property5,457685,"[524182, 886425, 676390, 947827, 731357, 940273, 977940, 971949, 524047, 898764, 819674, 644888, 859983, 952973, 607088, 668194, 721685, 679370, 630224, 699881]"
Object1662,Property6,146956,"[691158, 971437, 540465, 784011, 963900, 993232, 545818, 900460, 842407, 548177, 859634, 609299, 508860, 995121, 725064, 632813, 765246, 942992, 659311, 893655]"
Object1662,Property7,121943,"[865710, 570706, 846561, 534095, 857773, 938000, 787308, 769079, 788597, 969613, 545491, 977931, 568726, 585196, 850792, 953027, 596159, 838685, 896334, 831267]"
Object1662,Property8,409710,"[516945, 917316, 607298, 794711, 539072, 557693, 828290, 737288, 916037, 568733, 770421, 852124, 932252, 829406, 766216, 855099, 854647, 706177, 935206, 704043]"
Object1662,Property9,270319,"[766297, 732723, 614363, 709863, 917806, 702010, 962716, 624256, 509425, 505429, 691894, 537755, 931928, 504755, 640068, 995856, 934381, 659034, 876935, 765846]"
Object1662,Property10,113195,"[856318, 896201, 939372, 953516, 948788, 913951, 903182, 963718, 976681, 608670, 850047, 841099, 781486, 593698, 837003, 505814, 503368, 895418, 993242, 978617]"
Object1663,Property1,157139,"[849834, 668931, 647519, 975718, 544672, 600733, 800999, 532855, 955313, 854076, 800344, 834626, 662559, 785643, 994906, 996988, 647071, 802884, 536050, 587171]"
Object1663,Property2,278718,"[626698, 521190, 668034, 827511, 505534, 565368, 699555, 725685, 847810, 575542, 795090, 523598, 981072, 687271, 550156, 512274, 976354, 700052, 753661, 648635]"
Object1663,Property3,129126,"[957244, 953189, 857034, 509142, 881541, 542246, 686610, 927586, 513084, 789182, 785458, 657027, 737860, 973270, 596966, 984433, 580488, 512655, 570763, 987353]"
Object1663,Property4,477826,"[693345, 889229, 930871, 610320, 525502, 928635, 837543, 737525, 844163, 912926, 724690, 628787, 803895, 670647, 653195, 991835, 827064, 931414, 576601, 894545]"
Object1663,Property5,300280,"[936257, 915560, 642320, 913531, 753726, 787343, 909838, 636756, 554705, 800931, 664085, 811058, 889977, 822704, 817981, 896249, 682991, 653195, 562407, 800120]"
Object1663,Property6,170114,"[883378, 691059, 545443, 756950, 596707, 834897, 795805, 602567, 933992, 720696, 796155, 597595, 813983, 787631, 939070, 703298, 825741, 689476, 978509, 610465]"
Object1663,Property7,207328,"[707409, 614361, 726728, 562608, 787630, 798550, 857341, 809414, 652291, 553918, 959187, 723850, 663655, 761896, 518388, 698834, 587493, 543590, 881048, 902400]"
Object1663,Property8,148775,"[629946, 568295, 692419, 647889, 686149, 684957, 952789, 770169, 896758, 883295, 835721, 567985, 812905, 702732, 537890, 853120, 874621, 555570, 617902, 589303]"
Object1663,Property9,118895,"[969592, 811412, 978883, 946319, 874742, 559018, 613672, 954755, 806883, 774119, 973654, 585782, 571239, 690688, 727014, 529523, 686536, 760918, 829887, 659040]"
Object1663,Property10,179649,"[684184, 770144, 630249, 793401, 826150, 882920, 624435, 765274, 884754, 871966, 574295, 567206, 900763, 892808, 651859, 753521, 594598, 949528, 732539, 633926]"
Object1664,Property1,210621,"[745407, 550358, 552878, 990601, 730296, 577139, 828772, 707975, 854669, 806775, 822844, 663785, 805968, 658032, 566235, 525646, 655054, 876878, 500358, 988942]"
Object1664,Property2,114844,"[519707, 554034, 917699, 548828, 598250, 613866, 737431, 957232, 903661, 878408, 764775, 962540, 874085, 878712, 754309, 601295, 850636, 857546, 530826, 864167]"
Object1664,Property3,381822,"[909896, 578771, 666614, 874132, 896964, 762156, 646614, 895858, 534828, 827263, 885565, 889851, 725094, 656951, 931416, 881389, 913341, 880097, 503739, 511320]"
Object1664,Property4,193517,"[932839, 927323, 872915, 568407, 938663, 814537, 574121, 989932, 572311, 829071, 755780, 770075, 926951, 717028, 972645, 504792, 709285, 738162, 555405, 586740]"
Object1664,Property5,116486,"[891458, 786432, 582201, 607572, 949404, 888003, 958906, 685188, 790159, 748074, 854856, 842243, 808983, 657928, 777694, 908740, 617764, 606994, 731613, 681538]"
Object1664,Property6,298931,"[728444, 573531, 870102, 595722, 675597, 516635, 694329, 724941, 664547, 858961, 990549, 752087, 766234, 728336, 857028, 968684, 587286, 809198, 752488, 845719]"
Object1664,Property7,270792,"[894804, 590117, 746038, 762324, 722654, 963885, 832493, 825666, 562708, 594196, 560999, 731085, 675673, 803645, 755206, 560031, 842095, 814136, 696008, 906820]"
Object1664,Property8,492485,"[622467, 919784, 941579, 781666, 994825, 816298, 500503, 783444, 655567, 760559, 651432, 821187, 592644, 825019, 540304, 687570, 976655, 664880, 729765, 894405]"
Object1664,Property9,242211,"[601977, 617427, 792807, 501263, 562470, 739561, 917510, 748939, 676958, 809990, 511295, 844896, 554005, 892117, 637672, 725736, 762206, 533485, 952198, 728580]"
Object1664,Property10,116022,"[728603, 851951, 579825, 577130, 590608, 607641, 841290, 506592, 893217, 730453, 857197, 571354, 656617, 838679, 791235, 854956, 602442, 906075, 943984, 843663]"
Object1665,Property1,187802,"[653749, 817299, 695827, 715597, 508567, 892902, 782860, 688163, 781714, 688890, 691637, 551183, 806490, 715640, 983807, 677557, 974112, 902546, 759879, 517194]"
Object1665,Property2,185367,"[555394, 819328, 621826, 856422, 969366, 613810, 555830, 515458, 559393, 516711, 824607, 874142, 551156, 692821, 846166, 980002, 747704, 709053, 917630, 673818]"
Object1665,Property3,126438,"[863725, 711047, 987326, 533749, 618175, 895184, 621490, 860376, 794034, 895066, 610128, 758244, 880133, 666271, 920761, 631153, 618927, 538261, 517152, 882716]"
Object1665,Property4,134219,"[919961, 949235, 689024, 855553, 835575, 791398, 566191, 584870, 602281, 819166, 933802, 975915, 643865, 768602, 935046, 545392, 901959, 530204, 806374, 895013]"
Object1665,Property5,440644,"[515386, 638552, 986434, 584575, 811373, 894505, 559427, 851457, 744290, 712830, 804085, 550359, 766476, 902597, 569512, 530574, 523487, 846677, 771122, 886553]"
Object1665,Property6,364081,"[974466, 521289, 682158, 775168, 572712, 671270, 884513, 529664, 812708, 715975, 757151, 977089, 794332, 982654, 512238, 988347, 733290, 597549, 811063, 629665]"
Object1665,Property7,152205,"[566885, 528341, 864265, 883624, 938566, 700747, 500188, 853088, 990191, 898931, 822074, 788731, 867377, 781860, 927063, 644750, 689004, 950628, 778145, 871083]"
Object1665,Property8,145176,"[897852, 869204, 897830, 897843, 874196, 571606, 854360, 525940, 799392, 565474, 905214, 751724, 700930, 553668, 901729, 678386, 702070, 650548, 996571, 944557]"
Object1665,Property9,340986,"[694984, 544486, 592310, 698356, 932832, 827496, 808112, 920073, 570135, 940570, 574641, 686619, 802408, 643468, 609821, 836724, 932791, 956915, 994456, 691253]"
Object1665,Property10,158524,"[666752, 888222, 610175, 814732, 685947, 671822, 972057, 703788, 961158, 899294, 753752, 859228, 558681, 555357, 590189, 762646, 529909, 901944, 839639, 729766]"
Object1666,Property1,193594,"[926951, 530573, 885796, 618264, 623727, 844495, 884003, 538529, 569853, 591938, 549607, 895632, 762892, 571859, 931569, 938514, 664564, 556633, 817431, 506734]"
Object1666,Property2,381282,"[881701, 937766, 675264, 861200, 907182, 574159, 754775, 511698, 656320, 851421, 990301, 715282, 774954, 930210, 817442, 965470, 518235, 700500, 919447, 891636]"
Object1666,Property3,374768,"[921872, 547844, 673430, 507883, 905312, 768896, 998174, 838291, 609354, 599550, 758842, 813497, 664041, 792498, 746403, 555729, 944522, 964919, 509424, 837714]"
Object1666,Property4,162409,"[708011, 584267, 625696, 972580, 618321, 892587, 935066, 678250, 940653, 806230, 770328, 935826, 801928, 561328, 857360, 568244, 517325, 772389, 963155, 947456]"
Object1666,Property5,249421,"[956830, 689845, 830966, 616983, 932286, 661483, 891057, 604513, 828710, 998492, 730513, 635426, 639503, 948591, 761170, 505569, 768909, 728064, 746973, 669213]"
Object1666,Property6,494507,"[795831, 695057, 778420, 550343, 508972, 788485, 713312, 793740, 542972, 619334, 997764, 674457, 637728, 552204, 552034, 714075, 775154, 596412, 640767, 657924]"
Object1666,Property7,342104,"[614138, 747984, 996324, 602002, 903427, 936620, 668263, 721592, 594562, 834730, 923117, 500159, 855276, 842859, 589091, 536303, 782351, 819899, 933852, 716851]"
Object1666,Property8,297893,"[762576, 899645, 618102, 536024, 635943, 662101, 884502, 506103, 704538, 542625, 669804, 955955, 605003, 598591, 726574, 869252, 758457, 556318, 783774, 727090]"
Object1666,Property9,136972,"[939577, 821305, 589548, 970492, 941459, 554831, 744145, 624809, 622989, 564744, 951829, 542514, 987195, 627776, 912484, 946746, 615363, 779687, 749461, 546216]"
Object1666,Property10,357294,"[528769, 821546, 900626, 776190, 880946, 569402, 646534, 756655, 970055, 771718, 951796, 515180, 656310, 616773, 531837, 745992, 767927, 633582, 920989, 875033]"
Object1667,Property1,289779,"[835461, 627553, 736362, 732692, 616970, 866596, 774152, 704477, 962690, 683051, 995223, 628106, 673472, 515541, 675444, 657983, 605378, 808222, 955120, 795483]"
Object1667,Property2,160013,"[970673, 728191, 887716, 693510, 792267, 530401, 816662, 898895, 867264, 595299, 988539, 537141, 866184, 525949, 512201, 589200, 620550, 548144, 817524, 961061]"
Object1667,Property3,305387,"[667634, 524331, 614274, 970382, 902512, 854112, 604984, 756457, 565440, 724552, 786684, 671371, 694569, 841153, 556666, 649091, 963293, 683625, 557096, 750840]"
Object1667,Property4,125275,"[652791, 979034, 912487, 785418, 524124, 579134, 604369, 724523, 863368, 526318, 840880, 686438, 960906, 878750, 912764, 781892, 822388, 836080, 629494, 802642]"
Object1667,Property5,369393,"[625622, 986331, 670854, 918661, 657659, 659725, 722220, 538951, 693817, 767807, 650436, 752999, 761925, 513936, 514826, 909886, 954301, 523401, 904743, 998487]"
Object1667,Property6,384965,"[669450, 745961, 987121, 605270, 664170, 700140, 616227, 520190, 992276, 802518, 564124, 625385, 606164, 952986, 764632, 836023, 534649, 840389, 789325, 585005]"
Object1667,Property7,225200,"[801714, 895003, 566133, 967011, 951677, 590528, 773346, 703547, 570235, 856683, 549245, 806473, 847141, 778349, 630141, 882817, 700333, 971593, 829842, 577295]"
Object1667,Property8,155795,"[832737, 629285, 800474, 582489, 677894, 856539, 927993, 955068, 509574, 591526, 976116, 896429, 681013, 636524, 571739, 571044, 709539, 653324, 533051, 814849]"
Object1667,Property9,129178,"[756010, 857518, 579451, 616394, 691136, 525946, 864705, 589133, 638445, 724798, 546897, 602090, 698488, 943061, 925858, 599501, 882771, 617371, 733855, 640635]"
Object1667,Property10,297039,"[603270, 604361, 557699, 753353, 788506, 772097, 572190, 812867, 645509, 583428, 729522, 841928, 569233, 801856, 602292, 713290, 992788, 716077, 626653, 906809]"
Object1668,Property1,145107,"[735358, 670755, 646463, 944359, 575006, 957157, 508486, 947263, 945311, 895000, 655035, 532950, 855142, 833933, 673536, 774734, 916042, 819929, 566682, 644000]"
Object1668,Property2,201848,"[808063, 571834, 675062, 687986, 639579, 568197, 635475, 615890, 938302, 747596, 697518, 886192, 505763, 842511, 820977, 904293, 754009, 646143, 720510, 729843]"
Object1668,Property3,164872,"[616394, 967880, 750527, 754327, 957375, 858199, 809825, 826801, 910678, 738677, 621067, 782336, 796170, 500400, 785616, 686956, 663389, 717724, 635132, 510414]"
Object1668,Property4,208520,"[802614, 588842, 500886, 717085, 670102, 818680, 615146, 508831, 748944, 643516, 664444, 782054, 637384, 873041, 501420, 892974, 756910, 985462, 738071, 755133]"
Object1668,Property5,397017,"[585567, 758117, 634141, 769087, 857615, 836273, 645361, 861651, 985082, 766873, 942995, 791726, 543771, 905044, 577266, 858442, 597419, 925892, 982381, 757264]"
Object1668,Property6,321389,"[610258, 772542, 963794, 752206, 806815, 948231, 579965, 999203, 582946, 939075, 794830, 501329, 764616, 793883, 803845, 517528, 824518, 971061, 570953, 572081]"
Object1668,Property7,448269,"[538475, 930982, 952642, 518700, 945257, 854888, 989700, 527449, 716248, 591112, 745313, 671769, 832362, 703915, 581961, 897739, 804207, 915315, 668511, 870125]"
Object1668,Property8,419174,"[867311, 819692, 527225, 933558, 767352, 862536, 527392, 771997, 564661, 880267, 953668, 661639, 795693, 581988, 990637, 815796, 931714, 925827, 828432, 875515]"
Object1668,Property9,161455,"[541373, 515570, 626353, 819910, 824474, 610700, 691732, 641454, 513998, 928832, 942536, 864813, 694640, 810850, 516650, 547233, 813565, 608120, 823949, 752681]"
Object1668,Property10,495782,"[701479, 974837, 974803, 819189, 503922, 864963, 666069, 688583, 631761, 912122, 872030, 673010, 855246, 793592, 603052, 943338, 529896, 555301, 878511, 851159]"
