Object,Property,Value,False
Object787,Property6,364167,"[584642, 515998, 605945, 939244, 686509, 838027, 622484, 645372, 664908, 850644, 759098, 999787, 911877, 701825, 754354, 728884, 838186, 940356, 749419, 535730]"
Object788,Property1,190998,"[876305, 964554, 762853, 710869, 910002, 805377, 605124, 514709, 745320, 786514, 931308, 964525, 578500, 827466, 503995, 833922, 861366, 580566, 541240, 612407]"
Object788,Property2,285913,"[649573, 657208, 867441, 736235, 869169, 630778, 514792, 874551, 616484, 700103, 918384, 973440, 969690, 673392, 978176, 617275, 898165, 712822, 809588, 819846]"
Object788,Property3,112705,"[998507, 961655, 553029, 856950, 954038, 555721, 555522, 625865, 821072, 865409, 618292, 951659, 721587, 858559, 549038, 944019, 838332, 744896, 596147, 517206]"
Object788,Property4,163424,"[957197, 533706, 868284, 779816, 712623, 806757, 529511, 812848, 876786, 611219, 941115, 741406, 645810, 682709, 742940, 959215, 613477, 696356, 791441, 950447]"
Object788,Property5,375881,"[746977, 985133, 955724, 896141, 539276, 759082, 802311, 666096, 695430, 959328, 661756, 813738, 869857, 525263, 968645, 838447, 532559, 546606, 939112, 867157]"
Object788,Property6,367954,"[723193, 536046, 674526, 828430, 595253, 837766, 782874, 541785, 511832, 525528, 833238, 573868, 568908, 735458, 944341, 739058, 663217, 923174, 619964, 714280]"
Object789,Property1,270223,"[811207, 745900, 965904, 932962, 664288, 926926, 733297, 872150, 946054, 512075, 854904, 726733, 765146, 567321, 844347, 578652, 529131, 724869, 616809, 626968]"
Object789,Property2,310005,"[945889, 964207, 849207, 635378, 748715, 913640, 878950, 601804, 690221, 786571, 985803, 917662, 993045, 841446, 642280, 525848, 647644, 555310, 713205, 562721]"
Object789,Property3,348230,"[889774, 929581, 606117, 817601, 694206, 924233, 998435, 740615, 644556, 605341, 982365, 829705, 746026, 821860, 801839, 915161, 959174, 755167, 724496, 586236]"
Object789,Property4,407845,"[608726, 783137, 759773, 935947, 784585, 824104, 867345, 875118, 795675, 546400, 572369, 787011, 633525, 654359, 673652, 512151, 856320, 843706, 779239, 740716]"
Object789,Property5,469677,"[555260, 952465, 769593, 882455, 786261, 568564, 800685, 506739, 610575, 531738, 897844, 638193, 799151, 719174, 723324, 635230, 501477, 547983, 632543, 679778]"
Object789,Property6,444590,"[766850, 966864, 603633, 792172, 820285, 530633, 901854, 772833, 710225, 860570, 892484, 580345, 710226, 843206, 873465, 918216, 764973, 611561, 629816, 940209]"
Object790,Property1,277054,"[928443, 972666, 767975, 999259, 622547, 670411, 824059, 738712, 511545, 996220, 770502, 803910, 625430, 610092, 835584, 869872, 535815, 514536, 712147, 867350]"
Object790,Property2,150143,"[865885, 523763, 509729, 812773, 620090, 615076, 898713, 697772, 647472, 797854, 909712, 743975, 822425, 845772, 571414, 930231, 937892, 536168, 626031, 887150]"
Object790,Property3,493812,"[645497, 889297, 824252, 791587, 929714, 707247, 732926, 863423, 664212, 788728, 512898, 644522, 535062, 714583, 910279, 940964, 810773, 764661, 716864, 675577]"
Object790,Property4,386821,"[580529, 834876, 902421, 992243, 572337, 693679, 524329, 896121, 730149, 792379, 651770, 517528, 774493, 969267, 900438, 796583, 766555, 751498, 673630, 702235]"
Object790,Property5,178556,"[854977, 689352, 704510, 990713, 987859, 788539, 790308, 647161, 922633, 788257, 661542, 818618, 855462, 590956, 830890, 734731, 708031, 780131, 636965, 743312]"
Object790,Property6,383616,"[676065, 539189, 528173, 827706, 902938, 787005, 829602, 909138, 652309, 896290, 740056, 877337, 679206, 859818, 869953, 534050, 900954, 782414, 768798, 802145]"
Object791,Property1,195353,"[845674, 874836, 986429, 603374, 983486, 644176, 922520, 921025, 502688, 526855, 873904, 919369, 992489, 940624, 625965, 850289, 989130, 900418, 834926, 814157]"
Object791,Property2,111895,"[895524, 711757, 598291, 997463, 559895, 570642, 582119, 510751, 530301, 635108, 938092, 552984, 539672, 988244, 711922, 758108, 987104, 805524, 725736, 847891]"
Object791,Property3,133903,"[965071, 964175, 548360, 708339, 552453, 776641, 771707, 724342, 772334, 763120, 532911, 810433, 835649, 769052, 649413, 881823, 971157, 832843, 954383, 523930]"
Object791,Property4,215868,"[714657, 820609, 915562, 583878, 856596, 571291, 792627, 860008, 878296, 882080, 964790, 721216, 576374, 616892, 735171, 894608, 802343, 706856, 744398, 500002]"
Object791,Property5,355320,"[976289, 623150, 506294, 881840, 721017, 926072, 965192, 641052, 626129, 715942, 718449, 586521, 567110, 659748, 927903, 848428, 722185, 666740, 844936, 899037]"
Object791,Property6,447127,"[642936, 846561, 742775, 698793, 897705, 719196, 995310, 924656, 975661, 886778, 997737, 621473, 954801, 684148, 671457, 671704, 507139, 869026, 681779, 807577]"
Object792,Property1,134662,"[961486, 949526, 523739, 644013, 789462, 656184, 836278, 976808, 886572, 973066, 740767, 735285, 798248, 751624, 811592, 512525, 942518, 717703, 954114, 854093]"
Object792,Property2,419915,"[991978, 779518, 803245, 846771, 988525, 816905, 517508, 534664, 904832, 958206, 855660, 940590, 848186, 989522, 922789, 685788, 604885, 597651, 991355, 771734]"
Object792,Property3,249249,"[818781, 556042, 926772, 960620, 971529, 887456, 642898, 612603, 550800, 892327, 956953, 618199, 558328, 538032, 564718, 920437, 689235, 973857, 543625, 597365]"
Object792,Property4,137385,"[811752, 691002, 913064, 624192, 849864, 839996, 783801, 939381, 606603, 590789, 713047, 892416, 785178, 778665, 512340, 864208, 693627, 900143, 720232, 524381]"
Object792,Property5,233577,"[584047, 603247, 833695, 904351, 547171, 908367, 966797, 916996, 623168, 690087, 900262, 540451, 636768, 985768, 868635, 704636, 786649, 986754, 769199, 716973]"
Object792,Property6,237961,"[535012, 884748, 622394, 852472, 720033, 877876, 963136, 878035, 556452, 761505, 706904, 957777, 549219, 680780, 555204, 600916, 792643, 706386, 609027, 921530]"
Object793,Property1,177245,"[709245, 988510, 736916, 506551, 785227, 848774, 597465, 865870, 970849, 628766, 911309, 811826, 796653, 725691, 585147, 985567, 557135, 722304, 747953, 548528]"
Object793,Property2,100459,"[642600, 921244, 932358, 585983, 840646, 656421, 760474, 961135, 577069, 610550, 704943, 921073, 923183, 576563, 842547, 785673, 622168, 977173, 641882, 680026]"
Object793,Property3,154991,"[735045, 827828, 939460, 945785, 994617, 586985, 554596, 984545, 810652, 603037, 879584, 698819, 625690, 683881, 557778, 734099, 921087, 633231, 937908, 843592]"
Object793,Property4,357464,"[504796, 865735, 696696, 985237, 660087, 617333, 532924, 843922, 991873, 590484, 508839, 839950, 505238, 892804, 964295, 594076, 762906, 923038, 526866, 725755]"
Object793,Property5,329779,"[586960, 758788, 844283, 745398, 741806, 697244, 882305, 972596, 648556, 802442, 974338, 819579, 633004, 966205, 560904, 862129, 672743, 856233, 783007, 601086]"
Object793,Property6,286606,"[613870, 572747, 596311, 951473, 883172, 938199, 600948, 609355, 561169, 501064, 877070, 652892, 951794, 896440, 597893, 967957, 952451, 980452, 610911, 988788]"
Object794,Property1,423211,"[569847, 736641, 621175, 535131, 654329, 626622, 504046, 523383, 802499, 701710, 746031, 856128, 953716, 526527, 795764, 949496, 983344, 998836, 757430, 949910]"
Object794,Property2,275845,"[976686, 667105, 984207, 600224, 946938, 576663, 816102, 509490, 673698, 779766, 748411, 785508, 913419, 531431, 997604, 561328, 697667, 639823, 934921, 604133]"
Object794,Property3,101350,"[704922, 540746, 986491, 901564, 508865, 634807, 564297, 977079, 726269, 847949, 812014, 679688, 731222, 594221, 677753, 974280, 926166, 993948, 847547, 548981]"
Object794,Property4,105181,"[657459, 953038, 533306, 700843, 653170, 811851, 659791, 599072, 582410, 823392, 645530, 832810, 702605, 828088, 605136, 817190, 991913, 999500, 924611, 830798]"
Object794,Property5,130898,"[658317, 786410, 527539, 661350, 717494, 644738, 845626, 995363, 857240, 576938, 656855, 807192, 667362, 733464, 606086, 546132, 667546, 825435, 565220, 693430]"
Object794,Property6,346204,"[748825, 951439, 861973, 640267, 995489, 867561, 882406, 740179, 803876, 972538, 830424, 819305, 534203, 684664, 836796, 869850, 685001, 737455, 714272, 502609]"
Object795,Property1,239286,"[508656, 835672, 772807, 602335, 964338, 736610, 623108, 638178, 715439, 754012, 554721, 640005, 527169, 927251, 689536, 744933, 742235, 637052, 910624, 852454]"
Object795,Property2,454846,"[929173, 649522, 988353, 913603, 815794, 925749, 977337, 758890, 585769, 897796, 701004, 921720, 638014, 591534, 501597, 925333, 656853, 764397, 981311, 787222]"
Object795,Property3,286373,"[988338, 729876, 788255, 716263, 575600, 705491, 894800, 616652, 791304, 520169, 952881, 706014, 708166, 998877, 585534, 930540, 671872, 827015, 784360, 824976]"
Object795,Property4,325405,"[504765, 602354, 936460, 853023, 860830, 610792, 672259, 948792, 926716, 533834, 555598, 924432, 951300, 665406, 937238, 989708, 834153, 531992, 926702, 695236]"
Object795,Property5,136767,"[774453, 562680, 914029, 578890, 866696, 705280, 557720, 939745, 931105, 569552, 704018, 895105, 892071, 770906, 964191, 865685, 630451, 626119, 782839, 973822]"
Object795,Property6,336078,"[665301, 919158, 851596, 502054, 826304, 664487, 566905, 861583, 829410, 691135, 935089, 826869, 971077, 857987, 822932, 880576, 933915, 769037, 539759, 556010]"
Object796,Property1,178289,"[529748, 759340, 911617, 701449, 824507, 763719, 835494, 631676, 502677, 852531, 504202, 687290, 586625, 919366, 559006, 982561, 861377, 673570, 509734, 694881]"
Object796,Property2,305140,"[848159, 867959, 537545, 604352, 824654, 800709, 560075, 703838, 794045, 985754, 629566, 746896, 808603, 727976, 723342, 695497, 623795, 746954, 553905, 659723]"
Object796,Property3,323155,"[912513, 975425, 800526, 503386, 735920, 707936, 969698, 764210, 611479, 959363, 571605, 617653, 523349, 657517, 995453, 607972, 995100, 947307, 506887, 546335]"
Object796,Property4,327314,"[639171, 580934, 608968, 955897, 748308, 507733, 703044, 908355, 592728, 785250, 596843, 737347, 700226, 923695, 836350, 883583, 623557, 880792, 940702, 501355]"
Object796,Property5,340590,"[997537, 843259, 868744, 749671, 991356, 587722, 806105, 869999, 707612, 933958, 739166, 669479, 763980, 994863, 636093, 917283, 828651, 929979, 956640, 993406]"
Object796,Property6,384864,"[669182, 501970, 852290, 881898, 991298, 604964, 952892, 517670, 561387, 579326, 526456, 596962, 797325, 770899, 952785, 711242, 985400, 634113, 939627, 908188]"
Object797,Property1,259584,"[965918, 832784, 568580, 818377, 661388, 666647, 908494, 742215, 579636, 798862, 901520, 779768, 883559, 702573, 574750, 540364, 956766, 972712, 669909, 671766]"
Object797,Property2,158668,"[755303, 987800, 593786, 577097, 839717, 967347, 733653, 826682, 953881, 848560, 887420, 870908, 764950, 614411, 935382, 541355, 747506, 987456, 571271, 819167]"
Object797,Property3,375116,"[925693, 504465, 634283, 503725, 852708, 621294, 639334, 771032, 809785, 968960, 992602, 912550, 501107, 639477, 917382, 628745, 624000, 804900, 827507, 788602]"
Object797,Property4,241980,"[804751, 847832, 886692, 558580, 584881, 710493, 969209, 742947, 915291, 929923, 605047, 783242, 947775, 822065, 863760, 933498, 557380, 676109, 861223, 825131]"
Object797,Property5,297680,"[601732, 540064, 544919, 664838, 909737, 956129, 563236, 919845, 504893, 686268, 523375, 693427, 934896, 577840, 932167, 911840, 978288, 958703, 865938, 829561]"
Object797,Property6,494432,"[776171, 936795, 595822, 503350, 972469, 756451, 580574, 714245, 720798, 844706, 945448, 712295, 732951, 626694, 951412, 559362, 551657, 611276, 715414, 892664]"
Object798,Property1,454007,"[668727, 584138, 789500, 753426, 752172, 988822, 706950, 595002, 771017, 518091, 689366, 507873, 964625, 878170, 560387, 700268, 880586, 713354, 660008, 863310]"
Object798,Property2,432474,"[730299, 806383, 816039, 772656, 995429, 915573, 700316, 742005, 834848, 783446, 754132, 915826, 821587, 895649, 980141, 650708, 644537, 914523, 594975, 960598]"
Object798,Property3,164252,"[917911, 630219, 592246, 854336, 584183, 580127, 532435, 593282, 626253, 830392, 638825, 519591, 821202, 603053, 963226, 733586, 771549, 787670, 955819, 612862]"
Object798,Property4,138605,"[844405, 972071, 686807, 728706, 601455, 544498, 515937, 796227, 835489, 947555, 560746, 656739, 907442, 877908, 743913, 827100, 778465, 594064, 968601, 663438]"
Object798,Property5,134402,"[996615, 784486, 661928, 845155, 869683, 895205, 579454, 964744, 993724, 984141, 891452, 973550, 900827, 873708, 979270, 814486, 764849, 508531, 612208, 673808]"
Object798,Property6,340013,"[654770, 568747, 636763, 756242, 926922, 501188, 781590, 505501, 529621, 657552, 673392, 783533, 679441, 694160, 759781, 934572, 735952, 878623, 779955, 860527]"
Object799,Property1,203911,"[629881, 871999, 873765, 701789, 526551, 764226, 765696, 512802, 757598, 604123, 905682, 948891, 636483, 672090, 640605, 527427, 812778, 907340, 913180, 763531]"
Object799,Property2,290964,"[584921, 599112, 976663, 585421, 760365, 946600, 646995, 528715, 923948, 679113, 864169, 865261, 991339, 599759, 892814, 684908, 977356, 708234, 603987, 627430]"
Object799,Property3,423271,"[628568, 926379, 925715, 744664, 555794, 564153, 505260, 674018, 871749, 977680, 860406, 789413, 518544, 622595, 819507, 825552, 769093, 991081, 866034, 716431]"
Object799,Property4,305531,"[812984, 561286, 740530, 554404, 620297, 875122, 564385, 598701, 788512, 953267, 523353, 845079, 891915, 643451, 870073, 614326, 939326, 754371, 747221, 673245]"
Object799,Property5,140535,"[700846, 708139, 682867, 991305, 919739, 626155, 934259, 682122, 768145, 502043, 855807, 902696, 796724, 596979, 700832, 572135, 736291, 955234, 722751, 993132]"
Object799,Property6,215442,"[917949, 778472, 827364, 832286, 652156, 521831, 638734, 502610, 724314, 699233, 655753, 597844, 995417, 852348, 879217, 550580, 852613, 885056, 872216, 730503]"
Object800,Property1,446029,"[655406, 763323, 952934, 839374, 814177, 505793, 792397, 898983, 649437, 863195, 653646, 504419, 960289, 830216, 708272, 562784, 813995, 698710, 659087, 836061]"
Object800,Property2,128540,"[512090, 585452, 938011, 732471, 546618, 841623, 949577, 666668, 648427, 847159, 932641, 684921, 608652, 516326, 619521, 886367, 746909, 742973, 760388, 684218]"
Object800,Property3,232167,"[675876, 705382, 863288, 525966, 954396, 671047, 993259, 843536, 753049, 858848, 874110, 629005, 521970, 660972, 554372, 876873, 675362, 557532, 840910, 713440]"
Object800,Property4,397159,"[741910, 555222, 656873, 548508, 645478, 509189, 916670, 742851, 579538, 832286, 707264, 770200, 645572, 978659, 959560, 847639, 706000, 892948, 924508, 895943]"
Object800,Property5,286236,"[641668, 648106, 705458, 549626, 749365, 829027, 815698, 781473, 745592, 817889, 903086, 800338, 713397, 658827, 833006, 801170, 641876, 705287, 647014, 777584]"
Object800,Property6,427454,"[877471, 701466, 590820, 676822, 577268, 650231, 845201, 731861, 694884, 769976, 740831, 610414, 911611, 723823, 728950, 574296, 502853, 880826, 509169, 823802]"
Object801,Property1,359654,"[874320, 619461, 700342, 756179, 879837, 724048, 666358, 564372, 737997, 933781, 760206, 848531, 776664, 926176, 708818, 621541, 609714, 523834, 979992, 975147]"
Object801,Property2,167924,"[769432, 602567, 743392, 607749, 539610, 582814, 664292, 906524, 778532, 537535, 717051, 582711, 742932, 901440, 679610, 612139, 650551, 963911, 646264, 994986]"
Object801,Property3,304770,"[926702, 772445, 542950, 947667, 569822, 709846, 526816, 688625, 781815, 941379, 710486, 605651, 517226, 640925, 681153, 711778, 835764, 831562, 778548, 728519]"
Object801,Property4,164446,"[683021, 795253, 975702, 885493, 940422, 501513, 854332, 970206, 658257, 613824, 524394, 876567, 533978, 637223, 636826, 657056, 930995, 951917, 648383, 780806]"
Object801,Property5,117675,"[919811, 828292, 779603, 595775, 719529, 602582, 803877, 605002, 891022, 780751, 827979, 689831, 962519, 708339, 919250, 818631, 670611, 765476, 866928, 932933]"
Object801,Property6,172019,"[803114, 754105, 714658, 892883, 843629, 689994, 829728, 786861, 546597, 544047, 601117, 996883, 676809, 916879, 866206, 619232, 975517, 981332, 935114, 710096]"
Object802,Property1,378832,"[680963, 711514, 531823, 878665, 992137, 940584, 556251, 784397, 846133, 968937, 963302, 656850, 582192, 710032, 713807, 841420, 910616, 515795, 867710, 931184]"
Object802,Property2,411763,"[780948, 644039, 550191, 972823, 656737, 958087, 630750, 632573, 955536, 619992, 965519, 841958, 647646, 515092, 508743, 945564, 920836, 728877, 603910, 749207]"
Object802,Property3,117248,"[563761, 950453, 603455, 758765, 624036, 795870, 647288, 968356, 779331, 633252, 567620, 510669, 597315, 542333, 866654, 801735, 893453, 625572, 651690, 776024]"
Object802,Property4,386486,"[632461, 714422, 524183, 804195, 688514, 539714, 572112, 782468, 733269, 620001, 543980, 924374, 919388, 616424, 853913, 549455, 972455, 580215, 528140, 775136]"
Object802,Property5,176889,"[616493, 901685, 748991, 553796, 701084, 852967, 892579, 981594, 976540, 973121, 961351, 641349, 827699, 548290, 997528, 506655, 980199, 913736, 548071, 910811]"
Object802,Property6,218017,"[591426, 539303, 681078, 883652, 763456, 539546, 953072, 827453, 834218, 914503, 698786, 833958, 992056, 862406, 843659, 934548, 656954, 717980, 608260, 773418]"
Object803,Property1,172572,"[524809, 650281, 782447, 962197, 863883, 747481, 832997, 800739, 948520, 867863, 568416, 742956, 573422, 600009, 846177, 838510, 552101, 584204, 574736, 698527]"
Object803,Property2,315717,"[584332, 530547, 634174, 541884, 612936, 602693, 977263, 964747, 711426, 513237, 842561, 659048, 988492, 707976, 804173, 852032, 720620, 574138, 787522, 946080]"
Object803,Property3,351737,"[559129, 535110, 691699, 765469, 773305, 678467, 511443, 977130, 593742, 971112, 728572, 882729, 870516, 956230, 637291, 784621, 506603, 958466, 767360, 983349]"
Object803,Property4,474661,"[819334, 633530, 557043, 754635, 657421, 737539, 791667, 917610, 738924, 506025, 721846, 807166, 595329, 706579, 840799, 898224, 893263, 726357, 523544, 638477]"
Object803,Property5,220477,"[830269, 934631, 655575, 664430, 901226, 783847, 725517, 747582, 745136, 510761, 858087, 726630, 612244, 565193, 527024, 615253, 776120, 708160, 763616, 530239]"
Object803,Property6,192638,"[765047, 509569, 598960, 795665, 923967, 560258, 582567, 631532, 531799, 582318, 868907, 543060, 721018, 766366, 984994, 778899, 831130, 504525, 695564, 601259]"
Object804,Property1,190270,"[728628, 775835, 906375, 944189, 731305, 716554, 825756, 625053, 792677, 512305, 957252, 501338, 886548, 925717, 761814, 822274, 759950, 911960, 942673, 673788]"
Object804,Property2,279695,"[809784, 771020, 944016, 524460, 719429, 842928, 819320, 941776, 899154, 542850, 931911, 572653, 988977, 611359, 712969, 952079, 568145, 971855, 972265, 907111]"
Object804,Property3,230710,"[676695, 514743, 950480, 861478, 921924, 798809, 770029, 620418, 712625, 615138, 954673, 865165, 587912, 577809, 984322, 792305, 508208, 793661, 801670, 576039]"
Object804,Property4,152200,"[700943, 659871, 584673, 776825, 558714, 880336, 910425, 918394, 665807, 655524, 901483, 835275, 728000, 867736, 975632, 782197, 652271, 630630, 808197, 914337]"
Object804,Property5,483062,"[535496, 704484, 514242, 771313, 685123, 878434, 982325, 924058, 639394, 899797, 964719, 617026, 668646, 638246, 553757, 975594, 687974, 775005, 533912, 991742]"
Object804,Property6,226194,"[547915, 895451, 535329, 538723, 971124, 595963, 778376, 805094, 598770, 563082, 878609, 826832, 589157, 871971, 623497, 614187, 513641, 741283, 942107, 705248]"
Object805,Property1,490602,"[857369, 683490, 967787, 875204, 709858, 895521, 726761, 629115, 591270, 545404, 718155, 649749, 563683, 575482, 508934, 514616, 591955, 950210, 871774, 812306]"
Object805,Property2,344996,"[729976, 957756, 631961, 789598, 860930, 541439, 767121, 560745, 728344, 933889, 892523, 905378, 623781, 638727, 821090, 575217, 684022, 753230, 657122, 786647]"
Object805,Property3,187098,"[639262, 838144, 885813, 750506, 963874, 852383, 732921, 627016, 717263, 582244, 511845, 746171, 955942, 580301, 922424, 629273, 523036, 666803, 529006, 544131]"
Object805,Property4,122058,"[737792, 681977, 705474, 803219, 621146, 676715, 816005, 804863, 554340, 883620, 849227, 840057, 894574, 610052, 973518, 710456, 928418, 619296, 843610, 905016]"
Object805,Property5,392288,"[578844, 758896, 989502, 988547, 855412, 589326, 893718, 868968, 911307, 908154, 755213, 990804, 640817, 533797, 981448, 902442, 816779, 872472, 706055, 571729]"
Object805,Property6,464151,"[958512, 761842, 819872, 997748, 636795, 862152, 881593, 543093, 937021, 960994, 767464, 824303, 986919, 763708, 678176, 661074, 559369, 602425, 863026, 934028]"
Object806,Property1,278812,"[959649, 676147, 607038, 874850, 641615, 932363, 663228, 841840, 731177, 845927, 882353, 520635, 621580, 828656, 545131, 889750, 755640, 987093, 928822, 522156]"
Object806,Property2,197310,"[815087, 932950, 539146, 655712, 500436, 959030, 676706, 568488, 671514, 624688, 628603, 554131, 575423, 827039, 563849, 538930, 508613, 713788, 654929, 551069]"
Object806,Property3,345174,"[548099, 637097, 853940, 703461, 565270, 543979, 558278, 849592, 960401, 864505, 961196, 635053, 774907, 550341, 635639, 540767, 711488, 665125, 564702, 669231]"
Object806,Property4,151356,"[817301, 894246, 613376, 978390, 623225, 629680, 941950, 519682, 553885, 751197, 870864, 513357, 576985, 880080, 667470, 571190, 942519, 920148, 822459, 750699]"
Object806,Property5,324695,"[842581, 595024, 575107, 659765, 910448, 813233, 965471, 839425, 651960, 550443, 550303, 901899, 943529, 831324, 803820, 532383, 572537, 687991, 626593, 501674]"
Object806,Property6,463972,"[960595, 650958, 607105, 786501, 527941, 534949, 710803, 526417, 695402, 940370, 660139, 666132, 741875, 843175, 931233, 767842, 615470, 797088, 541665, 726329]"
Object807,Property1,189846,"[638447, 930035, 866765, 640770, 781268, 919204, 664248, 680328, 568795, 743054, 510547, 807253, 736054, 791257, 977274, 979420, 660254, 974488, 977060, 679283]"
Object807,Property2,294260,"[961764, 534750, 624239, 851440, 549665, 963216, 680578, 654531, 718368, 901073, 731002, 607075, 975418, 625571, 746037, 738316, 824231, 905815, 911236, 773535]"
Object807,Property3,282949,"[528070, 949255, 853347, 540455, 899590, 869867, 655446, 925347, 998157, 842372, 944958, 901837, 969847, 961793, 523983, 755612, 544211, 704191, 952915, 744676]"
Object807,Property4,452520,"[540472, 542588, 661682, 634736, 711521, 727575, 803980, 964730, 796058, 753376, 888672, 616726, 598789, 939440, 839515, 958635, 886490, 975886, 603591, 548554]"
Object807,Property5,397190,"[838325, 680674, 559789, 756691, 909476, 623147, 646231, 959043, 696503, 540738, 763357, 504177, 569071, 887466, 972417, 749652, 597267, 757300, 638081, 571767]"
Object807,Property6,335985,"[580325, 900262, 521038, 783948, 538683, 560569, 859257, 907446, 627546, 918573, 571101, 938252, 936080, 894447, 635163, 527188, 761811, 577843, 958204, 679059]"
Object808,Property1,350109,"[731085, 757871, 903972, 780297, 968961, 761867, 883506, 779241, 714978, 983637, 753831, 806846, 963479, 519322, 597159, 578643, 520879, 766996, 587229, 882458]"
Object808,Property2,107183,"[778654, 897345, 826907, 506716, 910796, 871635, 953437, 835793, 950565, 846651, 855306, 816681, 504826, 728888, 550980, 536125, 934165, 753418, 947994, 940325]"
Object808,Property3,317456,"[502563, 589544, 605493, 648419, 858190, 891032, 801110, 616571, 662259, 889885, 980364, 799580, 851165, 929089, 533547, 722618, 697113, 669650, 820417, 835367]"
Object808,Property4,212674,"[985400, 671282, 583431, 609454, 771424, 790146, 517082, 755674, 871939, 800270, 619116, 819826, 718000, 746610, 720471, 617553, 646391, 959884, 949745, 569827]"
Object808,Property5,485516,"[677884, 882912, 624307, 776357, 791661, 818448, 802584, 804735, 935412, 915751, 970661, 601653, 647202, 679075, 734201, 673530, 673303, 597579, 950201, 513349]"
Object808,Property6,240415,"[766445, 781072, 914751, 504097, 552601, 897136, 977269, 675209, 599695, 531284, 650565, 949711, 615444, 987414, 684664, 585800, 571823, 921395, 818159, 971779]"
Object809,Property1,294974,"[858195, 605976, 788533, 786999, 848804, 663721, 856450, 980756, 628963, 773799, 706434, 758643, 810758, 875393, 569643, 715580, 882429, 602978, 755347, 923270]"
Object809,Property2,345647,"[912217, 818542, 630650, 724898, 893636, 572046, 604471, 516989, 511530, 831812, 622621, 878257, 977781, 889466, 601742, 750252, 819486, 908602, 899712, 778475]"
Object809,Property3,100452,"[923607, 601973, 648133, 575552, 533368, 890512, 580299, 659349, 757514, 837968, 881122, 922484, 970110, 909075, 897761, 741979, 557275, 710926, 784261, 934657]"
Object809,Property4,222323,"[623279, 968163, 559848, 751983, 681507, 870309, 600220, 645615, 537383, 501494, 965959, 810206, 815190, 874555, 628612, 905049, 878109, 754394, 546602, 723164]"
Object809,Property5,459756,"[516322, 600076, 916052, 503120, 930438, 644797, 725208, 893258, 512952, 892923, 873788, 643518, 821383, 860240, 721546, 961598, 901254, 634825, 851562, 949820]"
Object809,Property6,142861,"[882063, 684600, 549432, 573811, 812713, 907253, 797905, 803750, 960381, 882953, 767862, 655031, 858146, 928264, 779306, 922395, 627603, 584955, 511898, 873140]"
Object810,Property1,183486,"[558094, 778232, 818669, 973809, 574203, 622484, 882166, 716453, 915952, 697887, 739598, 962255, 696958, 522457, 989781, 938302, 591349, 571159, 837231, 667441]"
Object810,Property2,232440,"[777943, 628478, 903772, 655096, 808316, 599877, 741344, 531740, 523018, 821793, 935726, 571109, 671457, 577005, 975028, 777947, 960309, 683734, 707142, 720546]"
Object810,Property3,307883,"[930855, 715272, 767883, 756260, 941598, 861283, 900393, 610253, 863891, 696711, 802730, 634561, 917976, 696743, 635772, 717840, 600104, 811468, 788417, 506807]"
Object810,Property4,153038,"[587214, 739942, 946561, 785497, 863263, 536664, 947762, 590457, 507270, 623535, 657512, 849503, 968485, 702395, 741494, 522741, 755542, 673880, 658332, 676199]"
Object810,Property5,465735,"[588299, 949424, 754893, 762283, 969826, 584414, 659439, 530856, 916702, 724895, 722447, 735213, 652851, 745187, 576921, 608315, 581462, 599902, 940678, 773005]"
Object810,Property6,298781,"[860720, 877066, 613876, 736511, 867075, 786482, 929450, 735205, 520116, 639925, 839215, 717341, 870343, 591688, 647922, 655677, 767499, 535706, 934134, 763762]"
Object811,Property1,124982,"[953503, 509637, 735146, 957435, 647845, 712147, 874639, 854968, 613040, 789666, 788157, 924767, 753954, 700517, 777868, 806361, 638354, 597183, 710120, 860269]"
Object811,Property2,249084,"[898371, 746466, 875786, 928764, 586485, 516631, 588558, 851166, 759359, 795836, 576165, 841409, 778062, 947728, 720008, 727861, 885161, 954695, 987897, 767551]"
Object811,Property3,254224,"[729742, 787396, 530708, 921145, 806819, 854888, 524485, 644913, 789738, 905823, 636748, 651362, 921961, 985011, 927890, 877762, 931126, 687108, 944798, 689772]"
Object811,Property4,372562,"[673663, 505410, 793917, 863328, 755349, 923199, 979553, 992291, 808804, 857816, 544570, 775650, 994522, 996900, 707113, 815028, 729220, 654209, 555169, 913752]"
Object811,Property5,274317,"[906946, 549551, 789138, 735705, 881989, 926681, 913635, 977679, 852496, 873882, 875841, 680036, 991214, 843648, 606821, 902665, 667350, 532235, 810829, 632941]"
Object811,Property6,479165,"[571155, 936973, 665274, 904908, 510192, 574134, 648286, 878740, 596713, 965195, 567913, 924166, 891170, 860282, 941930, 891754, 856119, 827966, 518814, 535858]"
Object812,Property1,401535,"[853104, 506768, 980864, 610258, 524485, 893483, 822629, 652958, 760320, 937954, 980921, 949636, 947982, 783415, 578163, 936926, 683245, 722605, 569323, 992087]"
Object812,Property2,387585,"[570626, 603292, 800892, 834244, 876864, 814031, 600537, 953327, 786348, 503038, 615865, 998600, 584798, 756437, 950364, 827072, 794066, 739556, 658372, 667985]"
Object812,Property3,454878,"[731677, 648176, 643151, 843922, 879709, 600459, 756286, 725243, 979387, 675849, 718421, 826341, 997008, 719764, 909666, 685231, 902743, 963274, 968365, 566969]"
