Object,Property,Value,False
Object964,Property6,185502,"[945616, 521171, 520445, 864928, 666801, 550354, 940503, 901918, 932905, 762842, 636728, 693102, 865370, 828801, 634068, 985796, 827784, 677150, 966512, 716679]"
Object964,Property7,176499,"[841563, 623408, 896797, 868320, 956190, 638393, 543407, 788602, 923356, 521958, 866912, 650188, 927343, 815868, 780530, 804911, 807541, 974281, 543218, 701153]"
Object964,Property8,160748,"[700864, 971633, 674723, 936705, 983260, 691498, 803095, 591162, 896771, 927645, 892621, 757496, 659290, 596548, 693115, 626496, 908934, 943442, 691286, 709768]"
Object964,Property9,363430,"[988996, 789014, 678707, 688846, 928802, 564464, 745369, 676597, 932422, 533375, 920416, 886258, 912712, 653215, 914181, 690497, 818046, 989134, 746716, 938712]"
Object964,Property10,127207,"[576304, 886384, 938335, 750989, 511218, 614454, 594293, 504321, 513703, 985670, 580440, 998357, 734122, 618647, 991446, 876152, 605995, 598275, 934109, 826685]"
Object965,Property1,210832,"[996587, 971720, 888119, 879156, 956391, 920780, 920828, 762273, 939275, 878660, 916066, 716448, 987800, 986689, 648908, 692846, 762216, 580867, 652021, 601169]"
Object965,Property2,132381,"[695952, 707692, 501210, 610308, 780956, 756437, 916456, 566912, 740588, 817063, 584201, 684165, 900318, 538953, 752581, 598664, 575036, 949573, 583502, 637953]"
Object965,Property3,472750,"[924288, 663551, 772601, 526428, 690891, 777651, 883919, 541529, 573953, 790928, 570524, 504868, 829451, 765528, 580828, 555548, 643176, 523401, 618316, 836909]"
Object965,Property4,384252,"[945965, 710654, 732455, 719888, 895621, 668716, 912117, 503096, 763002, 795792, 731566, 970298, 630713, 606814, 554082, 783383, 864780, 809205, 944177, 959090]"
Object965,Property5,113881,"[888613, 703375, 794752, 660678, 714811, 727698, 540010, 858317, 726331, 688862, 820122, 902835, 973973, 634714, 703310, 549139, 905512, 859985, 976700, 570324]"
Object965,Property6,154780,"[689900, 991534, 824919, 821608, 943142, 926976, 864696, 824224, 748998, 727258, 889794, 696314, 817011, 967009, 839790, 836828, 992889, 696743, 725727, 816127]"
Object965,Property7,270330,"[910887, 628891, 661320, 854734, 748014, 871739, 729047, 791263, 528369, 972554, 723566, 854290, 689232, 539717, 544910, 742741, 978242, 857159, 749566, 813917]"
Object965,Property8,213416,"[630440, 955695, 509730, 948707, 819764, 934279, 783677, 976415, 917761, 561806, 820620, 965257, 525106, 989818, 932497, 659781, 973241, 650254, 560024, 992977]"
Object965,Property9,393308,"[550697, 576819, 745408, 886762, 877583, 628759, 986170, 644767, 823143, 782735, 876106, 889431, 768130, 831448, 920880, 991012, 656937, 913727, 839781, 724781]"
Object965,Property10,296814,"[779060, 877182, 996392, 527049, 588608, 717332, 754238, 678201, 944598, 638032, 724490, 854808, 789065, 923168, 721812, 623234, 523170, 814636, 721166, 884349]"
Object966,Property1,476010,"[885734, 657760, 564992, 958744, 940544, 613476, 722767, 782500, 663073, 539707, 890372, 659162, 722560, 633170, 690475, 615761, 981472, 729316, 580041, 613446]"
Object966,Property2,251589,"[865515, 643499, 659847, 980066, 921007, 934722, 597376, 968704, 691674, 760492, 816762, 938492, 707520, 717798, 830266, 689783, 818375, 909429, 731737, 584882]"
Object966,Property3,304305,"[972637, 640285, 747801, 630280, 694073, 717357, 910360, 640313, 603514, 624123, 954174, 812083, 990665, 952368, 974177, 900943, 970247, 802515, 568812, 839425]"
Object966,Property4,442204,"[505763, 774603, 727183, 954296, 850044, 935530, 862306, 623650, 793652, 815322, 875974, 965484, 839992, 562901, 819197, 684250, 691435, 534855, 986073, 711605]"
Object966,Property5,231657,"[672141, 706336, 838982, 887576, 844772, 723915, 931859, 719985, 930903, 658864, 743098, 536172, 774421, 876938, 950276, 857990, 597186, 997897, 713028, 836796]"
Object966,Property6,144243,"[955424, 761280, 618880, 929505, 862727, 806308, 810178, 992063, 814731, 637034, 634933, 752312, 729751, 513292, 541327, 844168, 979638, 511173, 550589, 928201]"
Object966,Property7,335421,"[782773, 784820, 661200, 884417, 573819, 914270, 716680, 922444, 626836, 784730, 649705, 874434, 806523, 899180, 922055, 516109, 644917, 890048, 660617, 955833]"
Object966,Property8,127084,"[515879, 835880, 807967, 727980, 607155, 539893, 711413, 647768, 916278, 593490, 698312, 964893, 595985, 831987, 898462, 923991, 844241, 795854, 669089, 581605]"
Object966,Property9,464213,"[869692, 905779, 598683, 684193, 709342, 586509, 528164, 863596, 552384, 566752, 945188, 538109, 610492, 720590, 931375, 843969, 566393, 979128, 969321, 990057]"
Object966,Property10,160833,"[833118, 806748, 502256, 901425, 994744, 906282, 713430, 769635, 641498, 615004, 888666, 513943, 795046, 842749, 859536, 715289, 666776, 564033, 626432, 571820]"
Object967,Property1,252018,"[979749, 866086, 965101, 541477, 666077, 973265, 554792, 795911, 893830, 778002, 984853, 724002, 943050, 804283, 500167, 790197, 989268, 698865, 723815, 754563]"
Object967,Property2,355582,"[616465, 633750, 737233, 667909, 870259, 563341, 862994, 775237, 988101, 507461, 672613, 887330, 645025, 635508, 981854, 559739, 641593, 511598, 529324, 580258]"
Object967,Property3,233283,"[942004, 736200, 984812, 909024, 679852, 533425, 678699, 561291, 967753, 970535, 877578, 705969, 637873, 908403, 750017, 508367, 899739, 752924, 914431, 568407]"
Object967,Property4,327460,"[618064, 601017, 817263, 513772, 778780, 786303, 552592, 981488, 753544, 890933, 903776, 948512, 665786, 970913, 600064, 580495, 517072, 821767, 950736, 621785]"
Object967,Property5,306345,"[903121, 865516, 736015, 744710, 953450, 758900, 686857, 855722, 529789, 642150, 973918, 758963, 895914, 694998, 749359, 563237, 505290, 810387, 927394, 582888]"
Object967,Property6,489217,"[654996, 734387, 829353, 741168, 627683, 826350, 560479, 694995, 551604, 804302, 532430, 627679, 993524, 919016, 967600, 628030, 942089, 733058, 605005, 652458]"
Object967,Property7,280524,"[696634, 615716, 601032, 807906, 983030, 974649, 771693, 782705, 748292, 592719, 644598, 595293, 722899, 683752, 772505, 877378, 915179, 532888, 822925, 667392]"
Object967,Property8,154878,"[857349, 644708, 628026, 926178, 698436, 687641, 810814, 806415, 826551, 975089, 983133, 898025, 967740, 765362, 565692, 537374, 746003, 659154, 890396, 503720]"
Object967,Property9,458904,"[513266, 656468, 683139, 591729, 799655, 804313, 952043, 846326, 610698, 546501, 947587, 872288, 552544, 929593, 535948, 552078, 857320, 611149, 952557, 569827]"
Object967,Property10,410680,"[517116, 696353, 551034, 866842, 690756, 709923, 964934, 824249, 693228, 801161, 678461, 877843, 573840, 525241, 718906, 836447, 755097, 764104, 555474, 785837]"
Object968,Property1,168393,"[992992, 883369, 647360, 599583, 513982, 906866, 765953, 590003, 983739, 814551, 586153, 760223, 690944, 558424, 549738, 743196, 902862, 833328, 524223, 771298]"
Object968,Property2,408411,"[924001, 911323, 817402, 950432, 894103, 918748, 776806, 698009, 737770, 661237, 634268, 787060, 548296, 823196, 874574, 866470, 985687, 830659, 713048, 518027]"
Object968,Property3,341765,"[658374, 804244, 885316, 648293, 726826, 932779, 580179, 528235, 665317, 716457, 910770, 638668, 797035, 961618, 507098, 772238, 910639, 680520, 885600, 750570]"
Object968,Property4,281418,"[779157, 672913, 905442, 691518, 540064, 609830, 978505, 554059, 986925, 613896, 745818, 876223, 574730, 868068, 651192, 700521, 763155, 812384, 895900, 769091]"
Object968,Property5,127057,"[852607, 628130, 597321, 697598, 902511, 522008, 774214, 737000, 621293, 542627, 501253, 821318, 587410, 678498, 977858, 511972, 504569, 956351, 608722, 557050]"
Object968,Property6,168014,"[754802, 929449, 832944, 565703, 694922, 611179, 753934, 877548, 768042, 791314, 556486, 926828, 765210, 946211, 935623, 717848, 605651, 738252, 673786, 853735]"
Object968,Property7,274152,"[920224, 614682, 747137, 958047, 600025, 621494, 610122, 864614, 570013, 677898, 590319, 604318, 571005, 688272, 808310, 769799, 854736, 759510, 668495, 559407]"
Object968,Property8,327446,"[717457, 970815, 682580, 754812, 690266, 755819, 530397, 527485, 784076, 901866, 773282, 513642, 894270, 558327, 561040, 790605, 894360, 905549, 757508, 545655]"
Object968,Property9,273028,"[871825, 572260, 706213, 865230, 769599, 599171, 753605, 623826, 874663, 836865, 637005, 823517, 643855, 848925, 839693, 994216, 519572, 501323, 737613, 810099]"
Object968,Property10,132719,"[512621, 830369, 807921, 929510, 782360, 748058, 912965, 893624, 617164, 625870, 705896, 718762, 561811, 894750, 516181, 751011, 981038, 607518, 823800, 697068]"
Object969,Property1,434180,"[949991, 916959, 657694, 571525, 616837, 677740, 833075, 574821, 837457, 586950, 718545, 787093, 782509, 793518, 764430, 749948, 725645, 875567, 835450, 783376]"
Object969,Property2,194133,"[794380, 637279, 573462, 788766, 976946, 645984, 738305, 551680, 863156, 653916, 782676, 734283, 608594, 947771, 859631, 777102, 615084, 711197, 603889, 970376]"
Object969,Property3,309188,"[907740, 622334, 578640, 758497, 613573, 845543, 674918, 887914, 527829, 800063, 986263, 504186, 739156, 995856, 899842, 500638, 957354, 876923, 559665, 595940]"
Object969,Property4,230096,"[989317, 799838, 626175, 569396, 641325, 870997, 920458, 836841, 967369, 788675, 659827, 562864, 931416, 586953, 958177, 836960, 660870, 730387, 994462, 886928]"
Object969,Property5,362525,"[731380, 557879, 711038, 887027, 997251, 749771, 916612, 916401, 865918, 940456, 649133, 785802, 655351, 686954, 570098, 660144, 609491, 535298, 635709, 972204]"
Object969,Property6,120174,"[602717, 781471, 875973, 943015, 556893, 912651, 741514, 844799, 617159, 714884, 799782, 783131, 785942, 731840, 744789, 702762, 987027, 507720, 698027, 666940]"
Object969,Property7,261339,"[889130, 502326, 952603, 756034, 729113, 882213, 657560, 738713, 543127, 733407, 905750, 980892, 928561, 592172, 944897, 632656, 706864, 510222, 644089, 688705]"
Object969,Property8,425975,"[623440, 742586, 987025, 545778, 704723, 883172, 704429, 884524, 771186, 922090, 563986, 530341, 708497, 651961, 885246, 911274, 913032, 599511, 912648, 679913]"
Object969,Property9,489940,"[714836, 590940, 586235, 684579, 743975, 524869, 563266, 536253, 806228, 685588, 613636, 996385, 660347, 540586, 919032, 854273, 775769, 738050, 624018, 624929]"
Object969,Property10,175995,"[687134, 534867, 828292, 992949, 891945, 722846, 749295, 785519, 908183, 599271, 671085, 973374, 826287, 864546, 597786, 901964, 615067, 744152, 953617, 983367]"
Object970,Property1,453861,"[887760, 805551, 582904, 601278, 721805, 986606, 667118, 804985, 891296, 719655, 526582, 649969, 546328, 855808, 869822, 645586, 766089, 580984, 874627, 522474]"
Object970,Property2,105300,"[936150, 958194, 862207, 530074, 860940, 973201, 635377, 660145, 606325, 514655, 733586, 873092, 652883, 950315, 758291, 869848, 742145, 937230, 782148, 733874]"
Object970,Property3,325836,"[529750, 802632, 637884, 546983, 738624, 809308, 582274, 756934, 563877, 688109, 924454, 895977, 533428, 647244, 987030, 921133, 996988, 706540, 658284, 852443]"
Object970,Property4,230468,"[695392, 540924, 693243, 634784, 727100, 967878, 921304, 598870, 564451, 630513, 850824, 669621, 647317, 865799, 944081, 902196, 628962, 739182, 780379, 689275]"
Object970,Property5,267974,"[792403, 665015, 535360, 749797, 653021, 560193, 941270, 791820, 722246, 728076, 925038, 729637, 551737, 831794, 842677, 910249, 909167, 930520, 534532, 645077]"
Object970,Property6,289304,"[668310, 911332, 959375, 602638, 658841, 717567, 853403, 610567, 830712, 649526, 744489, 864814, 899647, 784258, 501695, 974090, 669879, 871602, 560416, 502499]"
Object970,Property7,381174,"[703702, 775208, 611910, 837968, 835299, 616742, 616311, 537824, 922644, 944453, 971718, 507972, 782325, 553690, 640622, 990656, 921373, 726771, 997391, 651932]"
Object970,Property8,498369,"[521031, 868159, 506543, 690729, 827319, 762080, 516319, 904639, 637282, 542446, 771855, 833733, 998212, 871761, 992784, 809394, 778681, 583338, 790478, 629212]"
Object970,Property9,459605,"[724779, 952875, 650605, 662994, 715788, 866598, 697658, 840143, 763788, 691173, 868290, 885560, 602926, 591715, 919020, 907840, 598416, 656264, 833639, 682959]"
Object970,Property10,192786,"[820520, 751322, 585138, 667955, 831111, 663077, 946592, 700528, 540561, 919067, 871347, 611044, 539109, 621887, 816217, 907909, 712189, 906794, 895146, 918863]"
Object971,Property1,386451,"[908417, 843657, 990836, 934224, 945487, 987844, 731106, 791782, 561142, 739082, 704115, 776795, 964883, 972044, 970613, 820648, 590911, 932146, 696258, 875702]"
Object971,Property2,224093,"[682690, 634475, 567921, 795943, 562484, 851804, 906013, 706711, 761907, 876041, 524006, 591552, 820545, 669830, 565390, 808765, 773878, 676461, 961177, 533622]"
Object971,Property3,334442,"[806272, 842425, 886334, 967104, 913590, 954989, 850046, 704691, 860292, 963561, 592416, 625773, 714407, 648422, 811622, 794606, 739007, 687009, 728339, 770502]"
Object971,Property4,487950,"[660397, 693685, 718483, 902878, 999314, 893456, 500561, 649914, 872882, 590082, 550668, 758791, 603227, 783931, 725044, 767176, 713642, 672852, 568509, 957608]"
Object971,Property5,482174,"[538528, 775791, 705284, 674491, 760519, 816752, 764303, 570664, 610243, 938506, 976972, 661841, 500271, 930727, 871810, 928887, 700356, 929316, 795936, 973421]"
Object971,Property6,198943,"[964362, 839034, 757527, 827560, 630511, 848194, 548255, 937476, 670578, 782458, 785727, 919978, 828555, 766148, 979414, 795246, 764971, 968403, 574090, 714534]"
Object971,Property7,356808,"[945604, 753288, 583774, 776635, 916223, 500548, 700563, 716684, 735468, 918800, 617922, 642281, 782961, 655703, 763380, 509173, 582201, 901044, 640103, 870157]"
Object971,Property8,327063,"[795606, 730845, 872910, 733293, 570828, 877986, 920144, 705973, 727847, 968078, 758935, 709387, 702846, 713547, 821877, 746922, 706353, 716049, 837423, 594551]"
Object971,Property9,361596,"[966410, 607669, 799396, 933229, 822707, 865615, 904150, 863782, 962436, 676338, 825165, 896098, 740686, 672246, 781415, 726305, 607833, 902518, 648102, 609742]"
Object971,Property10,379962,"[911409, 501216, 759964, 690526, 509053, 605525, 805308, 731090, 702353, 905726, 847713, 890031, 969452, 880740, 639033, 544273, 542804, 603871, 918095, 933135]"
Object972,Property1,196020,"[595244, 831020, 608800, 966229, 898257, 767185, 896065, 537774, 670315, 641348, 898843, 768218, 569434, 507191, 919956, 782593, 784991, 849519, 905208, 628800]"
Object972,Property2,320961,"[979092, 819570, 823076, 651537, 531260, 814429, 665935, 732761, 928067, 839039, 628391, 719657, 607220, 854664, 922365, 649982, 710725, 838597, 755175, 523021]"
Object972,Property3,339410,"[659414, 936809, 771157, 757726, 780912, 961542, 815161, 604401, 896126, 796042, 725336, 786185, 852780, 791024, 662560, 588781, 688154, 804836, 658621, 887297]"
Object972,Property4,239177,"[927812, 547301, 596453, 641725, 728292, 562410, 887780, 701294, 615896, 625065, 994725, 640037, 967395, 944807, 988120, 805892, 941423, 945272, 867796, 746917]"
Object972,Property5,359491,"[578330, 910809, 519934, 723979, 979191, 847135, 733602, 512757, 541735, 855028, 837322, 659296, 646329, 740572, 683830, 512240, 545560, 928236, 796313, 683814]"
Object972,Property6,157075,"[959598, 994115, 918751, 818247, 734054, 518734, 669535, 549504, 620716, 669610, 778083, 591476, 825764, 893216, 799168, 944659, 833512, 518130, 814412, 926904]"
Object972,Property7,400867,"[844041, 757267, 618039, 807864, 693444, 508992, 510350, 739517, 686454, 717134, 607325, 794052, 770890, 572524, 885290, 797095, 960629, 709143, 521654, 581136]"
Object972,Property8,109347,"[639456, 956504, 700601, 541004, 923535, 851893, 746012, 839438, 614404, 786236, 981085, 938773, 633564, 730002, 530324, 664443, 917991, 658318, 882012, 666133]"
Object972,Property9,321755,"[759064, 888975, 913100, 904420, 614896, 818055, 533610, 868022, 985157, 786678, 761691, 553302, 808722, 849907, 797375, 696904, 983767, 935220, 843145, 916557]"
Object972,Property10,199269,"[812221, 592699, 890490, 689403, 764878, 755135, 610670, 766379, 831562, 910725, 516985, 615693, 894301, 998818, 839872, 801955, 624212, 799343, 671737, 745496]"
Object973,Property1,351043,"[654839, 736994, 852027, 676208, 643330, 884443, 754746, 791452, 704356, 649080, 847755, 979943, 782667, 653736, 782868, 935354, 849045, 679201, 770995, 699777]"
Object973,Property2,481691,"[935489, 508767, 654363, 781194, 582577, 958522, 726932, 876348, 504862, 561418, 897123, 970841, 627646, 858812, 605081, 709498, 514780, 996604, 795231, 873211]"
Object973,Property3,134014,"[901078, 652958, 991600, 683272, 583049, 501032, 626743, 942799, 526741, 705378, 782565, 587818, 689348, 737872, 943403, 748108, 951271, 795923, 823172, 748473]"
Object973,Property4,243531,"[803003, 680131, 878202, 677438, 723579, 773129, 688521, 909840, 632651, 920139, 662003, 873441, 570132, 961097, 845662, 599606, 809160, 691332, 762879, 672309]"
Object973,Property5,248942,"[945753, 853513, 838359, 720729, 757618, 670329, 814090, 539278, 581217, 858962, 940728, 569410, 761240, 865575, 597522, 927737, 822756, 845755, 761714, 832123]"
Object973,Property6,476744,"[522900, 569088, 531897, 902661, 575191, 881050, 789931, 596777, 894016, 919512, 923443, 963189, 692753, 607676, 787918, 725635, 878610, 683455, 746792, 880232]"
Object973,Property7,191075,"[924907, 611438, 535298, 524136, 570811, 782528, 960905, 770569, 895081, 791851, 909627, 941098, 776127, 840961, 604314, 803283, 632199, 976430, 529063, 859171]"
Object973,Property8,453054,"[601168, 528291, 990299, 918527, 880431, 510555, 640013, 892995, 791633, 827630, 601241, 866248, 876536, 591144, 736812, 692617, 531726, 881449, 993017, 638920]"
Object973,Property9,352639,"[885625, 707990, 925788, 864057, 699432, 625188, 787420, 946289, 928404, 602134, 535728, 507018, 818559, 794566, 892623, 622014, 906247, 690537, 582555, 708024]"
Object973,Property10,343159,"[634600, 853615, 917304, 705994, 923090, 745239, 995807, 732096, 983263, 737958, 847443, 931514, 953663, 743622, 937653, 605731, 581976, 614881, 580504, 778222]"
Object974,Property1,467925,"[517089, 600097, 965461, 943904, 934122, 580340, 905248, 715701, 741732, 919643, 526238, 569239, 880581, 911464, 654110, 915022, 984183, 731988, 628504, 632402]"
Object974,Property2,158977,"[787037, 631086, 783866, 679582, 810271, 615110, 788949, 648261, 745957, 679512, 655723, 562335, 586430, 851480, 881789, 728769, 643942, 578959, 749318, 590453]"
Object974,Property3,112074,"[706745, 641893, 935826, 996596, 688795, 794061, 724247, 964489, 702451, 855007, 786849, 665025, 991055, 996122, 985164, 685278, 594374, 767009, 921350, 699121]"
Object974,Property4,326796,"[872009, 974165, 858416, 847211, 925387, 915618, 579825, 716678, 720750, 505386, 826356, 618724, 631218, 709246, 975146, 545295, 959799, 807230, 673338, 902557]"
Object974,Property5,399882,"[885451, 812045, 599087, 939153, 886026, 986552, 661647, 772604, 664614, 623635, 541190, 644282, 839541, 675584, 961234, 782404, 903982, 835398, 768508, 575034]"
Object974,Property6,138626,"[736989, 908965, 901647, 771723, 634614, 795086, 647723, 828563, 918817, 624976, 609440, 739956, 813813, 652536, 686561, 671003, 630409, 752058, 532900, 944967]"
Object974,Property7,474829,"[767408, 637579, 650791, 775849, 706576, 535204, 928283, 582545, 564784, 649503, 807943, 687610, 719929, 612055, 837804, 902530, 960851, 730072, 685241, 635947]"
Object974,Property8,407345,"[832538, 700078, 943024, 975090, 580517, 986554, 538318, 631329, 783487, 777592, 850906, 801944, 645318, 754258, 631101, 784839, 670440, 766556, 753384, 744650]"
Object974,Property9,151632,"[938460, 924066, 860393, 746483, 976105, 732504, 904649, 969447, 965582, 777932, 813559, 685569, 991798, 846192, 793578, 560880, 543887, 988624, 770184, 791478]"
Object974,Property10,265958,"[858813, 915211, 955628, 505064, 691018, 618959, 642458, 568909, 833854, 623698, 662158, 502619, 582687, 659361, 688066, 522317, 660275, 561593, 873302, 505136]"
Object975,Property1,405301,"[841320, 618222, 873228, 883326, 710761, 619739, 502614, 875105, 766154, 645405, 798471, 664467, 681065, 535067, 501136, 929490, 651948, 646045, 595386, 570897]"
Object975,Property2,292889,"[844562, 961515, 990433, 715018, 542270, 767869, 987103, 505652, 773110, 547062, 932562, 502411, 921612, 990166, 930828, 540478, 612330, 861259, 942278, 878112]"
Object975,Property3,435495,"[834140, 937445, 783924, 739588, 622175, 846526, 946243, 537549, 847956, 891027, 902650, 783445, 976136, 648710, 908737, 789695, 742767, 647847, 742536, 673433]"
Object975,Property4,360510,"[543290, 825146, 780185, 732818, 530810, 738537, 880193, 968849, 664239, 885230, 754767, 806436, 944251, 681745, 946603, 707339, 512630, 726854, 900572, 706651]"
Object975,Property5,132240,"[818931, 762736, 935240, 852011, 553190, 954537, 949515, 633611, 935032, 534626, 910102, 907228, 700748, 549655, 686023, 903651, 582806, 645575, 639540, 681294]"
Object975,Property6,410088,"[857938, 639913, 808101, 651904, 869795, 565770, 527846, 949866, 655015, 553514, 938168, 620726, 891115, 599645, 903873, 509717, 653130, 695041, 771169, 534769]"
Object975,Property7,215150,"[631909, 577447, 593428, 545133, 746708, 693552, 627894, 999028, 995479, 913125, 652937, 769511, 581695, 841771, 814060, 646008, 966071, 722133, 951665, 650608]"
Object975,Property8,308753,"[538531, 807506, 945121, 715972, 556779, 601442, 739052, 928004, 530599, 903455, 880943, 736254, 909344, 594381, 814766, 706696, 530899, 964023, 662853, 892442]"
Object975,Property9,198945,"[607766, 527219, 956742, 993681, 594586, 552635, 874064, 845932, 654366, 801697, 614672, 757329, 856799, 842989, 540569, 758908, 811288, 735431, 966944, 565466]"
Object975,Property10,297313,"[500673, 984507, 994717, 766835, 987906, 959094, 790184, 510341, 977931, 581776, 696317, 754397, 558239, 510715, 515752, 576017, 719029, 776991, 802520, 533809]"
Object976,Property1,123144,"[764678, 624984, 687823, 653366, 760687, 504033, 527011, 909973, 833066, 736645, 896182, 966717, 643642, 619158, 925369, 935003, 839151, 594518, 709423, 783661]"
Object976,Property2,498187,"[889650, 579502, 862069, 809899, 810293, 757846, 627162, 912249, 965636, 670282, 939123, 977910, 657287, 887553, 624980, 693561, 785956, 927202, 632608, 990478]"
Object976,Property3,214978,"[857107, 693940, 919665, 597183, 693019, 907446, 853639, 586201, 782610, 737752, 666762, 656868, 697524, 938346, 984213, 539842, 756807, 862276, 766481, 943862]"
Object976,Property4,156150,"[718556, 743257, 550139, 713692, 957837, 501355, 989056, 819462, 674876, 777799, 844713, 704371, 616178, 878062, 599847, 999960, 790190, 566371, 513474, 721591]"
Object976,Property5,348227,"[900321, 701715, 686090, 543210, 681780, 692008, 874027, 511213, 923698, 945079, 788714, 946360, 772008, 561225, 681561, 697614, 594596, 775435, 804803, 769824]"
Object976,Property6,313369,"[961976, 995608, 890494, 557992, 984784, 597852, 695031, 949784, 532597, 665941, 593616, 989704, 770801, 905261, 703342, 960231, 841812, 826391, 676401, 533549]"
Object976,Property7,436064,"[787346, 915921, 827153, 710498, 989254, 968442, 793729, 541771, 928821, 857223, 738607, 651093, 522616, 618389, 704602, 990885, 823401, 964156, 960670, 762899]"
Object976,Property8,188074,"[805812, 979264, 816942, 845047, 667265, 539166, 802957, 769557, 860670, 693162, 655243, 797479, 695131, 666020, 799030, 601431, 885261, 736400, 994088, 931814]"
Object976,Property9,251452,"[853683, 520083, 514626, 553448, 655044, 535442, 627644, 999591, 688506, 623575, 850434, 749039, 575077, 932549, 575772, 538080, 535208, 980105, 924954, 907785]"
Object976,Property10,141867,"[918817, 564864, 662935, 887804, 890154, 640589, 893583, 727389, 746216, 654580, 926722, 851897, 517506, 664392, 872241, 789510, 819413, 702330, 731506, 534977]"
Object977,Property1,366624,"[533133, 985000, 558446, 700923, 755015, 551617, 800446, 758167, 700876, 654972, 703773, 957092, 603201, 759049, 920748, 743261, 692824, 569438, 889846, 754066]"
Object977,Property2,249317,"[988221, 665264, 807906, 801036, 731682, 642574, 587077, 984118, 698479, 687488, 868153, 882376, 781520, 952599, 500624, 918290, 974931, 908684, 863654, 922283]"
Object977,Property3,256285,"[975558, 538653, 977270, 811131, 980633, 916786, 946753, 975112, 982936, 692742, 772231, 947967, 940416, 584839, 502515, 693888, 992754, 649016, 843506, 726166]"
Object977,Property4,225692,"[626610, 779796, 631179, 635842, 627260, 960897, 862456, 917831, 636627, 667325, 717841, 528333, 714178, 730221, 819215, 681467, 696123, 534155, 878121, 815530]"
Object977,Property5,361030,"[732468, 941518, 822817, 632900, 581821, 870808, 677697, 973761, 872026, 973912, 662600, 743659, 651043, 811977, 599548, 767114, 715345, 880393, 766739, 682114]"
Object977,Property6,488954,"[508020, 608535, 991850, 508427, 736726, 765547, 525682, 565634, 724327, 661408, 501380, 560969, 954629, 655735, 604990, 509916, 845155, 888944, 872504, 851695]"
Object977,Property7,190711,"[573011, 585095, 571814, 518475, 906779, 505446, 804663, 628981, 553009, 650469, 659931, 526879, 970523, 694554, 668885, 568895, 828266, 698705, 836301, 675736]"
Object977,Property8,319775,"[991226, 823417, 590074, 978241, 825178, 973626, 986137, 596252, 988946, 530083, 589875, 567590, 901990, 524249, 809957, 877766, 747804, 660441, 540627, 863341]"
Object977,Property9,279776,"[965636, 506584, 637732, 932562, 554210, 954984, 558488, 783168, 558375, 951987, 673467, 838322, 966419, 850528, 699976, 834630, 985112, 934703, 749801, 682272]"
Object977,Property10,331651,"[546571, 581938, 581002, 728163, 781638, 849663, 853450, 578594, 791173, 920176, 958157, 997845, 653874, 992181, 835264, 754758, 872366, 576312, 863986, 890671]"
Object978,Property1,473578,"[800426, 690218, 804132, 760754, 748996, 730052, 501596, 597696, 816827, 503756, 953617, 677328, 822125, 619520, 979470, 714313, 823230, 542671, 676265, 634865]"
Object978,Property2,471446,"[829251, 710230, 686539, 905980, 953876, 795160, 782289, 701062, 563482, 705421, 942974, 840938, 906990, 638363, 714024, 654088, 746756, 946161, 881219, 738847]"
Object978,Property3,378594,"[589774, 779311, 987118, 997338, 803839, 729892, 948190, 835473, 937907, 876236, 990477, 753378, 528659, 775353, 616623, 976834, 599016, 678667, 709123, 795714]"
Object978,Property4,343825,"[604988, 501006, 851960, 887955, 943938, 798140, 834333, 549802, 846026, 519217, 575793, 507361, 752944, 543900, 919627, 662393, 801769, 733801, 678330, 837167]"
Object978,Property5,464940,"[703710, 941190, 841083, 914478, 656403, 766019, 724637, 960849, 849591, 573027, 922474, 630526, 545614, 853476, 636415, 928807, 637205, 565186, 922481, 523507]"
Object978,Property6,175628,"[840430, 847258, 886443, 598394, 800597, 905671, 914654, 603197, 879027, 768560, 688466, 824842, 993074, 683563, 925261, 771212, 641279, 880375, 565610, 534914]"
Object978,Property7,314400,"[748177, 961778, 574815, 968119, 818816, 600938, 761263, 595345, 665498, 734942, 810161, 995723, 677288, 526711, 987692, 539446, 677130, 982545, 633881, 800374]"
Object978,Property8,300641,"[834177, 960761, 700030, 794904, 845733, 976201, 655662, 911210, 501558, 672183, 735632, 674324, 914627, 869669, 752378, 640267, 680663, 552004, 876449, 664897]"
Object978,Property9,314226,"[582781, 774006, 886038, 559374, 684241, 729682, 845913, 705588, 825365, 642709, 871576, 511664, 873258, 869399, 540847, 633170, 655180, 724708, 603445, 661053]"
Object978,Property10,100544,"[791877, 846193, 962241, 972814, 813962, 892078, 531804, 645040, 517925, 834306, 594149, 620852, 751588, 872681, 802832, 945933, 988389, 981088, 584771, 583339]"
Object979,Property1,228992,"[978596, 598024, 919615, 955611, 655805, 675285, 582107, 523892, 535516, 799409, 525507, 695481, 783380, 628755, 806812, 906624, 536407, 516600, 796475, 632547]"
Object979,Property2,335709,"[857654, 679407, 765501, 616634, 750298, 765507, 506935, 610329, 533747, 843091, 616768, 800024, 768970, 500749, 835299, 542608, 507160, 926498, 861928, 821027]"
Object979,Property3,215267,"[539131, 795031, 798165, 528686, 764063, 506979, 542566, 613189, 772442, 583819, 680283, 827997, 728678, 878767, 737023, 769255, 603685, 802844, 684821, 893700]"
