Object,Property,Value
Object1813,Property10,306745
Object1814,Property1,241274
Object1814,Property2,113341
Object1814,Property3,153714
Object1814,Property4,298805
Object1814,Property5,450389
Object1814,Property6,441523
Object1814,Property7,241609
Object1814,Property8,143267
Object1814,Property9,473152
Object1814,Property10,225910
Object1815,Property1,376438
Object1815,Property2,313056
Object1815,Property3,126201
Object1815,Property4,464015
Object1815,Property5,282202
Object1815,Property6,154930
Object1815,Property7,449537
Object1815,Property8,245201
Object1815,Property9,479197
Object1815,Property10,433289
Object1816,Property1,499591
Object1816,Property2,194792
Object1816,Property3,447538
Object1816,Property4,102886
Object1816,Property5,346726
Object1816,Property6,246466
Object1816,Property7,172701
Object1816,Property8,242914
Object1816,Property9,429745
Object1816,Property10,200716
Object1817,Property1,422737
Object1817,Property2,267828
Object1817,Property3,179541
Object1817,Property4,150420
Object1817,Property5,170124
Object1817,Property6,470440
Object1817,Property7,342063
Object1817,Property8,429663
Object1817,Property9,376400
Object1817,Property10,312530
Object1818,Property1,484322
Object1818,Property2,196209
Object1818,Property3,114153
Object1818,Property4,481225
Object1818,Property5,302434
Object1818,Property6,133675
Object1818,Property7,383915
Object1818,Property8,157810
Object1818,Property9,180614
Object1818,Property10,116945
Object1819,Property1,141809
Object1819,Property2,392090
Object1819,Property3,110328
Object1819,Property4,137978
Object1819,Property5,487005
Object1819,Property6,201943
Object1819,Property7,270748
Object1819,Property8,156409
Object1819,Property9,268332
Object1819,Property10,206779
Object1820,Property1,187761
Object1820,Property2,348275
Object1820,Property3,215262
Object1820,Property4,372970
Object1820,Property5,328687
Object1820,Property6,442477
Object1820,Property7,256574
Object1820,Property8,203661
Object1820,Property9,496923
Object1820,Property10,283929
Object1821,Property1,130453
Object1821,Property2,186554
Object1821,Property3,403804
Object1821,Property4,229981
Object1821,Property5,342855
Object1821,Property6,217979
Object1821,Property7,232689
Object1821,Property8,179681
Object1821,Property9,280676
Object1821,Property10,463447
Object1822,Property1,123705
Object1822,Property2,146169
Object1822,Property3,306740
Object1822,Property4,350290
Object1822,Property5,371493
Object1822,Property6,454824
Object1822,Property7,156053
Object1822,Property8,480209
Object1822,Property9,127769
Object1822,Property10,230961
Object1823,Property1,478867
Object1823,Property2,206726
Object1823,Property3,498158
Object1823,Property4,413066
Object1823,Property5,298567
Object1823,Property6,475678
Object1823,Property7,139569
Object1823,Property8,384031
Object1823,Property9,105730
Object1823,Property10,361488
Object1824,Property1,489492
Object1824,Property2,192256
Object1824,Property3,162194
Object1824,Property4,382607
Object1824,Property5,392930
Object1824,Property6,299184
Object1824,Property7,318114
Object1824,Property8,389410
Object1824,Property9,156501
Object1824,Property10,249889
Object1825,Property1,240160
Object1825,Property2,375395
Object1825,Property3,202677
Object1825,Property4,410646
Object1825,Property5,224377
Object1825,Property6,296568
Object1825,Property7,498380
Object1825,Property8,141724
Object1825,Property9,410623
Object1825,Property10,273685
Object1826,Property1,492034
Object1826,Property2,447410
Object1826,Property3,241950
Object1826,Property4,378502
Object1826,Property5,209810
Object1826,Property6,452102
Object1826,Property7,305064
Object1826,Property8,255344
Object1826,Property9,121569
Object1826,Property10,270818
Object1827,Property1,205845
Object1827,Property2,196191
Object1827,Property3,413902
Object1827,Property4,139146
Object1827,Property5,251753
Object1827,Property6,340121
Object1827,Property7,165216
Object1827,Property8,374369
Object1827,Property9,144431
Object1827,Property10,224920
Object1828,Property1,388376
Object1828,Property2,350385
Object1828,Property3,272115
Object1828,Property4,344109
Object1828,Property5,153076
Object1828,Property6,104986
Object1828,Property7,206971
Object1828,Property8,158577
Object1828,Property9,361937
Object1828,Property10,147586
Object1829,Property1,349347
Object1829,Property2,359003
Object1829,Property3,490661
Object1829,Property4,449949
Object1829,Property5,393097
Object1829,Property6,253522
Object1829,Property7,138995
Object1829,Property8,477907
Object1829,Property9,109868
Object1829,Property10,399883
Object1830,Property1,305320
Object1830,Property2,341907
Object1830,Property3,478364
Object1830,Property4,151388
Object1830,Property5,262192
Object1830,Property6,310677
Object1830,Property7,161863
Object1830,Property8,144348
Object1830,Property9,346364
Object1830,Property10,145170
Object1831,Property1,478713
Object1831,Property2,424971
Object1831,Property3,384942
Object1831,Property4,152450
Object1831,Property5,150547
Object1831,Property6,309261
Object1831,Property7,190948
Object1831,Property8,330632
Object1831,Property9,455194
Object1831,Property10,167266
Object1832,Property1,496493
Object1832,Property2,467630
Object1832,Property3,475148
Object1832,Property4,215255
Object1832,Property5,184034
Object1832,Property6,279171
Object1832,Property7,406451
Object1832,Property8,404503
Object1832,Property9,105906
Object1832,Property10,455734
Object1833,Property1,254710
Object1833,Property2,266248
Object1833,Property3,248753
Object1833,Property4,103132
Object1833,Property5,281722
Object1833,Property6,476308
Object1833,Property7,184089
Object1833,Property8,118016
Object1833,Property9,461394
Object1833,Property10,288245
Object1834,Property1,451051
Object1834,Property2,489665
Object1834,Property3,475556
Object1834,Property4,199662
Object1834,Property5,409474
Object1834,Property6,410433
Object1834,Property7,389521
Object1834,Property8,189196
Object1834,Property9,174478
Object1834,Property10,379593
Object1835,Property1,343367
Object1835,Property2,481634
Object1835,Property3,382503
Object1835,Property4,315311
Object1835,Property5,371819
Object1835,Property6,338312
Object1835,Property7,476511
Object1835,Property8,467801
Object1835,Property9,213087
Object1835,Property10,498400
Object1836,Property1,118224
Object1836,Property2,274667
Object1836,Property3,482140
Object1836,Property4,496076
Object1836,Property5,157436
Object1836,Property6,159837
Object1836,Property7,242106
Object1836,Property8,387798
Object1836,Property9,222739
Object1836,Property10,447283
Object1837,Property1,350151
Object1837,Property2,411646
Object1837,Property3,389901
Object1837,Property4,266193
Object1837,Property5,448904
Object1837,Property6,264353
Object1837,Property7,162591
Object1837,Property8,345341
Object1837,Property9,278661
Object1837,Property10,486151
Object1838,Property1,449595
Object1838,Property2,118889
Object1838,Property3,385390
Object1838,Property4,165513
Object1838,Property5,369210
Object1838,Property6,469219
Object1838,Property7,467222
Object1838,Property8,238520
Object1838,Property9,135650
Object1838,Property10,196143
Object1839,Property1,189020
Object1839,Property2,207522
Object1839,Property3,378017
Object1839,Property4,253957
Object1839,Property5,105573
Object1839,Property6,344342
Object1839,Property7,297711
Object1839,Property8,234306
Object1839,Property9,121957
Object1839,Property10,418461
Object1840,Property1,457896
Object1840,Property2,350014
Object1840,Property3,488705
Object1840,Property4,356309
Object1840,Property5,104472
Object1840,Property6,106181
Object1840,Property7,190850
Object1840,Property8,106231
Object1840,Property9,444379
Object1840,Property10,343619
Object1841,Property1,263793
Object1841,Property2,171268
Object1841,Property3,217321
Object1841,Property4,412179
Object1841,Property5,132645
Object1841,Property6,265489
Object1841,Property7,429728
Object1841,Property8,458048
Object1841,Property9,432914
Object1841,Property10,329995
Object1842,Property1,166180
Object1842,Property2,238283
Object1842,Property3,298292
Object1842,Property4,421775
Object1842,Property5,335533
Object1842,Property6,251342
Object1842,Property7,229178
Object1842,Property8,176214
Object1842,Property9,429024
Object1842,Property10,392640
Object1843,Property1,282774
Object1843,Property2,326400
Object1843,Property3,104297
Object1843,Property4,296926
Object1843,Property5,293919
Object1843,Property6,459013
Object1843,Property7,128818
Object1843,Property8,368048
Object1843,Property9,310076
Object1843,Property10,272302
Object1844,Property1,261461
Object1844,Property2,134627
Object1844,Property3,152576
Object1844,Property4,140890
Object1844,Property5,272647
Object1844,Property6,181811
Object1844,Property7,495026
Object1844,Property8,231291
Object1844,Property9,305020
Object1844,Property10,196031
Object1845,Property1,319836
Object1845,Property2,119407
Object1845,Property3,117590
Object1845,Property4,428770
Object1845,Property5,491612
Object1845,Property6,112745
Object1845,Property7,350308
Object1845,Property8,345052
Object1845,Property9,172959
Object1845,Property10,407895
Object1846,Property1,374842
Object1846,Property2,330949
Object1846,Property3,255316
Object1846,Property4,414074
Object1846,Property5,374675
Object1846,Property6,394290
Object1846,Property7,138932
Object1846,Property8,490473
Object1846,Property9,394268
Object1846,Property10,459129
Object1847,Property1,110632
Object1847,Property2,466243
Object1847,Property3,364007
Object1847,Property4,334769
Object1847,Property5,381300
Object1847,Property6,154550
Object1847,Property7,298380
Object1847,Property8,113951
Object1847,Property9,443005
Object1847,Property10,177761
Object1848,Property1,211744
Object1848,Property2,490102
Object1848,Property3,420854
Object1848,Property4,135092
Object1848,Property5,301141
Object1848,Property6,369321
Object1848,Property7,412785
Object1848,Property8,181874
Object1848,Property9,424640
Object1848,Property10,247627
Object1849,Property1,467266
Object1849,Property2,179570
Object1849,Property3,403950
Object1849,Property4,375406
Object1849,Property5,115761
Object1849,Property6,197528
Object1849,Property7,105780
Object1849,Property8,113164
Object1849,Property9,407226
Object1849,Property10,162485
Object1850,Property1,193688
Object1850,Property2,307647
Object1850,Property3,314017
Object1850,Property4,460735
Object1850,Property5,491292
Object1850,Property6,370206
Object1850,Property7,145639
Object1850,Property8,367261
Object1850,Property9,138239
Object1850,Property10,342207
Object1851,Property1,109069
Object1851,Property2,125903
Object1851,Property3,396473
Object1851,Property4,123453
Object1851,Property5,227967
Object1851,Property6,128478
Object1851,Property7,182357
Object1851,Property8,249278
Object1851,Property9,227341
Object1851,Property10,380081
Object1852,Property1,355116
Object1852,Property2,183209
Object1852,Property3,294620
Object1852,Property4,258038
Object1852,Property5,404947
Object1852,Property6,345673
Object1852,Property7,272614
Object1852,Property8,220894
Object1852,Property9,258034
Object1852,Property10,177458
Object1853,Property1,130277
Object1853,Property2,469017
Object1853,Property3,294422
Object1853,Property4,119506
Object1853,Property5,482136
Object1853,Property6,413547
Object1853,Property7,356789
Object1853,Property8,344766
Object1853,Property9,487652
Object1853,Property10,230989
Object1854,Property1,290070
Object1854,Property2,217160
Object1854,Property3,173115
Object1854,Property4,423220
Object1854,Property5,199715
Object1854,Property6,396556
Object1854,Property7,380142
Object1854,Property8,124047
Object1854,Property9,413345
Object1854,Property10,309271
Object1855,Property1,121297
Object1855,Property2,349919
Object1855,Property3,122486
Object1855,Property4,331026
Object1855,Property5,254235
Object1855,Property6,252137
Object1855,Property7,118589
Object1855,Property8,485930
Object1855,Property9,455964
Object1855,Property10,453821
Object1856,Property1,314297
Object1856,Property2,396212
Object1856,Property3,365060
Object1856,Property4,478739
Object1856,Property5,420331
Object1856,Property6,248176
Object1856,Property7,148054
Object1856,Property8,252914
Object1856,Property9,123174
Object1856,Property10,303733
Object1857,Property1,351696
Object1857,Property2,218268
Object1857,Property3,250505
Object1857,Property4,175005
Object1857,Property5,325049
Object1857,Property6,192524
Object1857,Property7,293728
Object1857,Property8,327644
Object1857,Property9,162284
Object1857,Property10,469022
Object1858,Property1,266671
Object1858,Property2,340226
Object1858,Property3,480635
Object1858,Property4,203346
Object1858,Property5,149392
Object1858,Property6,444904
Object1858,Property7,111012
Object1858,Property8,186598
Object1858,Property9,406356
Object1858,Property10,386964
Object1859,Property1,329870
Object1859,Property2,483744
Object1859,Property3,156422
Object1859,Property4,302236
Object1859,Property5,101031
Object1859,Property6,317987
Object1859,Property7,212603
Object1859,Property8,202204
Object1859,Property9,381159
Object1859,Property10,135051
Object1860,Property1,347227
Object1860,Property2,418987
Object1860,Property3,392428
Object1860,Property4,237941
Object1860,Property5,144491
Object1860,Property6,401738
Object1860,Property7,247377
Object1860,Property8,388028
Object1860,Property9,430663
Object1860,Property10,332395
Object1861,Property1,403555
Object1861,Property2,234895
Object1861,Property3,389546
Object1861,Property4,136653
Object1861,Property5,346716
Object1861,Property6,314145
Object1861,Property7,188536
Object1861,Property8,451145
Object1861,Property9,422427
Object1861,Property10,373967
Object1862,Property1,239886
Object1862,Property2,310642
Object1862,Property3,477547
Object1862,Property4,348913
Object1862,Property5,332627
Object1862,Property6,239767
Object1862,Property7,252189
Object1862,Property8,165201
Object1862,Property9,407898
Object1862,Property10,101152
Object1863,Property1,182472
Object1863,Property2,343257
Object1863,Property3,459562
Object1863,Property4,310407
Object1863,Property5,478776
Object1863,Property6,146776
Object1863,Property7,133959
Object1863,Property8,388903
Object1863,Property9,364212
Object1863,Property10,470380
Object1864,Property1,473172
Object1864,Property2,451298
Object1864,Property3,293984
Object1864,Property4,184533
Object1864,Property5,220037
Object1864,Property6,209896
Object1864,Property7,477392
Object1864,Property8,225627
Object1864,Property9,214636
Object1864,Property10,318068
Object1865,Property1,273430
Object1865,Property2,430453
Object1865,Property3,165335
Object1865,Property4,437301
Object1865,Property5,226698
Object1865,Property6,256484
Object1865,Property7,386807
Object1865,Property8,132354
Object1865,Property9,180307
Object1865,Property10,480877
Object1866,Property1,261328
Object1866,Property2,273371
Object1866,Property3,123604
Object1866,Property4,227189
Object1866,Property5,338713
Object1866,Property6,189682
Object1866,Property7,104330
Object1866,Property8,263262
Object1866,Property9,222616
Object1866,Property10,424135
Object1867,Property1,265065
Object1867,Property2,402357
Object1867,Property3,287311
Object1867,Property4,224651
Object1867,Property5,190029
Object1867,Property6,450507
Object1867,Property7,437357
Object1867,Property8,343593
Object1867,Property9,431096
Object1867,Property10,292244
Object1868,Property1,219574
Object1868,Property2,440499
Object1868,Property3,229029
Object1868,Property4,451263
Object1868,Property5,469468
Object1868,Property6,249387
Object1868,Property7,248758
Object1868,Property8,122649
Object1868,Property9,490762
Object1868,Property10,141733
Object1869,Property1,184395
Object1869,Property2,460840
Object1869,Property3,396404
Object1869,Property4,275759
Object1869,Property5,299445
Object1869,Property6,476334
Object1869,Property7,370304
Object1869,Property8,299218
Object1869,Property9,218691
Object1869,Property10,222577
Object1870,Property1,141528
Object1870,Property2,489808
Object1870,Property3,174160
Object1870,Property4,394785
Object1870,Property5,387211
Object1870,Property6,205856
Object1870,Property7,304701
Object1870,Property8,412793
Object1870,Property9,336981
Object1870,Property10,478744
Object1871,Property1,157180
Object1871,Property2,173109
Object1871,Property3,100329
Object1871,Property4,449782
Object1871,Property5,168265
Object1871,Property6,323017
Object1871,Property7,140784
Object1871,Property8,372220
Object1871,Property9,280910
Object1871,Property10,338775
Object1872,Property1,252375
Object1872,Property2,328058
Object1872,Property3,228228
Object1872,Property4,227878
Object1872,Property5,307462
Object1872,Property6,438118
Object1872,Property7,220784
Object1872,Property8,370634
Object1872,Property9,427956
Object1872,Property10,447604
Object1873,Property1,383794
Object1873,Property2,414614
Object1873,Property3,287089
Object1873,Property4,248277
Object1873,Property5,416715
Object1873,Property6,165468
Object1873,Property7,381603
Object1873,Property8,151504
Object1873,Property9,243420
Object1873,Property10,434067
Object1874,Property1,357569
Object1874,Property2,291061
Object1874,Property3,375242
Object1874,Property4,107293
Object1874,Property5,444872
Object1874,Property6,175886
Object1874,Property7,448461
Object1874,Property8,124426
Object1874,Property9,353170
Object1874,Property10,469311
Object1875,Property1,406873
Object1875,Property2,343915
Object1875,Property3,165755
Object1875,Property4,103877
Object1875,Property5,332732
Object1875,Property6,373595
Object1875,Property7,301511
Object1875,Property8,227249
Object1875,Property9,341536
Object1875,Property10,336156
Object1876,Property1,135113
Object1876,Property2,200929
Object1876,Property3,108847
Object1876,Property4,314446
Object1876,Property5,412324
Object1876,Property6,414165
Object1876,Property7,401110
Object1876,Property8,346740
Object1876,Property9,156783
Object1876,Property10,314034
Object1877,Property1,146801
Object1877,Property2,132705
Object1877,Property3,347182
Object1877,Property4,425801
Object1877,Property5,157827
Object1877,Property6,321358
Object1877,Property7,133984
Object1877,Property8,128561
Object1877,Property9,354303
Object1877,Property10,217120
Object1878,Property1,300871
Object1878,Property2,211533
Object1878,Property3,334346
Object1878,Property4,278938
Object1878,Property5,126736
Object1878,Property6,334536
Object1878,Property7,184707
Object1878,Property8,390415
Object1878,Property9,449231
Object1878,Property10,105041
Object1879,Property1,288662
Object1879,Property2,243922
Object1879,Property3,457687
Object1879,Property4,197093
Object1879,Property5,349056
Object1879,Property6,365825
Object1879,Property7,139444
Object1879,Property8,287614
Object1879,Property9,183742
Object1879,Property10,206253
Object1880,Property1,322411
Object1880,Property2,102510
Object1880,Property3,264564
Object1880,Property4,451545
Object1880,Property5,264513
Object1880,Property6,192633
Object1880,Property7,437753
Object1880,Property8,474487
Object1880,Property9,430465
Object1880,Property10,378465
Object1881,Property1,241804
Object1881,Property2,423573
Object1881,Property3,376483
Object1881,Property4,364725
Object1881,Property5,395281
Object1881,Property6,299337
Object1881,Property7,130115
Object1881,Property8,462970
Object1881,Property9,237474
Object1881,Property10,459366
Object1882,Property1,376164
Object1882,Property2,483724
Object1882,Property3,495511
Object1882,Property4,352048
Object1882,Property5,255894
Object1882,Property6,207528
Object1882,Property7,365426
Object1882,Property8,374572
Object1882,Property9,184018
Object1882,Property10,242533
Object1883,Property1,340630
Object1883,Property2,182660
Object1883,Property3,144871
Object1883,Property4,291588
Object1883,Property5,277955
Object1883,Property6,301719
Object1883,Property7,346719
Object1883,Property8,142738
Object1883,Property9,180415
Object1883,Property10,215636
Object1884,Property1,270094
Object1884,Property2,270717
Object1884,Property3,222791
Object1884,Property4,422152
Object1884,Property5,133401
Object1884,Property6,487851
Object1884,Property7,118952
Object1884,Property8,228424
Object1884,Property9,137253
Object1884,Property10,455417
Object1885,Property1,372826
Object1885,Property2,455483
Object1885,Property3,118756
Object1885,Property4,396451
Object1885,Property5,142475
Object1885,Property6,434832
Object1885,Property7,340399
Object1885,Property8,151416
Object1885,Property9,337030
Object1885,Property10,362326
Object1886,Property1,315397
Object1886,Property2,427387
Object1886,Property3,409577
Object1886,Property4,178076
Object1886,Property5,199953
Object1886,Property6,253978
Object1886,Property7,138001
Object1886,Property8,219186
Object1886,Property9,354136
Object1886,Property10,185778
Object1887,Property1,353340
Object1887,Property2,151910
Object1887,Property3,335513
Object1887,Property4,166488
Object1887,Property5,262902
Object1887,Property6,408019
Object1887,Property7,134969
Object1887,Property8,486494
Object1887,Property9,421026
Object1887,Property10,100874
Object1888,Property1,461189
Object1888,Property2,280287
Object1888,Property3,379048
Object1888,Property4,430091
Object1888,Property5,226212
Object1888,Property6,264398
Object1888,Property7,400707
Object1888,Property8,356916
Object1888,Property9,190711
Object1888,Property10,338931
Object1889,Property1,223638
Object1889,Property2,431062
Object1889,Property3,218746
Object1889,Property4,355688
Object1889,Property5,283129
Object1889,Property6,463938
Object1889,Property7,324957
Object1889,Property8,151362
Object1889,Property9,323338
Object1889,Property10,358511
Object1890,Property1,218337
Object1890,Property2,180567
Object1890,Property3,388698
Object1890,Property4,484240
Object1890,Property5,148155
Object1890,Property6,113501
Object1890,Property7,345035
Object1890,Property8,262706
Object1890,Property9,371690
Object1890,Property10,212705
Object1891,Property1,280075
Object1891,Property2,369509
Object1891,Property3,206091
Object1891,Property4,388934
Object1891,Property5,362433
Object1891,Property6,111063
Object1891,Property7,176318
Object1891,Property8,184467
Object1891,Property9,125521
Object1891,Property10,467685
Object1892,Property1,159846
Object1892,Property2,308233
Object1892,Property3,288234
Object1892,Property4,119778
Object1892,Property5,189318
Object1892,Property6,122771
Object1892,Property7,425090
Object1892,Property8,224130
Object1892,Property9,237919
Object1892,Property10,476478
Object1893,Property1,444881
Object1893,Property2,448373
Object1893,Property3,297544
Object1893,Property4,104097
Object1893,Property5,398247
Object1893,Property6,283558
Object1893,Property7,214500
Object1893,Property8,381102
Object1893,Property9,111993
Object1893,Property10,475293
Object1894,Property1,120997
Object1894,Property2,332552
Object1894,Property3,204205
Object1894,Property4,469624
Object1894,Property5,237102
Object1894,Property6,492440
Object1894,Property7,462462
Object1894,Property8,223741
Object1894,Property9,167682
Object1894,Property10,195753
Object1895,Property1,322651
Object1895,Property2,373365
Object1895,Property3,317690
Object1895,Property4,261262
Object1895,Property5,445473
Object1895,Property6,326625
Object1895,Property7,206082
Object1895,Property8,367852
Object1895,Property9,175371
Object1895,Property10,401317
Object1896,Property1,110188
Object1896,Property2,405786
Object1896,Property3,250935
Object1896,Property4,443432
Object1896,Property5,207670
Object1896,Property6,113800
Object1896,Property7,118206
Object1896,Property8,357548
Object1896,Property9,150650
Object1896,Property10,430398
Object1897,Property1,232154
Object1897,Property2,251651
Object1897,Property3,175108
Object1897,Property4,235701
Object1897,Property5,325081
Object1897,Property6,460709
Object1897,Property7,345758
Object1897,Property8,229688
Object1897,Property9,424037
Object1897,Property10,125015
Object1898,Property1,353896
Object1898,Property2,288449
Object1898,Property3,337391
Object1898,Property4,277974
Object1898,Property5,117238
Object1898,Property6,200437
Object1898,Property7,414108
Object1898,Property8,404320
Object1898,Property9,476895
Object1898,Property10,298130
Object1899,Property1,300589
Object1899,Property2,319666
Object1899,Property3,326385
Object1899,Property4,305901
Object1899,Property5,395669
Object1899,Property6,106370
Object1899,Property7,164106
Object1899,Property8,285378
Object1899,Property9,118196
Object1899,Property10,413779
Object1900,Property1,253047
Object1900,Property2,423594
Object1900,Property3,409285
Object1900,Property4,432177
Object1900,Property5,175338
Object1900,Property6,228353
Object1900,Property7,280338
Object1900,Property8,361542
Object1900,Property9,295304
Object1900,Property10,486445
Object1901,Property1,359013
Object1901,Property2,489186
Object1901,Property3,429121
Object1901,Property4,153150
Object1901,Property5,482135
Object1901,Property6,422190
Object1901,Property7,228694
Object1901,Property8,347524
Object1901,Property9,351450
Object1901,Property10,481146
Object1902,Property1,459751
Object1902,Property2,262019
Object1902,Property3,447925
Object1902,Property4,464083
Object1902,Property5,387603
Object1902,Property6,222367
Object1902,Property7,312397
Object1902,Property8,229037
Object1902,Property9,415688
Object1902,Property10,204581
Object1903,Property1,229500
Object1903,Property2,153634
Object1903,Property3,496614
Object1903,Property4,197218
Object1903,Property5,449375
Object1903,Property6,430712
Object1903,Property7,495408
Object1903,Property8,424087
Object1903,Property9,269201
Object1903,Property10,465044
Object1904,Property1,184419
Object1904,Property2,219859
Object1904,Property3,261632
Object1904,Property4,469730
Object1904,Property5,201768
Object1904,Property6,103453
Object1904,Property7,126902
Object1904,Property8,156719
Object1904,Property9,247020
Object1904,Property10,218331
Object1905,Property1,139177
Object1905,Property2,291776
Object1905,Property3,439094
Object1905,Property4,249579
Object1905,Property5,434059
Object1905,Property6,423686
Object1905,Property7,475990
Object1905,Property8,251736
Object1905,Property9,182749
Object1905,Property10,475127
Object1906,Property1,359051
Object1906,Property2,325156
Object1906,Property3,266231
Object1906,Property4,300360
Object1906,Property5,320575
Object1906,Property6,478051
Object1906,Property7,276950
Object1906,Property8,248961
Object1906,Property9,227327
Object1906,Property10,484638
Object1907,Property1,225434
Object1907,Property2,187031
Object1907,Property3,440414
Object1907,Property4,275809
Object1907,Property5,189163
Object1907,Property6,431818
Object1907,Property7,347431
Object1907,Property8,347399
Object1907,Property9,485748
Object1907,Property10,486802
Object1908,Property1,256454
Object1908,Property2,477159
Object1908,Property3,309200
Object1908,Property4,128346
Object1908,Property5,299106
Object1908,Property6,306390
Object1908,Property7,411990
Object1908,Property8,359686
Object1908,Property9,179978
Object1908,Property10,117484
Object1909,Property1,163546
Object1909,Property2,265213
Object1909,Property3,467785
Object1909,Property4,374540
Object1909,Property5,484223
Object1909,Property6,345139
Object1909,Property7,394065
Object1909,Property8,160000
Object1909,Property9,232032
Object1909,Property10,414353
Object1910,Property1,331329
Object1910,Property2,439158
Object1910,Property3,210627
Object1910,Property4,324049
Object1910,Property5,188677
Object1910,Property6,359753
Object1910,Property7,444513
Object1910,Property8,334660
Object1910,Property9,240413
Object1910,Property10,346899
Object1911,Property1,484091
Object1911,Property2,196763
Object1911,Property3,111068
Object1911,Property4,237710
Object1911,Property5,277138
Object1911,Property6,155870
Object1911,Property7,355576
Object1911,Property8,446997
Object1911,Property9,114720
Object1911,Property10,253095
Object1912,Property1,417307
Object1912,Property2,296729
Object1912,Property3,487982
Object1912,Property4,221103
Object1912,Property5,206989
Object1912,Property6,134188
Object1912,Property7,471405
Object1912,Property8,321575
Object1912,Property9,467701
Object1912,Property10,207656
Object1913,Property1,272565
Object1913,Property2,339524
Object1913,Property3,409136
Object1913,Property4,247071
Object1913,Property5,304994
Object1913,Property6,133925
Object1913,Property7,295245
Object1913,Property8,258818
Object1913,Property9,412538
Object1913,Property10,169908
Object1914,Property1,316338
Object1914,Property2,232237
Object1914,Property3,370746
Object1914,Property4,272977
Object1914,Property5,464292
Object1914,Property6,310954
Object1914,Property7,496875
Object1914,Property8,346007
Object1914,Property9,363900
Object1914,Property10,288561
Object1915,Property1,251623
Object1915,Property2,283590
Object1915,Property3,345915
Object1915,Property4,445590
Object1915,Property5,230710
Object1915,Property6,371939
Object1915,Property7,474429
Object1915,Property8,469329
Object1915,Property9,307626
Object1915,Property10,164664
Object1916,Property1,391520
Object1916,Property2,135705
Object1916,Property3,382838
Object1916,Property4,113590
Object1916,Property5,429922
Object1916,Property6,356788
Object1916,Property7,116024
Object1916,Property8,365744
Object1916,Property9,199106
Object1916,Property10,126363
Object1917,Property1,282721
Object1917,Property2,213657
Object1917,Property3,419987
Object1917,Property4,382204
Object1917,Property5,350958
Object1917,Property6,395662
Object1917,Property7,453212
Object1917,Property8,124465
Object1917,Property9,219691
Object1917,Property10,330557
Object1918,Property1,401063
Object1918,Property2,418834
Object1918,Property3,349309
Object1918,Property4,198819
Object1918,Property5,266961
Object1918,Property6,436488
Object1918,Property7,249959
Object1918,Property8,492396
Object1918,Property9,228289
Object1918,Property10,237111
Object1919,Property1,317427
Object1919,Property2,482116
Object1919,Property3,384693
Object1919,Property4,348304
Object1919,Property5,472058
Object1919,Property6,443910
Object1919,Property7,407530
Object1919,Property8,108555
Object1919,Property9,342554
Object1919,Property10,128527
Object1920,Property1,156826
Object1920,Property2,287077
Object1920,Property3,297423
Object1920,Property4,124006
Object1920,Property5,282415
Object1920,Property6,196697
Object1920,Property7,273923
Object1920,Property8,180103
Object1920,Property9,188196
Object1920,Property10,362948
Object1921,Property1,244022
Object1921,Property2,205777
Object1921,Property3,275151
Object1921,Property4,440771
Object1921,Property5,122826
Object1921,Property6,104422
Object1921,Property7,393767
Object1921,Property8,438377
Object1921,Property9,394406
Object1921,Property10,427709
Object1922,Property1,376915
Object1922,Property2,179275
Object1922,Property3,463035
Object1922,Property4,296663
Object1922,Property5,396531
Object1922,Property6,121059
Object1922,Property7,376125
Object1922,Property8,349761
Object1922,Property9,481641
Object1922,Property10,289595
Object1923,Property1,281677
Object1923,Property2,177609
Object1923,Property3,190098
Object1923,Property4,235342
Object1923,Property5,120673
Object1923,Property6,200486
Object1923,Property7,121483
Object1923,Property8,346526
Object1923,Property9,492259
Object1923,Property10,367185
Object1924,Property1,381327
Object1924,Property2,182087
Object1924,Property3,380976
Object1924,Property4,314506
Object1924,Property5,483814
Object1924,Property6,336598
Object1924,Property7,318270
Object1924,Property8,290686
Object1924,Property9,121782
Object1924,Property10,266265
Object1925,Property1,162868
Object1925,Property2,277055
Object1925,Property3,472325
Object1925,Property4,290567
Object1925,Property5,179480
Object1925,Property6,293454
Object1925,Property7,169838
Object1925,Property8,444335
Object1925,Property9,107029
Object1925,Property10,454491
Object1926,Property1,477471
Object1926,Property2,107375
Object1926,Property3,427748
Object1926,Property4,409427
Object1926,Property5,349910
Object1926,Property6,267505
Object1926,Property7,257876
Object1926,Property8,178258
Object1926,Property9,207793
Object1926,Property10,126058
Object1927,Property1,323985
Object1927,Property2,212915
Object1927,Property3,459848
Object1927,Property4,139599
Object1927,Property5,489405
Object1927,Property6,274315
Object1927,Property7,135781
Object1927,Property8,300906
Object1927,Property9,468991
Object1927,Property10,431468
Object1928,Property1,196499
Object1928,Property2,288866
Object1928,Property3,368489
Object1928,Property4,295193
Object1928,Property5,327184
Object1928,Property6,410493
Object1928,Property7,489931
Object1928,Property8,110883
Object1928,Property9,105248
Object1928,Property10,249652
Object1929,Property1,262911
Object1929,Property2,273501
Object1929,Property3,208565
Object1929,Property4,398676
Object1929,Property5,271099
Object1929,Property6,362702
Object1929,Property7,142185
Object1929,Property8,408146
Object1929,Property9,181949
Object1929,Property10,464932
Object1930,Property1,248455
Object1930,Property2,314177
Object1930,Property3,112163
Object1930,Property4,178466
