Object,Property,Value,Source,TSInitial,C_v
biib,Market cap,25840000000.0,eresearch-fidelity-com,0.8,0.0
biib,Change %,1.478,finance-abc7-com,0.8,0.0
biib,Last trading price,108.5,finance-abc7-com,0.8,0.0
biib,Open price,107.35,finance-abc7-com,0.8,0.0
biib,Change $,1.58,finance-abc7-com,0.8,0.0
biib,Volume,1668957.0,finance-abc7-com,0.8,0.0
biib,Today's high,108.64,finance-abc7-com,0.8,0.0
biib,Today's low,106.92,finance-abc7-com,0.8,0.0
biib,Previous close,106.92,finance-abc7-com,0.8,0.0
biib,52wk High,109.63,finance-abc7-com,0.8,0.0
biib,52wk Low,46.15,finance-abc7-com,0.8,0.0
biib,Shares Outstanding,241632189.0,finance-abc7-com,0.8,0.0
biib,Change %,1.478,finance-abc7chicago-com,0.8,0.0
biib,Last trading price,108.5,finance-abc7chicago-com,0.8,0.0
biib,Open price,107.35,finance-abc7chicago-com,0.8,0.0
biib,Change $,1.58,finance-abc7chicago-com,0.8,0.0
biib,Volume,1668957.0,finance-abc7chicago-com,0.8,0.0
biib,Today's high,108.64,finance-abc7chicago-com,0.8,0.0
biib,Today's low,106.92,finance-abc7chicago-com,0.8,0.0
biib,Previous close,106.92,finance-abc7chicago-com,0.8,0.0
biib,52wk High,109.63,finance-abc7chicago-com,0.8,0.0
biib,52wk Low,46.15,finance-abc7chicago-com,0.8,0.0
biib,Shares Outstanding,241632189.0,finance-abc7chicago-com,0.8,0.0
biib,Change %,1.478,financial-content,0.8,0.0
biib,Last trading price,108.5,financial-content,0.8,0.0
biib,Open price,107.35,financial-content,0.8,0.0
biib,Change $,1.58,financial-content,0.8,0.0
biib,Volume,1668957.0,financial-content,0.8,0.0
biib,Today's high,108.64,financial-content,0.8,0.0
biib,Today's low,106.92,financial-content,0.8,0.0
biib,Previous close,106.92,financial-content,0.8,0.0
biib,52wk High,109.63,financial-content,0.8,0.0
biib,52wk Low,46.15,financial-content,0.8,0.0
biib,Shares Outstanding,241632189.0,financial-content,0.8,0.0
biib,Change %,1.5,finapps-forbes-com,0.8,0.0
biib,Last trading price,108.5,finapps-forbes-com,0.8,0.0
biib,Open price,107.35,finapps-forbes-com,0.8,0.0
biib,Change $,1.58,finapps-forbes-com,0.8,0.0
biib,Volume,1669257.0,finapps-forbes-com,0.8,0.0
biib,Today's high,108.64,finapps-forbes-com,0.8,0.0
biib,Today's low,106.92,finapps-forbes-com,0.8,0.0
biib,Previous close,106.92,finapps-forbes-com,0.8,0.0
biib,52wk High,109.63,finapps-forbes-com,0.8,0.0
biib,52wk Low,46.15,finapps-forbes-com,0.8,0.0
biib,Shares Outstanding,242000000.0,finapps-forbes-com,0.8,0.0
biib,Market cap,26000000000.0,finapps-forbes-com,0.8,0.0
biib,EPS,4.36,finapps-forbes-com,0.8,0.0
biib,Change %,1.46,finviz,0.8,0.0
biib,Last trading price,108.48,finviz,0.8,0.0
biib,Volume,1619554.0,finviz,0.8,0.0
biib,Previous close,106.92,finviz,0.8,0.0
biib,52wk High,1.05,finviz,0.8,0.0
biib,52wk Low,135.06,finviz,0.8,0.0
biib,Shares Outstanding,241630000.0,finviz,0.8,0.0
biib,Market cap,25840000000.0,finviz,0.8,0.0
biib,EPS,4.35,finviz,0.8,0.0
biib,Change %,1.46,fool,0.8,0.0
biib,Last trading price,108.48,fool,0.8,0.0
biib,Open price,107.35,fool,0.8,0.0
biib,Change $,1.56,fool,0.8,0.0
biib,Volume,1512384.0,fool,0.8,0.0
biib,Today's high,108.64,fool,0.8,0.0
biib,Today's low,106.92,fool,0.8,0.0
biib,Previous close,106.92,fool,0.8,0.0
biib,52wk High,109.63,fool,0.8,0.0
biib,52wk Low,46.15,fool,0.8,0.0
biib,Market cap,26210000000.0,fool,0.8,0.0
biib,Last trading price,108.5,foxbusiness,0.8,0.0
biib,Change $,1.58,foxbusiness,0.8,0.0
biib,Volume,1669457.0,foxbusiness,0.8,0.0
biib,Previous close,106.92,foxbusiness,0.8,0.0
biib,Change %,1.48,google-finance,0.8,0.0
biib,Last trading price,108.5,google-finance,0.8,0.0
biib,Open price,107.35,google-finance,0.8,0.0
biib,Change $,1.58,google-finance,0.8,0.0
biib,Volume,1670000.0,google-finance,0.8,0.0
biib,Today's high,108.64,google-finance,0.8,0.0
biib,Today's low,106.92,google-finance,0.8,0.0
biib,52wk High,109.63,google-finance,0.8,0.0
biib,52wk Low,46.15,google-finance,0.8,0.0
biib,Shares Outstanding,241630000.0,google-finance,0.8,0.0
biib,Market cap,26220000000.0,google-finance,0.8,0.0
biib,EPS,4.35,google-finance,0.8,0.0
biib,Change %,1.478,howthemarketworks,0.8,0.0
biib,Last trading price,108.5,howthemarketworks,0.8,0.0
biib,Open price,107.35,howthemarketworks,0.8,0.0
biib,Change $,1.58,howthemarketworks,0.8,0.0
biib,Volume,1668957.0,howthemarketworks,0.8,0.0
biib,Today's high,108.64,howthemarketworks,0.8,0.0
biib,Today's low,106.92,howthemarketworks,0.8,0.0
biib,Previous close,106.92,howthemarketworks,0.8,0.0
biib,Change %,1.478,hpcwire,0.8,0.0
biib,Last trading price,108.5,hpcwire,0.8,0.0
biib,Open price,107.35,hpcwire,0.8,0.0
biib,Change $,1.58,hpcwire,0.8,0.0
biib,Volume,1668957.0,hpcwire,0.8,0.0
biib,Today's high,108.64,hpcwire,0.8,0.0
biib,Today's low,106.92,hpcwire,0.8,0.0
biib,Previous close,106.92,hpcwire,0.8,0.0
biib,52wk High,109.63,hpcwire,0.8,0.0
biib,52wk Low,46.15,hpcwire,0.8,0.0
biib,Shares Outstanding,241632189.0,hpcwire,0.8,0.0
biib,Change %,1.47,insidestocks,0.8,0.0
biib,Last trading price,108.49,insidestocks,0.8,0.0
biib,Open price,107.35,insidestocks,0.8,0.0
biib,Change $,1.57,insidestocks,0.8,0.0
biib,Volume,1344177.0,insidestocks,0.8,0.0
biib,Today's high,108.64,insidestocks,0.8,0.0
biib,Today's low,106.92,insidestocks,0.8,0.0
biib,Change %,1.45,investopedia,0.8,0.0
biib,Last trading price,108.47,investopedia,0.8,0.0
biib,Open price,107.35,investopedia,0.8,0.0
biib,Change $,1.55,investopedia,0.8,0.0
biib,Previous close,106.92,investopedia,0.8,0.0
biib,Change %,1.48,investorguide,0.8,0.0
biib,Last trading price,108.5,investorguide,0.8,0.0
biib,Open price,107.13,investorguide,0.8,0.0
biib,Change $,1.58,investorguide,0.8,0.0
biib,Today's high,108.64,investorguide,0.8,0.0
biib,Today's low,106.92,investorguide,0.8,0.0
biib,52wk High,109.63,investorguide,0.8,0.0
biib,52wk Low,47.5,investorguide,0.8,0.0
biib,Market cap,26217000000.0,investorguide,0.8,0.0
biib,EPS,4.356,investorguide,0.8,0.0
biib,Change %,1.46,marketintellisearch,0.8,0.0
biib,Last trading price,108.48,marketintellisearch,0.8,0.0
biib,Open price,107.35,marketintellisearch,0.8,0.0
biib,Change $,1.56,marketintellisearch,0.8,0.0
biib,Volume,1652.9,marketintellisearch,0.8,0.0
biib,Today's high,108.64,marketintellisearch,0.8,0.0
biib,Today's low,106.92,marketintellisearch,0.8,0.0
biib,Previous close,106.92,marketintellisearch,0.8,0.0
biib,Shares Outstanding,241630000.0,marketintellisearch,0.8,0.0
biib,Market cap,25840000000.0,marketintellisearch,0.8,0.0
biib,EPS,4.35,marketintellisearch,0.8,0.0
biib,Change %,1.48,marketwatch,0.8,0.0
biib,Last trading price,108.48,marketwatch,0.8,0.0
biib,Open price,107.35,marketwatch,0.8,0.0
biib,Change $,1.58,marketwatch,0.8,0.0
biib,Volume,31811.0,marketwatch,0.8,0.0
biib,Today's high,108.64,marketwatch,0.8,0.0
biib,Today's low,106.92,marketwatch,0.8,0.0
biib,Previous close,106.92,marketwatch,0.8,0.0
biib,52wk High,109.63,marketwatch,0.8,0.0
biib,52wk Low,48.09,marketwatch,0.8,0.0
biib,Market cap,26340000000.0,marketwatch,0.8,0.0
biib,EPS,4.42,marketwatch,0.8,0.0
biib,Change %,1.478,minyanville,0.8,0.0
biib,Last trading price,108.5,minyanville,0.8,0.0
biib,Open price,107.35,minyanville,0.8,0.0
biib,Change $,1.58,minyanville,0.8,0.0
biib,Volume,1668957.0,minyanville,0.8,0.0
biib,Today's high,108.64,minyanville,0.8,0.0
biib,Today's low,106.92,minyanville,0.8,0.0
biib,Previous close,106.92,minyanville,0.8,0.0
biib,52wk High,109.63,minyanville,0.8,0.0
biib,52wk Low,46.15,minyanville,0.8,0.0
biib,Shares Outstanding,241632189.0,minyanville,0.8,0.0
biib,Change %,1.48,msn-money,0.8,0.0
biib,Last trading price,108.5,msn-money,0.8,0.0
biib,Open price,107.35,msn-money,0.8,0.0
biib,Change $,1.58,msn-money,0.8,0.0
biib,Volume,1670000.0,msn-money,0.8,0.0
biib,Today's high,108.64,msn-money,0.8,0.0
biib,Today's low,106.92,msn-money,0.8,0.0
biib,Previous close,106.92,msn-money,0.8,0.0
biib,52wk High,109.63,msn-money,0.8,0.0
biib,52wk Low,46.15,msn-money,0.8,0.0
biib,Shares Outstanding,241630000.0,msn-money,0.8,0.0
biib,Market cap,25840000000.0,msn-money,0.8,0.0
biib,EPS,4.35,msn-money,0.8,0.0
biib,Change %,1.48,nasdaq-com,0.8,0.0
biib,Last trading price,108.5,nasdaq-com,0.8,0.0
biib,Open price,107.35,nasdaq-com,0.8,0.0
biib,Change $,1.58,nasdaq-com,0.8,0.0
biib,Volume,1669257.0,nasdaq-com,0.8,0.0
biib,Today's high,108.64,nasdaq-com,0.8,0.0
biib,Today's low,106.92,nasdaq-com,0.8,0.0
biib,Previous close,106.92,nasdaq-com,0.8,0.0
biib,52wk High,109.63,nasdaq-com,0.8,0.0
biib,52wk Low,46.15,nasdaq-com,0.8,0.0
biib,Shares Outstanding,241632000.0,nasdaq-com,0.8,0.0
biib,Market cap,26217072000.0,nasdaq-com,0.8,0.0
biib,EPS,4.36,nasdaq-com,0.8,0.0
biib,Change %,1.47,optimum,0.8,0.0
biib,Last trading price,108493550.0,optimum,0.8,0.0
biib,Open price,107.35,optimum,0.8,0.0
biib,Change $,1.57,optimum,0.8,0.0
biib,Volume,1469770.0,optimum,0.8,0.0
biib,Today's high,108.64,optimum,0.8,0.0
biib,Today's low,106.92,optimum,0.8,0.0
biib,Previous close,106.92,optimum,0.8,0.0
biib,52wk High,109.63,optimum,0.8,0.0
biib,52wk Low,46.15,optimum,0.8,0.0
biib,Shares Outstanding,241630000.0,optimum,0.8,0.0
biib,Market cap,26200000000.0,optimum,0.8,0.0
biib,EPS,4.36,optimum,0.8,0.0
biib,Change %,1.478,paidcontent,0.8,0.0
biib,Last trading price,108.5,paidcontent,0.8,0.0
biib,Open price,107.35,paidcontent,0.8,0.0
biib,Change $,1.58,paidcontent,0.8,0.0
biib,Volume,1668957.0,paidcontent,0.8,0.0
biib,Today's high,108.64,paidcontent,0.8,0.0
biib,Today's low,106.92,paidcontent,0.8,0.0
biib,Previous close,106.92,paidcontent,0.8,0.0
biib,52wk High,109.63,paidcontent,0.8,0.0
biib,52wk Low,46.15,paidcontent,0.8,0.0
biib,Shares Outstanding,241632189.0,paidcontent,0.8,0.0
biib,Change %,1.48,pc-quote,0.8,0.0
biib,Last trading price,108.5,pc-quote,0.8,0.0
biib,Open price,107.35,pc-quote,0.8,0.0
biib,Change $,1.58,pc-quote,0.8,0.0
biib,Volume,1671645.0,pc-quote,0.8,0.0
biib,Today's high,108.64,pc-quote,0.8,0.0
biib,Today's low,106.92,pc-quote,0.8,0.0
biib,Previous close,106.92,pc-quote,0.8,0.0
biib,52wk High,109.63,pc-quote,0.8,0.0
biib,52wk Low,46.15,pc-quote,0.8,0.0
biib,Shares Outstanding,238113300.0,pc-quote,0.8,0.0
biib,Market cap,25835293000.0,pc-quote,0.8,0.0
biib,Change %,1.48,personal-wealth-biz,0.8,0.0
biib,Last trading price,108.5,personal-wealth-biz,0.8,0.0
biib,Open price,107.13,personal-wealth-biz,0.8,0.0
biib,Volume,1669357.0,personal-wealth-biz,0.8,0.0
biib,Today's high,108.64,personal-wealth-biz,0.8,0.0
biib,Today's low,106.92,personal-wealth-biz,0.8,0.0
biib,Previous close,106.92,personal-wealth-biz,0.8,0.0
biib,52wk High,109.63,personal-wealth-biz,0.8,0.0
biib,52wk Low,47.5,personal-wealth-biz,0.8,0.0
biib,EPS,4.356,personal-wealth-biz,0.8,0.0
biib,Change %,1.48,predictwallstreet,0.8,0.0
biib,Last trading price,108.5,predictwallstreet,0.8,0.0
biib,Change $,1.58,predictwallstreet,0.8,0.0
biib,Volume,1669257.0,predictwallstreet,0.8,0.0
biib,Change %,1.48,raymond-james,0.8,0.0
biib,Last trading price,108.5,raymond-james,0.8,0.0
biib,Open price,107.35,raymond-james,0.8,0.0
biib,Change $,1.58,raymond-james,0.8,0.0
biib,Volume,1669257.0,raymond-james,0.8,0.0
biib,Today's high,108.64,raymond-james,0.8,0.0
biib,Today's low,106.92,raymond-james,0.8,0.0
biib,Previous close,108.5,raymond-james,0.8,0.0
biib,52wk High,109.63,raymond-james,0.8,0.0
biib,52wk Low,46.15,raymond-james,0.8,0.0
biib,EPS,4.41,raymond-james,0.8,0.0
biib,Change %,1.478,renewable-energy-world,0.8,0.0
biib,Last trading price,108.5,renewable-energy-world,0.8,0.0
biib,Open price,107.35,renewable-energy-world,0.8,0.0
biib,Change $,1.58,renewable-energy-world,0.8,0.0
biib,Volume,1668957.0,renewable-energy-world,0.8,0.0
biib,Today's high,108.64,renewable-energy-world,0.8,0.0
biib,Today's low,106.92,renewable-energy-world,0.8,0.0
biib,Previous close,106.92,renewable-energy-world,0.8,0.0
biib,52wk High,109.63,renewable-energy-world,0.8,0.0
biib,52wk Low,46.15,renewable-energy-world,0.8,0.0
biib,Shares Outstanding,241632189.0,renewable-energy-world,0.8,0.0
biib,Change %,1.48,screamingmedia,0.8,0.0
biib,Last trading price,1.0,screamingmedia,0.8,0.0
biib,Open price,107.35,screamingmedia,0.8,0.0
biib,Change $,1.58,screamingmedia,0.8,0.0
biib,Volume,32011.0,screamingmedia,0.8,0.0
biib,Today's high,108.64,screamingmedia,0.8,0.0
biib,Today's low,106.92,screamingmedia,0.8,0.0
biib,Previous close,106.92,screamingmedia,0.8,0.0
biib,52wk High,109.63,screamingmedia,0.8,0.0
biib,52wk Low,48.09,screamingmedia,0.8,0.0
biib,Market cap,26340000000.0,screamingmedia,0.8,0.0
biib,EPS,4.42,screamingmedia,0.8,0.0
biib,Change %,1.48,scroli,0.8,0.0
biib,Last trading price,108500000000.0,scroli,0.8,0.0
biib,Open price,107.35,scroli,0.8,0.0
biib,Change $,1.58,scroli,0.8,0.0
biib,Volume,1445266.0,scroli,0.8,0.0
biib,Today's high,108.64,scroli,0.8,0.0
biib,Today's low,106.92,scroli,0.8,0.0
biib,Previous close,106.92,scroli,0.8,0.0
biib,52wk High,109.63,scroli,0.8,0.0
biib,52wk Low,46.15,scroli,0.8,0.0
biib,EPS,4.35,scroli,0.8,0.0
biib,Change %,1.48,simple-stock-quotes,0.8,0.0
biib,Last trading price,108.5,simple-stock-quotes,0.8,0.0
biib,Change $,1.58,simple-stock-quotes,0.8,0.0
biib,Change %,1.48,smartmoney,0.8,0.0
biib,Last trading price,108.5,smartmoney,0.8,0.0
biib,Open price,107.35,smartmoney,0.8,0.0
biib,Change $,1.58,smartmoney,0.8,0.0
biib,Volume,1669257.0,smartmoney,0.8,0.0
biib,Today's high,108.64,smartmoney,0.8,0.0
biib,Today's low,106.92,smartmoney,0.8,0.0
biib,Previous close,106.92,smartmoney,0.8,0.0
biib,52wk High,109.63,smartmoney,0.8,0.0
biib,52wk Low,46.15,smartmoney,0.8,0.0
biib,Market cap,25835300.0,smartmoney,0.8,0.0
biib,Change %,1.478,stocknod,0.8,0.0
biib,Last trading price,108.5,stocknod,0.8,0.0
biib,Open price,107.35,stocknod,0.8,0.0
biib,Change $,1.58,stocknod,0.8,0.0
biib,Volume,1668957.0,stocknod,0.8,0.0
biib,Today's high,108.64,stocknod,0.8,0.0
biib,Today's low,106.92,stocknod,0.8,0.0
biib,Previous close,106.92,stocknod,0.8,0.0
biib,52wk High,109.63,stocknod,0.8,0.0
biib,52wk Low,46.15,stocknod,0.8,0.0
biib,Shares Outstanding,241632189.0,stocknod,0.8,0.0
biib,Change %,1.48,stockpickr,0.8,0.0
biib,Last trading price,10850158148.0,stockpickr,0.8,0.0
biib,Open price,107.35,stockpickr,0.8,0.0
biib,Change $,1.58,stockpickr,0.8,0.0
biib,Volume,1660000.0,stockpickr,0.8,0.0
biib,Today's high,108.64,stockpickr,0.8,0.0
biib,Today's low,106.92,stockpickr,0.8,0.0
biib,Previous close,106.92,stockpickr,0.8,0.0
biib,52wk High,109.63,stockpickr,0.8,0.0
biib,52wk Low,46.15,stockpickr,0.8,0.0
biib,Change %,0.0,stocksmart,0.8,0.0
biib,Last trading price,93.35,stocksmart,0.8,0.0
biib,Open price,66.83,stocksmart,0.8,0.0
biib,Change $,0.0,stocksmart,0.8,0.0
biib,Volume,213342.0,stocksmart,0.8,0.0
biib,Today's high,94.51,stocksmart,0.8,0.0
biib,Today's low,93.21,stocksmart,0.8,0.0
biib,Change %,1.5,stocktwits,0.8,0.0
biib,Last trading price,108.52,stocktwits,0.8,0.0
biib,Change $,1.6,stocktwits,0.8,0.0
biib,Change %,1.51,streetinsider-com,0.8,0.0
biib,Last trading price,108.53,streetinsider-com,0.8,0.0
biib,Open price,107.35,streetinsider-com,0.8,0.0
biib,Change $,1.61,streetinsider-com,0.8,0.0
biib,Volume,1528763.0,streetinsider-com,0.8,0.0
biib,Today's high,108.64,streetinsider-com,0.8,0.0
biib,Today's low,106.92,streetinsider-com,0.8,0.0
biib,Previous close,106.92,streetinsider-com,0.8,0.0
biib,52wk High,109.63,streetinsider-com,0.8,0.0
biib,52wk Low,46.15,streetinsider-com,0.8,0.0
biib,EPS,4.36,streetinsider-com,0.8,0.0
biib,Last trading price,108.5,thecramerreport,0.8,0.0
biib,Open price,107.13,thecramerreport,0.8,0.0
biib,Change $,1.58,thecramerreport,0.8,0.0
biib,Volume,1669157.0,thecramerreport,0.8,0.0
biib,Today's high,108.64,thecramerreport,0.8,0.0
biib,Today's low,106.92,thecramerreport,0.8,0.0
biib,Change %,1.48,thestree,0.8,0.0
biib,Last trading price,108.5,thestree,0.8,0.0
biib,Open price,107.35,thestree,0.8,0.0
biib,Change $,1.58,thestree,0.8,0.0
biib,Volume,1659275.0,thestree,0.8,0.0
biib,Today's high,108.64,thestree,0.8,0.0
biib,Today's low,106.92,thestree,0.8,0.0
biib,Previous close,106.92,thestree,0.8,0.0
biib,52wk High,109.63,thestree,0.8,0.0
biib,52wk Low,46.15,thestree,0.8,0.0
biib,Shares Outstanding,2.416321898,thestree,0.8,0.0
biib,Market cap,2.63330759571,thestree,0.8,0.0
biib,Change %,1.48,tickerspy,0.8,0.0
biib,Last trading price,108.5,tickerspy,0.8,0.0
biib,Open price,107.35,tickerspy,0.8,0.0
biib,Change $,1.58,tickerspy,0.8,0.0
biib,Volume,1669057.0,tickerspy,0.8,0.0
biib,Today's high,108.64,tickerspy,0.8,0.0
biib,Today's low,106.92,tickerspy,0.8,0.0
biib,Previous close,106.92,tickerspy,0.8,0.0
biib,52wk High,109.63,tickerspy,0.8,0.0
biib,52wk Low,46.15,tickerspy,0.8,0.0
biib,Market cap,25800000000.0,tickerspy,0.8,0.0
biib,Change %,1.48,tmx-quotemedia,0.8,0.0
biib,Last trading price,108.5,tmx-quotemedia,0.8,0.0
biib,Open price,107.35,tmx-quotemedia,0.8,0.0
biib,Change $,1.58,tmx-quotemedia,0.8,0.0
biib,Volume,1663157.0,tmx-quotemedia,0.8,0.0
biib,Today's high,108.64,tmx-quotemedia,0.8,0.0
biib,Today's low,106.92,tmx-quotemedia,0.8,0.0
biib,Previous close,106.92,tmx-quotemedia,0.8,0.0
biib,52wk High,109.63,tmx-quotemedia,0.8,0.0
biib,52wk Low,46.15,tmx-quotemedia,0.8,0.0
biib,Shares Outstanding,241632189.0,tmx-quotemedia,0.8,0.0
biib,Market cap,26217092507.0,tmx-quotemedia,0.8,0.0
biib,EPS,4.36,tmx-quotemedia,0.8,0.0
biib,Change %,1.48,updown,0.8,0.0
biib,Last trading price,108.5,updown,0.8,0.0
biib,Open price,107.35,updown,0.8,0.0
biib,Change $,1.58,updown,0.8,0.0
biib,Volume,1659275.0,updown,0.8,0.0
biib,Today's high,108.64,updown,0.8,0.0
biib,Today's low,106.92,updown,0.8,0.0
biib,Previous close,106.92,updown,0.8,0.0
biib,52wk High,109.63,updown,0.8,0.0
biib,52wk Low,46.15,updown,0.8,0.0
biib,Shares Outstanding,241630000000.0,updown,0.8,0.0
biib,Market cap,25830000000.0,updown,0.8,0.0
biib,EPS,3.98,updown,0.8,0.0
biib,Change %,1.48,wallstreetsurvivor,0.8,0.0
biib,Last trading price,108.5,wallstreetsurvivor,0.8,0.0
biib,Open price,107.35,wallstreetsurvivor,0.8,0.0
biib,Change $,1.58,wallstreetsurvivor,0.8,0.0
biib,Volume,1668757.0,wallstreetsurvivor,0.8,0.0
biib,Today's high,108.64,wallstreetsurvivor,0.8,0.0
biib,Today's low,106.92,wallstreetsurvivor,0.8,0.0
biib,52wk High,109.63,wallstreetsurvivor,0.8,0.0
biib,52wk Low,46.15,wallstreetsurvivor,0.8,0.0
biib,Market cap,26000000000.0,wallstreetsurvivor,0.8,0.0
biib,EPS,3.94,wallstreetsurvivor,0.8,0.0
biib,Change %,1.48,yahoo-finance,0.8,0.0
biib,Last trading price,108.5,yahoo-finance,0.8,0.0
biib,Open price,107.13,yahoo-finance,0.8,0.0
biib,Change $,1.58,yahoo-finance,0.8,0.0
biib,Volume,1669157.0,yahoo-finance,0.8,0.0
biib,Today's high,108.64,yahoo-finance,0.8,0.0
biib,Today's low,106.92,yahoo-finance,0.8,0.0
biib,Previous close,106.92,yahoo-finance,0.8,0.0
biib,52wk High,109.63,yahoo-finance,0.8,0.0
biib,52wk Low,46.15,yahoo-finance,0.8,0.0
biib,Market cap,26220000000.0,yahoo-finance,0.8,0.0
biib,EPS,4.36,yahoo-finance,0.8,0.0
biib,Change %,1.5,ycharts-com,0.8,0.0
biib,Last trading price,108.52,ycharts-com,0.8,0.0
biib,Change $,1.6,ycharts-com,0.8,0.0
biib,52wk High,109.63,ycharts-com,0.8,0.0
biib,52wk Low,46.15,ycharts-com,0.8,0.0
biib,Market cap,26220000000.0,ycharts-com,0.8,0.0
biib,EPS,4.34,ycharts-com,0.8,0.0
biib,Change %,1.48,zacks,0.8,0.0
biib,Last trading price,108.5,zacks,0.8,0.0
biib,Change $,1.58,zacks,0.8,0.0
biib,Volume,0.1669257,zacks,0.8,0.0
biib,Today's high,108.64,zacks,0.8,0.0
biib,Today's low,106.92,zacks,0.8,0.0
biib,52wk High,109.63,zacks,0.8,0.0
biib,52wk Low,46.15,zacks,0.8,0.0
biib,Market cap,25840000000.0,zacks,0.8,0.0
biib,EPS,5.43,zacks,0.8,0.0
urbn,Change %,2.74,advfn,0.8,0.0
urbn,Last trading price,28.92,advfn,0.8,0.0
urbn,Open price,28.18,advfn,0.8,0.0
urbn,Change $,0.77,advfn,0.8,0.0
urbn,Volume,3345285.0,advfn,0.8,0.0
urbn,Today's high,29.07,advfn,0.8,0.0
urbn,Today's low,28.07,advfn,0.8,0.0
urbn,Change %,2.74,barchart,0.8,0.0
urbn,Last trading price,28.92,barchart,0.8,0.0
urbn,Open price,28.18,barchart,0.8,0.0
urbn,Change $,0.77,barchart,0.8,0.0
urbn,Volume,3342784.0,barchart,0.8,0.0
urbn,Today's high,29.07,barchart,0.8,0.0
urbn,Today's low,28.07,barchart,0.8,0.0
urbn,Previous close,28.15,barchart,0.8,0.0
urbn,52wk High,39.26,barchart,0.8,0.0
urbn,52wk Low,27.96,barchart,0.8,0.0
urbn,Market cap,4690000000.0,barchart,0.8,0.0
urbn,EPS,1.53,barchart,0.8,0.0
urbn,Change %,2.74,barrons,0.8,0.0
urbn,Last trading price,28.92,barrons,0.8,0.0
urbn,Open price,28.18,barrons,0.8,0.0
urbn,Change $,0.77,barrons,0.8,0.0
urbn,Volume,3275000.0,barrons,0.8,0.0
urbn,Today's high,29.07,barrons,0.8,0.0
urbn,Today's low,28.07,barrons,0.8,0.0
urbn,Shares Outstanding,170330000.0,barrons,0.8,0.0
urbn,Market cap,4530000000.0,barrons,0.8,0.0
urbn,Change %,2.735,bloomberg,0.8,0.0
urbn,Last trading price,28.92,bloomberg,0.8,0.0
urbn,Open price,28.18,bloomberg,0.8,0.0
urbn,Change $,0.77,bloomberg,0.8,0.0
urbn,Volume,3345285.0,bloomberg,0.8,0.0
urbn,Today's high,29.07,bloomberg,0.8,0.0
urbn,Today's low,28.07,bloomberg,0.8,0.0
urbn,52wk High,39.26,bloomberg,0.8,0.0
urbn,52wk Low,27.96,bloomberg,0.8,0.0
urbn,Shares Outstanding,159690000.0,bloomberg,0.8,0.0
urbn,Market cap,4618249000.0,bloomberg,0.8,0.0
urbn,EPS,1.53,bloomberg,0.8,0.0
urbn,Change %,2.735,boston-com,0.8,0.0
urbn,Last trading price,28.92,boston-com,0.8,0.0
urbn,Open price,28.18,boston-com,0.8,0.0
urbn,Change $,0.77,boston-com,0.8,0.0
urbn,Volume,3335648.0,boston-com,0.8,0.0
urbn,Today's high,29.07,boston-com,0.8,0.0
urbn,Today's low,28.07,boston-com,0.8,0.0
urbn,Previous close,28.15,boston-com,0.8,0.0
urbn,52wk High,39.26,boston-com,0.8,0.0
urbn,52wk Low,27.96,boston-com,0.8,0.0
urbn,Shares Outstanding,159690475.0,boston-com,0.8,0.0
urbn,Change %,2.735,bostonmerchant,0.8,0.0
urbn,Last trading price,28.92,bostonmerchant,0.8,0.0
urbn,Open price,28.18,bostonmerchant,0.8,0.0
urbn,Change $,0.77,bostonmerchant,0.8,0.0
urbn,Volume,3335648.0,bostonmerchant,0.8,0.0
urbn,Today's high,29.07,bostonmerchant,0.8,0.0
urbn,Today's low,28.07,bostonmerchant,0.8,0.0
urbn,Previous close,28.15,bostonmerchant,0.8,0.0
urbn,52wk High,39.26,bostonmerchant,0.8,0.0
urbn,52wk Low,27.96,bostonmerchant,0.8,0.0
urbn,Shares Outstanding,159690475.0,bostonmerchant,0.8,0.0
urbn,Change %,2.735,business-insider,0.8,0.0
urbn,Last trading price,28.92,business-insider,0.8,0.0
urbn,Open price,28.18,business-insider,0.8,0.0
urbn,Change $,0.77,business-insider,0.8,0.0
urbn,Volume,3335648.0,business-insider,0.8,0.0
urbn,Today's high,29.07,business-insider,0.8,0.0
urbn,Today's low,28.07,business-insider,0.8,0.0
urbn,Previous close,28.15,business-insider,0.8,0.0
urbn,52wk High,39.26,business-insider,0.8,0.0
urbn,52wk Low,27.96,business-insider,0.8,0.0
urbn,Shares Outstanding,159690475.0,business-insider,0.8,0.0
urbn,Change %,2.735,chron,0.8,0.0
urbn,Last trading price,28.92,chron,0.8,0.0
urbn,Open price,28.18,chron,0.8,0.0
urbn,Change $,0.77,chron,0.8,0.0
urbn,Volume,3333884.0,chron,0.8,0.0
urbn,Today's high,29.07,chron,0.8,0.0
urbn,Today's low,28.07,chron,0.8,0.0
urbn,Previous close,28.15,chron,0.8,0.0
urbn,52wk High,39.26,chron,0.8,0.0
urbn,52wk Low,27.96,chron,0.8,0.0
urbn,Shares Outstanding,159690475.0,chron,0.8,0.0
urbn,Change %,2.74,cio-com,0.8,0.0
urbn,Last trading price,28.92,cio-com,0.8,0.0
urbn,Open price,28.18,cio-com,0.8,0.0
urbn,Change $,0.77,cio-com,0.8,0.0
urbn,Volume,3333884.0,cio-com,0.8,0.0
urbn,Today's high,29.07,cio-com,0.8,0.0
