Object,Property,Value
Object810,Property7,173812
Object810,Property8,137386
Object810,Property9,285883
Object810,Property10,200175
Object811,Property1,258813
Object811,Property2,228685
Object811,Property3,358159
Object811,Property4,471345
Object811,Property5,420048
Object811,Property6,335410
Object811,Property7,108166
Object811,Property8,389541
Object811,Property9,498836
Object811,Property10,133611
Object812,Property1,245923
Object812,Property2,192435
Object812,Property3,214283
Object812,Property4,488606
Object812,Property5,462825
Object812,Property6,154188
Object812,Property7,268323
Object812,Property8,296826
Object812,Property9,236658
Object812,Property10,377672
Object813,Property1,344114
Object813,Property2,257945
Object813,Property3,491127
Object813,Property4,484119
Object813,Property5,112209
Object813,Property6,195703
Object813,Property7,324696
Object813,Property8,330482
Object813,Property9,413509
Object813,Property10,249918
Object814,Property1,282846
Object814,Property2,414272
Object814,Property3,464406
Object814,Property4,271677
Object814,Property5,374477
Object814,Property6,203584
Object814,Property7,388431
Object814,Property8,446397
Object814,Property9,190756
Object814,Property10,350552
Object815,Property1,459547
Object815,Property2,106289
Object815,Property3,466254
Object815,Property4,429617
Object815,Property5,427600
Object815,Property6,287558
Object815,Property7,123998
Object815,Property8,314042
Object815,Property9,278311
Object815,Property10,170893
Object816,Property1,106907
Object816,Property2,289779
Object816,Property3,392272
Object816,Property4,470109
Object816,Property5,434222
Object816,Property6,331102
Object816,Property7,109107
Object816,Property8,376098
Object816,Property9,104785
Object816,Property10,123046
Object817,Property1,338934
Object817,Property2,443418
Object817,Property3,178158
Object817,Property4,126944
Object817,Property5,279931
Object817,Property6,391035
Object817,Property7,175063
Object817,Property8,279165
Object817,Property9,217181
Object817,Property10,489467
Object818,Property1,222190
Object818,Property2,206031
Object818,Property3,462002
Object818,Property4,182142
Object818,Property5,238833
Object818,Property6,343856
Object818,Property7,100833
Object818,Property8,313633
Object818,Property9,166017
Object818,Property10,139260
Object819,Property1,104518
Object819,Property2,141715
Object819,Property3,418399
Object819,Property4,367941
Object819,Property5,368533
Object819,Property6,143413
Object819,Property7,298970
Object819,Property8,385292
Object819,Property9,447312
Object819,Property10,333448
Object820,Property1,130954
Object820,Property2,181474
Object820,Property3,465488
Object820,Property4,227270
Object820,Property5,278782
Object820,Property6,424198
Object820,Property7,389367
Object820,Property8,285073
Object820,Property9,271113
Object820,Property10,417253
Object821,Property1,472088
Object821,Property2,481204
Object821,Property3,239684
Object821,Property4,358201
Object821,Property5,375069
Object821,Property6,356177
Object821,Property7,239423
Object821,Property8,312121
Object821,Property9,484232
Object821,Property10,218197
Object822,Property1,192706
Object822,Property2,152646
Object822,Property3,117917
Object822,Property4,329843
Object822,Property5,210954
Object822,Property6,173119
Object822,Property7,457246
Object822,Property8,405859
Object822,Property9,194052
Object822,Property10,178914
Object823,Property1,345478
Object823,Property2,280111
Object823,Property3,444562
Object823,Property4,122264
Object823,Property5,337262
Object823,Property6,183019
Object823,Property7,417482
Object823,Property8,150888
Object823,Property9,339620
Object823,Property10,226762
Object824,Property1,376359
Object824,Property2,153956
Object824,Property3,290091
Object824,Property4,475826
Object824,Property5,431245
Object824,Property6,164494
Object824,Property7,134597
Object824,Property8,302228
Object824,Property9,201787
Object824,Property10,133397
Object825,Property1,340024
Object825,Property2,104375
Object825,Property3,358876
Object825,Property4,197405
Object825,Property5,438779
Object825,Property6,423669
Object825,Property7,378097
Object825,Property8,288888
Object825,Property9,312100
Object825,Property10,207189
Object826,Property1,431211
Object826,Property2,469903
Object826,Property3,178401
Object826,Property4,198824
Object826,Property5,386692
Object826,Property6,183522
Object826,Property7,226512
Object826,Property8,385723
Object826,Property9,178674
Object826,Property10,161731
Object827,Property1,248887
Object827,Property2,320110
Object827,Property3,189389
Object827,Property4,193802
Object827,Property5,430809
Object827,Property6,174757
Object827,Property7,412752
Object827,Property8,469953
Object827,Property9,491593
Object827,Property10,420351
Object828,Property1,399995
Object828,Property2,241683
Object828,Property3,462184
Object828,Property4,103380
Object828,Property5,365501
Object828,Property6,374974
Object828,Property7,182306
Object828,Property8,346907
Object828,Property9,363194
Object828,Property10,303684
Object829,Property1,424212
Object829,Property2,309083
Object829,Property3,324863
Object829,Property4,321747
Object829,Property5,272655
Object829,Property6,158131
Object829,Property7,337374
Object829,Property8,250645
Object829,Property9,355248
Object829,Property10,195641
Object830,Property1,141368
Object830,Property2,304589
Object830,Property3,369277
Object830,Property4,255819
Object830,Property5,399427
Object830,Property6,125756
Object830,Property7,477929
Object830,Property8,124150
Object830,Property9,295585
Object830,Property10,258102
Object831,Property1,418987
Object831,Property2,284641
Object831,Property3,253270
Object831,Property4,156547
Object831,Property5,338900
Object831,Property6,220421
Object831,Property7,464204
Object831,Property8,249823
Object831,Property9,137144
Object831,Property10,434034
Object832,Property1,306190
Object832,Property2,452086
Object832,Property3,236197
Object832,Property4,456569
Object832,Property5,148123
Object832,Property6,415323
Object832,Property7,389541
Object832,Property8,362751
Object832,Property9,115205
Object832,Property10,189911
Object833,Property1,141826
Object833,Property2,401531
Object833,Property3,360118
Object833,Property4,188799
Object833,Property5,382184
Object833,Property6,208240
Object833,Property7,434275
Object833,Property8,151855
Object833,Property9,471659
Object833,Property10,217877
Object834,Property1,440836
Object834,Property2,281974
Object834,Property3,119161
Object834,Property4,315916
Object834,Property5,381670
Object834,Property6,422335
Object834,Property7,261340
Object834,Property8,423333
Object834,Property9,429849
Object834,Property10,411916
Object835,Property1,304481
Object835,Property2,351912
Object835,Property3,420852
Object835,Property4,442004
Object835,Property5,493719
Object835,Property6,283907
Object835,Property7,106276
Object835,Property8,165796
Object835,Property9,186111
Object835,Property10,168013
Object836,Property1,273740
Object836,Property2,356071
Object836,Property3,370549
Object836,Property4,481947
Object836,Property5,446752
Object836,Property6,135209
Object836,Property7,342780
Object836,Property8,113736
Object836,Property9,242867
Object836,Property10,355667
Object837,Property1,321285
Object837,Property2,245757
Object837,Property3,233663
Object837,Property4,178440
Object837,Property5,347772
Object837,Property6,138365
Object837,Property7,169339
Object837,Property8,299630
Object837,Property9,443965
Object837,Property10,145601
Object838,Property1,342497
Object838,Property2,444421
Object838,Property3,420686
Object838,Property4,269220
Object838,Property5,290450
Object838,Property6,181926
Object838,Property7,332038
Object838,Property8,493895
Object838,Property9,145372
Object838,Property10,469325
Object839,Property1,100547
Object839,Property2,293036
Object839,Property3,110418
Object839,Property4,334385
Object839,Property5,104656
Object839,Property6,298523
Object839,Property7,336840
Object839,Property8,251741
Object839,Property9,317981
Object839,Property10,479577
Object840,Property1,171800
Object840,Property2,260599
Object840,Property3,236704
Object840,Property4,364526
Object840,Property5,411373
Object840,Property6,408270
Object840,Property7,147321
Object840,Property8,454479
Object840,Property9,179657
Object840,Property10,197411
Object841,Property1,172180
Object841,Property2,364532
Object841,Property3,426097
Object841,Property4,477637
Object841,Property5,376041
Object841,Property6,486681
Object841,Property7,258344
Object841,Property8,288364
Object841,Property9,458162
Object841,Property10,363172
Object842,Property1,180532
Object842,Property2,275679
Object842,Property3,227527
Object842,Property4,268288
Object842,Property5,236604
Object842,Property6,353520
Object842,Property7,447766
Object842,Property8,109436
Object842,Property9,453740
Object842,Property10,182340
Object843,Property1,333496
Object843,Property2,364670
Object843,Property3,204642
Object843,Property4,440756
Object843,Property5,436908
Object843,Property6,305030
Object843,Property7,432664
Object843,Property8,485993
Object843,Property9,477727
Object843,Property10,491488
Object844,Property1,337734
Object844,Property2,370925
Object844,Property3,173636
Object844,Property4,454182
Object844,Property5,117113
Object844,Property6,456566
Object844,Property7,421344
Object844,Property8,153936
Object844,Property9,437693
Object844,Property10,202975
Object845,Property1,391689
Object845,Property2,452781
Object845,Property3,449621
Object845,Property4,444989
Object845,Property5,134875
Object845,Property6,187678
Object845,Property7,183077
Object845,Property8,358999
Object845,Property9,457343
Object845,Property10,402615
Object846,Property1,442851
Object846,Property2,464340
Object846,Property3,110043
Object846,Property4,141207
Object846,Property5,208525
Object846,Property6,300109
Object846,Property7,496084
Object846,Property8,372655
Object846,Property9,348902
Object846,Property10,356612
Object847,Property1,411910
Object847,Property2,438955
Object847,Property3,497864
Object847,Property4,379115
Object847,Property5,208933
Object847,Property6,359845
Object847,Property7,478235
Object847,Property8,355078
Object847,Property9,424392
Object847,Property10,342464
Object848,Property1,470330
Object848,Property2,305792
Object848,Property3,212918
Object848,Property4,101183
Object848,Property5,379690
Object848,Property6,318804
Object848,Property7,431888
Object848,Property8,113477
Object848,Property9,322064
Object848,Property10,235021
Object849,Property1,102779
Object849,Property2,228821
Object849,Property3,211881
Object849,Property4,254527
Object849,Property5,154427
Object849,Property6,450400
Object849,Property7,231497
Object849,Property8,105080
Object849,Property9,120261
Object849,Property10,346846
Object850,Property1,117490
Object850,Property2,391323
Object850,Property3,454214
Object850,Property4,353758
Object850,Property5,334960
Object850,Property6,449349
Object850,Property7,251395
Object850,Property8,416275
Object850,Property9,287202
Object850,Property10,296499
Object851,Property1,245948
Object851,Property2,308099
Object851,Property3,130365
Object851,Property4,454568
Object851,Property5,364055
Object851,Property6,364196
Object851,Property7,443509
Object851,Property8,323505
Object851,Property9,489174
Object851,Property10,294745
Object852,Property1,359856
Object852,Property2,134712
Object852,Property3,473500
Object852,Property4,421236
Object852,Property5,139750
Object852,Property6,360454
Object852,Property7,205581
Object852,Property8,227113
Object852,Property9,253409
Object852,Property10,225885
Object853,Property1,104343
Object853,Property2,469793
Object853,Property3,444759
Object853,Property4,295429
Object853,Property5,294392
Object853,Property6,195789
Object853,Property7,155248
Object853,Property8,414369
Object853,Property9,478504
Object853,Property10,446263
Object854,Property1,311585
Object854,Property2,143994
Object854,Property3,115047
Object854,Property4,219495
Object854,Property5,450115
Object854,Property6,407923
Object854,Property7,221106
Object854,Property8,315989
Object854,Property9,276427
Object854,Property10,150194
Object855,Property1,449503
Object855,Property2,367231
Object855,Property3,200817
Object855,Property4,126138
Object855,Property5,407543
Object855,Property6,139475
Object855,Property7,379249
Object855,Property8,257791
Object855,Property9,497719
Object855,Property10,249187
Object856,Property1,173503
Object856,Property2,206427
Object856,Property3,446195
Object856,Property4,202110
Object856,Property5,228766
Object856,Property6,470994
Object856,Property7,432211
Object856,Property8,457077
Object856,Property9,434482
Object856,Property10,180549
Object857,Property1,243811
Object857,Property2,311921
Object857,Property3,497193
Object857,Property4,158524
Object857,Property5,245712
Object857,Property6,494868
Object857,Property7,388910
Object857,Property8,485041
Object857,Property9,136664
Object857,Property10,253302
Object858,Property1,279390
Object858,Property2,173124
Object858,Property3,345167
Object858,Property4,267952
Object858,Property5,305971
Object858,Property6,450562
Object858,Property7,152404
Object858,Property8,437246
Object858,Property9,333350
Object858,Property10,440950
Object859,Property1,136571
Object859,Property2,327923
Object859,Property3,132521
Object859,Property4,314617
Object859,Property5,225636
Object859,Property6,250315
Object859,Property7,334013
Object859,Property8,136810
Object859,Property9,310088
Object859,Property10,491215
Object860,Property1,331782
Object860,Property2,220729
Object860,Property3,309837
Object860,Property4,498187
Object860,Property5,444098
Object860,Property6,466040
Object860,Property7,301853
Object860,Property8,322605
Object860,Property9,244285
Object860,Property10,167604
Object861,Property1,441869
Object861,Property2,289276
Object861,Property3,452062
Object861,Property4,440652
Object861,Property5,432462
Object861,Property6,278550
Object861,Property7,268074
Object861,Property8,271631
Object861,Property9,442447
Object861,Property10,329103
Object862,Property1,497217
Object862,Property2,476809
Object862,Property3,238091
Object862,Property4,290661
Object862,Property5,335848
Object862,Property6,462772
Object862,Property7,392816
Object862,Property8,420589
Object862,Property9,161688
Object862,Property10,172630
Object863,Property1,245270
Object863,Property2,463856
Object863,Property3,238379
Object863,Property4,226930
Object863,Property5,477751
Object863,Property6,348232
Object863,Property7,119136
Object863,Property8,274508
Object863,Property9,298065
Object863,Property10,445056
Object864,Property1,192643
Object864,Property2,277067
Object864,Property3,409467
Object864,Property4,129827
Object864,Property5,176689
Object864,Property6,252524
Object864,Property7,245461
Object864,Property8,163140
Object864,Property9,210517
Object864,Property10,233074
Object865,Property1,362535
Object865,Property2,253837
Object865,Property3,120322
Object865,Property4,363875
Object865,Property5,190547
Object865,Property6,340838
Object865,Property7,247775
Object865,Property8,253252
Object865,Property9,207388
Object865,Property10,399524
Object866,Property1,289080
Object866,Property2,253535
Object866,Property3,218559
Object866,Property4,194126
Object866,Property5,143170
Object866,Property6,410485
Object866,Property7,475307
Object866,Property8,245570
Object866,Property9,373784
Object866,Property10,410319
Object867,Property1,251658
Object867,Property2,186368
Object867,Property3,470459
Object867,Property4,419668
Object867,Property5,213228
Object867,Property6,496378
Object867,Property7,317156
Object867,Property8,211298
Object867,Property9,199818
Object867,Property10,100337
Object868,Property1,437138
Object868,Property2,129061
Object868,Property3,181129
Object868,Property4,235395
Object868,Property5,113473
Object868,Property6,126343
Object868,Property7,435433
Object868,Property8,350467
Object868,Property9,150637
Object868,Property10,368320
Object869,Property1,342024
Object869,Property2,167363
Object869,Property3,116346
Object869,Property4,344414
Object869,Property5,458460
Object869,Property6,164764
Object869,Property7,433272
Object869,Property8,436528
Object869,Property9,427596
Object869,Property10,470516
Object870,Property1,405751
Object870,Property2,213203
Object870,Property3,304985
Object870,Property4,308443
Object870,Property5,420788
Object870,Property6,414976
Object870,Property7,452988
Object870,Property8,285017
Object870,Property9,217278
Object870,Property10,473642
Object871,Property1,194110
Object871,Property2,434730
Object871,Property3,335505
Object871,Property4,286634
Object871,Property5,295035
Object871,Property6,410581
Object871,Property7,222959
Object871,Property8,429434
Object871,Property9,206020
Object871,Property10,364264
Object872,Property1,136232
Object872,Property2,295380
Object872,Property3,458147
Object872,Property4,119325
Object872,Property5,189135
Object872,Property6,130858
Object872,Property7,438188
Object872,Property8,137654
Object872,Property9,452097
Object872,Property10,400527
Object873,Property1,262436
Object873,Property2,251572
Object873,Property3,121080
Object873,Property4,297559
Object873,Property5,122529
Object873,Property6,348022
Object873,Property7,322670
Object873,Property8,168811
Object873,Property9,317307
Object873,Property10,419024
Object874,Property1,479724
Object874,Property2,277732
Object874,Property3,171692
Object874,Property4,321480
Object874,Property5,360269
Object874,Property6,308580
Object874,Property7,303204
Object874,Property8,384929
Object874,Property9,195430
Object874,Property10,237158
Object875,Property1,259825
Object875,Property2,257266
Object875,Property3,372260
Object875,Property4,461994
Object875,Property5,412616
Object875,Property6,225805
Object875,Property7,114256
Object875,Property8,451937
Object875,Property9,429145
Object875,Property10,353179
Object876,Property1,342216
Object876,Property2,479576
Object876,Property3,497487
Object876,Property4,444941
Object876,Property5,160271
Object876,Property6,111103
Object876,Property7,393237
Object876,Property8,480797
Object876,Property9,488690
Object876,Property10,226573
Object877,Property1,116875
Object877,Property2,148737
Object877,Property3,193822
Object877,Property4,141496
Object877,Property5,117341
Object877,Property6,162456
Object877,Property7,150192
Object877,Property8,424462
Object877,Property9,471949
Object877,Property10,473322
Object878,Property1,131951
Object878,Property2,247345
Object878,Property3,257672
Object878,Property4,457378
Object878,Property5,119066
Object878,Property6,266491
Object878,Property7,225473
Object878,Property8,423641
Object878,Property9,378191
Object878,Property10,377044
Object879,Property1,184717
Object879,Property2,203386
Object879,Property3,417482
Object879,Property4,101826
Object879,Property5,472033
Object879,Property6,422107
Object879,Property7,219147
Object879,Property8,271601
Object879,Property9,177466
Object879,Property10,135509
Object880,Property1,498854
Object880,Property2,383728
Object880,Property3,424716
Object880,Property4,217340
Object880,Property5,349493
Object880,Property6,218401
Object880,Property7,372771
Object880,Property8,475979
Object880,Property9,135792
Object880,Property10,182279
Object881,Property1,420102
Object881,Property2,293919
Object881,Property3,477162
Object881,Property4,211173
Object881,Property5,487605
Object881,Property6,299795
Object881,Property7,117445
Object881,Property8,189152
Object881,Property9,410543
Object881,Property10,153244
Object882,Property1,251774
Object882,Property2,410175
Object882,Property3,235781
Object882,Property4,498930
Object882,Property5,200353
Object882,Property6,306723
Object882,Property7,139217
Object882,Property8,153470
Object882,Property9,426546
Object882,Property10,490411
Object883,Property1,463010
Object883,Property2,231345
Object883,Property3,479116
Object883,Property4,356910
Object883,Property5,465496
Object883,Property6,265829
Object883,Property7,423831
Object883,Property8,321371
Object883,Property9,212946
Object883,Property10,107494
Object884,Property1,289650
Object884,Property2,396927
Object884,Property3,247579
Object884,Property4,264661
Object884,Property5,341942
Object884,Property6,381829
Object884,Property7,117108
Object884,Property8,320066
Object884,Property9,226186
Object884,Property10,403872
Object885,Property1,100288
Object885,Property2,353785
Object885,Property3,145619
Object885,Property4,236115
Object885,Property5,181366
Object885,Property6,390620
Object885,Property7,161991
Object885,Property8,422050
Object885,Property9,218148
Object885,Property10,474825
Object886,Property1,421268
Object886,Property2,355325
Object886,Property3,310673
Object886,Property4,308082
Object886,Property5,273117
Object886,Property6,172786
Object886,Property7,224902
Object886,Property8,112207
Object886,Property9,402574
Object886,Property10,226356
Object887,Property1,115826
Object887,Property2,470313
Object887,Property3,426201
Object887,Property4,129255
Object887,Property5,247712
Object887,Property6,257821
Object887,Property7,406564
Object887,Property8,222694
Object887,Property9,185675
Object887,Property10,307802
Object888,Property1,491445
Object888,Property2,264579
Object888,Property3,399496
Object888,Property4,160474
Object888,Property5,252910
Object888,Property6,365490
Object888,Property7,466820
Object888,Property8,269695
Object888,Property9,114838
Object888,Property10,357734
Object889,Property1,250059
Object889,Property2,167808
Object889,Property3,196682
Object889,Property4,442677
Object889,Property5,312502
Object889,Property6,189162
Object889,Property7,314745
Object889,Property8,340760
Object889,Property9,383608
Object889,Property10,323021
Object890,Property1,238448
Object890,Property2,170215
Object890,Property3,104735
Object890,Property4,277454
Object890,Property5,366708
Object890,Property6,226307
Object890,Property7,312492
Object890,Property8,201024
Object890,Property9,158760
Object890,Property10,238678
Object891,Property1,124151
Object891,Property2,186944
Object891,Property3,310174
Object891,Property4,427917
Object891,Property5,347221
Object891,Property6,466325
Object891,Property7,467325
Object891,Property8,405096
Object891,Property9,496910
Object891,Property10,407331
Object892,Property1,358391
Object892,Property2,465008
Object892,Property3,264658
Object892,Property4,410759
Object892,Property5,471415
Object892,Property6,481436
Object892,Property7,309624
Object892,Property8,254896
Object892,Property9,456334
Object892,Property10,164146
Object893,Property1,484622
Object893,Property2,148985
Object893,Property3,392250
Object893,Property4,413807
Object893,Property5,442744
Object893,Property6,202955
Object893,Property7,432980
Object893,Property8,127541
Object893,Property9,322942
Object893,Property10,243225
Object894,Property1,311287
Object894,Property2,417828
Object894,Property3,229274
Object894,Property4,122969
Object894,Property5,441663
Object894,Property6,266150
Object894,Property7,246362
Object894,Property8,185271
Object894,Property9,193822
Object894,Property10,378309
Object895,Property1,260836
Object895,Property2,202416
Object895,Property3,465475
Object895,Property4,437769
Object895,Property5,447226
Object895,Property6,145106
Object895,Property7,457467
Object895,Property8,150998
Object895,Property9,491293
Object895,Property10,430843
Object896,Property1,134355
Object896,Property2,284213
Object896,Property3,169820
Object896,Property4,225785
Object896,Property5,228373
Object896,Property6,303345
Object896,Property7,449867
Object896,Property8,382669
Object896,Property9,194605
Object896,Property10,481740
Object897,Property1,126311
Object897,Property2,387362
Object897,Property3,452936
Object897,Property4,374643
Object897,Property5,475540
Object897,Property6,486157
Object897,Property7,303427
Object897,Property8,189807
Object897,Property9,476455
Object897,Property10,385587
Object898,Property1,296786
Object898,Property2,160898
Object898,Property3,319939
Object898,Property4,252917
Object898,Property5,467314
Object898,Property6,293351
Object898,Property7,285885
Object898,Property8,194570
Object898,Property9,266098
Object898,Property10,136601
Object899,Property1,408518
Object899,Property2,466764
Object899,Property3,470424
Object899,Property4,305397
Object899,Property5,484828
Object899,Property6,330700
Object899,Property7,223279
Object899,Property8,318833
Object899,Property9,416151
Object899,Property10,142955
Object900,Property1,453952
Object900,Property2,464883
Object900,Property3,490147
Object900,Property4,245368
Object900,Property5,420287
Object900,Property6,316576
Object900,Property7,247242
Object900,Property8,394801
Object900,Property9,477153
Object900,Property10,275836
Object901,Property1,310285
Object901,Property2,225860
Object901,Property3,375362
Object901,Property4,463418
Object901,Property5,380824
Object901,Property6,488399
Object901,Property7,365367
Object901,Property8,203123
Object901,Property9,170476
Object901,Property10,169347
Object902,Property1,263619
Object902,Property2,303088
Object902,Property3,181019
Object902,Property4,179316
Object902,Property5,411282
Object902,Property6,115105
Object902,Property7,161588
Object902,Property8,195406
Object902,Property9,100152
Object902,Property10,191229
Object903,Property1,129318
Object903,Property2,177153
Object903,Property3,261137
Object903,Property4,263501
Object903,Property5,352265
Object903,Property6,348419
Object903,Property7,447099
Object903,Property8,408690
Object903,Property9,279778
Object903,Property10,236476
Object904,Property1,210042
Object904,Property2,308203
Object904,Property3,134744
Object904,Property4,348327
Object904,Property5,344420
Object904,Property6,343333
Object904,Property7,258800
Object904,Property8,331363
Object904,Property9,156670
Object904,Property10,341096
Object905,Property1,272417
Object905,Property2,443562
Object905,Property3,437092
Object905,Property4,270980
Object905,Property5,433069
Object905,Property6,448092
Object905,Property7,376194
Object905,Property8,371122
Object905,Property9,133976
Object905,Property10,122316
Object906,Property1,468294
Object906,Property2,242181
Object906,Property3,213197
Object906,Property4,219776
Object906,Property5,457005
Object906,Property6,428117
Object906,Property7,495100
Object906,Property8,212665
Object906,Property9,308826
Object906,Property10,190191
Object907,Property1,352877
Object907,Property2,410393
Object907,Property3,439139
Object907,Property4,320663
Object907,Property5,431420
Object907,Property6,211058
Object907,Property7,316530
Object907,Property8,300766
Object907,Property9,289782
Object907,Property10,438528
Object908,Property1,411643
Object908,Property2,188637
Object908,Property3,400859
Object908,Property4,329441
Object908,Property5,250632
Object908,Property6,161009
Object908,Property7,401425
Object908,Property8,354695
Object908,Property9,248145
Object908,Property10,376394
Object909,Property1,374073
Object909,Property2,213858
Object909,Property3,189959
Object909,Property4,408577
Object909,Property5,302567
Object909,Property6,225184
Object909,Property7,110130
Object909,Property8,327323
Object909,Property9,166143
Object909,Property10,377623
Object910,Property1,305906
Object910,Property2,235571
Object910,Property3,487668
Object910,Property4,349182
Object910,Property5,386657
Object910,Property6,151898
Object910,Property7,396030
Object910,Property8,359415
Object910,Property9,366739
Object910,Property10,263614
Object911,Property1,360869
Object911,Property2,301192
Object911,Property3,363518
Object911,Property4,273134
Object911,Property5,476343
Object911,Property6,338789
Object911,Property7,201554
Object911,Property8,439219
Object911,Property9,458668
Object911,Property10,103749
Object912,Property1,291577
Object912,Property2,255562
Object912,Property3,363754
Object912,Property4,272778
Object912,Property5,391720
Object912,Property6,465127
Object912,Property7,136212
Object912,Property8,290329
Object912,Property9,113468
Object912,Property10,184594
Object913,Property1,340558
Object913,Property2,168717
Object913,Property3,324841
Object913,Property4,447179
Object913,Property5,211084
Object913,Property6,124555
Object913,Property7,352696
Object913,Property8,468821
Object913,Property9,349769
Object913,Property10,222859
Object914,Property1,324130
Object914,Property2,335403
Object914,Property3,338486
Object914,Property4,409662
Object914,Property5,403665
Object914,Property6,421288
Object914,Property7,325426
Object914,Property8,378499
Object914,Property9,156038
Object914,Property10,205676
Object915,Property1,340427
Object915,Property2,209490
Object915,Property3,300310
Object915,Property4,253447
Object915,Property5,454971
Object915,Property6,256715
Object915,Property7,430345
Object915,Property8,456770
Object915,Property9,173999
Object915,Property10,439710
Object916,Property1,298064
Object916,Property2,449538
Object916,Property3,354869
Object916,Property4,243192
Object916,Property5,136023
Object916,Property6,211142
Object916,Property7,194537
Object916,Property8,156325
Object916,Property9,233707
Object916,Property10,147624
Object917,Property1,458026
Object917,Property2,390412
Object917,Property3,498529
Object917,Property4,326448
Object917,Property5,186587
Object917,Property6,456072
Object917,Property7,180589
Object917,Property8,233963
Object917,Property9,461480
Object917,Property10,174498
Object918,Property1,152840
Object918,Property2,373750
Object918,Property3,469733
Object918,Property4,429013
Object918,Property5,190305
Object918,Property6,292487
Object918,Property7,432067
Object918,Property8,131910
Object918,Property9,267382
Object918,Property10,407422
Object919,Property1,392772
Object919,Property2,355501
Object919,Property3,366982
Object919,Property4,202091
Object919,Property5,367653
Object919,Property6,130957
Object919,Property7,174491
Object919,Property8,126117
Object919,Property9,388467
Object919,Property10,171697
Object920,Property1,359687
Object920,Property2,190765
Object920,Property3,181095
Object920,Property4,161920
Object920,Property5,474205
Object920,Property6,312415
Object920,Property7,247678
Object920,Property8,156388
Object920,Property9,334273
Object920,Property10,124537
Object921,Property1,332815
Object921,Property2,166854
Object921,Property3,496788
Object921,Property4,336159
Object921,Property5,198115
Object921,Property6,488645
Object921,Property7,214973
Object921,Property8,228034
Object921,Property9,176016
Object921,Property10,403013
Object922,Property1,450343
Object922,Property2,168578
Object922,Property3,246686
Object922,Property4,104547
Object922,Property5,237489
Object922,Property6,268085
Object922,Property7,372663
Object922,Property8,352438
Object922,Property9,319579
Object922,Property10,103949
Object923,Property1,121141
Object923,Property2,398064
Object923,Property3,171926
Object923,Property4,481615
Object923,Property5,134719
Object923,Property6,201433
Object923,Property7,383394
Object923,Property8,380144
Object923,Property9,411844
Object923,Property10,121212
Object924,Property1,236448
Object924,Property2,296928
Object924,Property3,441490
Object924,Property4,135313
Object924,Property5,412790
Object924,Property6,162249
Object924,Property7,459497
Object924,Property8,436569
Object924,Property9,113510
Object924,Property10,100813
Object925,Property1,292747
Object925,Property2,168108
Object925,Property3,159721
Object925,Property4,186745
Object925,Property5,457357
Object925,Property6,184412
Object925,Property7,209846
Object925,Property8,245419
Object925,Property9,277876
Object925,Property10,246361
Object926,Property1,356791
Object926,Property2,296419
Object926,Property3,121905
Object926,Property4,240265
Object926,Property5,264441
Object926,Property6,452558
Object926,Property7,306278
Object926,Property8,265100
Object926,Property9,359728
Object926,Property10,420020
Object927,Property1,159465
Object927,Property2,345141
Object927,Property3,325238
Object927,Property4,171654
Object927,Property5,368008
Object927,Property6,400501
Object927,Property7,347933
Object927,Property8,219123
Object927,Property9,440957
Object927,Property10,329724
Object928,Property1,487858
Object928,Property2,264345
Object928,Property3,459248
Object928,Property4,361931
Object928,Property5,383966
Object928,Property6,494743
Object928,Property7,104669
Object928,Property8,124179
Object928,Property9,201572
Object928,Property10,163670
Object929,Property1,475099
Object929,Property2,472156
Object929,Property3,213867
Object929,Property4,286724
Object929,Property5,442168
Object929,Property6,203855
Object929,Property7,406948
Object929,Property8,264401
Object929,Property9,252997
Object929,Property10,289025
Object930,Property1,105893
Object930,Property2,496733
Object930,Property3,471921
Object930,Property4,155588
Object930,Property5,225134
Object930,Property6,222413
Object930,Property7,134191
Object930,Property8,122104
Object930,Property9,449229
Object930,Property10,411624
Object931,Property1,244645
Object931,Property2,287508
Object931,Property3,475016
Object931,Property4,112197
Object931,Property5,475446
Object931,Property6,369604
Object931,Property7,159906
Object931,Property8,230630
Object931,Property9,205271
Object931,Property10,100000
Object932,Property1,171771
Object932,Property2,485635
Object932,Property3,132187
Object932,Property4,319623
Object932,Property5,321147
Object932,Property6,337352
Object932,Property7,177938
Object932,Property8,349312
Object932,Property9,135318
Object932,Property10,116999
Object933,Property1,349144
Object933,Property2,128018
Object933,Property3,492319
Object933,Property4,189074
Object933,Property5,204560
Object933,Property6,137321
Object933,Property7,339169
Object933,Property8,246579
Object933,Property9,132971
Object933,Property10,469803
Object934,Property1,166289
Object934,Property2,228750
Object934,Property3,266856
Object934,Property4,316681
Object934,Property5,182733
Object934,Property6,334851
Object934,Property7,279091
Object934,Property8,244615
Object934,Property9,298520
Object934,Property10,148855
Object935,Property1,427641
Object935,Property2,180207
Object935,Property3,215256
Object935,Property4,345576
Object935,Property5,358598
Object935,Property6,455707
Object935,Property7,270681
Object935,Property8,261295
Object935,Property9,194552
Object935,Property10,483495
Object936,Property1,108366
Object936,Property2,468736
Object936,Property3,143241
Object936,Property4,112958
Object936,Property5,408397
Object936,Property6,491659
Object936,Property7,297275
Object936,Property8,357517
Object936,Property9,224219
Object936,Property10,142663
Object937,Property1,178152
Object937,Property2,157804
Object937,Property3,180453
Object937,Property4,155900
Object937,Property5,129062
Object937,Property6,127982
Object937,Property7,395558
